100.0	101.0	88.0	114.0	118.0	110.0	1	0.024082263306516062	0.089212143885813652	DLR00012733-2009-11-13_22-11-15	252904.64611103199	1	107	275.5	217.0	181172.64874723664	1437321.4598540147	137	136
102.0	101.0	85.0	115.0	120.0	110.0	2	0.0091107677553412536	0.094239585770770767	DLR00012733-2009-11-13_22-11-15	225568.52457577953	1	107	419.5	214.0	163843.87835716733	1495037.0802919709	137	136
105.0	103.0	86.0	117.0	119.0	106.0	3	0.039373434919281795	0.089123912181999318	DLR00012733-2009-11-13_22-11-15	279988.01559781987	1	107	552.5	228.0	204772.29912554723	1625656.6423357667	137	136
108.0	107.0	89.0	121.0	123.0	111.0	4	0.047578453833448775	0.10572586363152443	DLR00012733-2009-11-13_22-11-15	421932.09657276073	1	107	693.5	214.0	337967.90994099883	2433928.4671532842	137	136
109.0	107.0	87.0	118.0	118.0	102.0	5	0.027651979327614682	0.082153308388724186	DLR00012733-2009-11-13_22-11-15	305040.43962375232	1	107	832.5	225.0	194987.78805943381	1679575.1824817522	137	136
110.0	107.0	88.0	124.0	127.0	111.0	6	0.052107198039320159	0.116553320835109	DLR00012733-2009-11-13_22-11-15	370392.31060523324	1	107	957.5	230.0	255760.40847671198	1744378.6861313868	137	136
110.0	107.0	87.0	119.0	118.0	101.0	7	0.040971815227236398	0.081106256267094293	DLR00012733-2009-11-13_22-11-15	343111.50561255735	1	107	1099.5	218.0	234226.78671479216	1878542.189781022	137	136
110.0	108.0	88.0	118.0	119.0	102.0	8	0.04779157120784272	0.084667059250396984	DLR00012733-2009-11-13_22-11-15	379443.66492322547	1	107	1240.5	214.0	277776.41878181178	2159526.1313868612	137	136
109.0	108.0	87.0	119.0	121.0	104.0	9	0.058127763865949172	0.092423909549110228	DLR00012733-2009-11-13_22-11-15	399029.6814147465	1	107	1377.5	214.0	302608.36244606896	2201547.1532846713	137	136
107.0	107.0	86.0	140.0	151.0	138.0	10	0.056795780275987001	0.21129451382109246	DLR00012733-2009-11-13_22-11-15	580030.04759004316	1	107	1503.5	220.0	505582.83885210537	2658209.3430656935	137	136
107.0	106.0	86.0	118.0	121.0	104.0	11	0.041398049976024295	0.089718017622026885	DLR00012733-2009-11-13_22-11-15	367271.66661973554	1	107	1650.5	214.0	278874.67496407399	2136743.6496350365	137	136
107.0	107.0	86.0	123.0	128.0	112.0	12	0.04629974958708509	0.11919252287823093	DLR00012733-2009-11-13_22-11-15	443439.41102900426	1	107	1775.5	225.0	361377.42754051421	2373175.1824817518	137	136
107.0	107.0	86.0	122.0	128.0	114.0	13	0.036016836272577124	0.12350235288933693	DLR00012733-2009-11-13_22-11-15	456992.80867081974	1	107	1926.5	214.0	385457.40364923433	2755161.4598540151	137	136
107.0	107.0	86.0	123.0	130.0	117.0	14	0.037615216580531727	0.12863959821715557	DLR00012733-2009-11-13_22-11-15	494970.94725448336	1	107	2057.5	218.0	422276.94404483039	2626060.7299270071	137	136
108.0	107.0	86.0	121.0	127.0	113.0	15	0.042943150940380412	0.12015331796286635	DLR00012733-2009-11-13_22-11-15	439504.21690824913	1	107	2197.5	213.0	359955.09772662871	2538727.8832116788	137	136
108.0	107.0	87.0	123.0	128.0	112.0	16	0.045021045340721405	0.11925921276219233	DLR00012733-2009-11-13_22-11-15	428685.06325558468	1	107	2321.5	223.0	332819.82788213174	2155982.1897810218	137	136
109.0	107.0	87.0	119.0	122.0	106.0	17	0.040545580478448508	0.096945477697854096	DLR00012733-2009-11-13_22-11-15	404640.85331692273	1	107	2471.5	214.0	317063.36810907652	2398742.1897810218	137	136
108.0	107.0	88.0	121.0	127.0	111.0	18	0.042943150940380412	0.1161356788027101	DLR00012733-2009-11-13_22-11-15	444981.31016863137	1	107	2608.5	214.0	363740.77139259822	2541006.1313868617	137	136
108.0	107.0	87.0	121.0	126.0	110.0	19	0.036496350364963501	0.11211803964255385	DLR00012733-2009-11-13_22-11-15	398043.46615488821	1	107	2744.5	214.0	311138.40137469507	2289892.5547445258	137	136
107.0	106.0	87.0	120.0	125.0	110.0	20	0.036123394959774097	0.10871018358020704	DLR00012733-2009-11-13_22-11-15	398211.42022437381	1	107	2871.5	216.0	312597.67225999921	2195724.9635036495	137	136
106.0	105.0	87.0	118.0	122.0	108.0	21	0.020832223347008363	0.10091018980339944	DLR00012733-2009-11-13_22-11-15	318240.58530308685	1	107	3013.5	217.0	232988.80905925453	1837533.7226277376	137	136
103.0	102.0	85.0	125.0	129.0	116.0	22	0.014651819489583889	0.12836117019555629	DLR00012733-2009-11-13_22-11-15	236199.05032103218	1	107	3144.5	225.0	167134.56109320209	1194308.3211678832	137	136
100.0	100.0	85.0	118.0	122.0	111.0	23	0.013213277212424743	0.098161154398221748	DLR00012733-2009-11-13_22-11-15	184258.35580332571	1	107	3292.5	214.0	126411.82848511677	1052550.6569343067	137	136
98.0	99.0	86.0	119.0	126.0	116.0	24	0.010176354627310992	0.11749056951387737	DLR00012733-2009-11-13_22-11-15	201913.99902387915	1	107	3428.5	214.0	146241.18751143562	1064195.0364963503	137	136
97.0	97.0	81.0	128.0	136.0	124.0	1	0.017635462731099154	0.15297685814554099	DLR00012733-2009-11-13_22-11-15	193941.45937642179	2	107	282.5	350.0	183021.96328116854	1069764.0875912409	137	136
97.0	97.0	81.0	151.0	181.0	179.0	2	0.01225424902765198	0.33311021397810836	DLR00012733-2009-11-13_22-11-15	1324106.3301021783	2	107	411.5	353.0	1319383.7268573404	4124135.4744525542	137	136
