Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	513.0	342.0	380	0.0035189958729079313	0.36272139210945087	0.019636485262818158	0.0056994205370620972	0.0084485573290094228	-0.030641764191223747	0.008336333242386449	0.061373233857578827	71.940592178983152	68.140257915028585	60.367557404136519	49.141349937302721	47.962143814589005	46.397998010982832	59.0	56.0	51.0	47.0	47.0	46.0	K000134_027_078	K000134_027_078_2012-05-04_12-22-54
2	1	900.0	340.0	380	0.027035991349980453	0.50307589504067896	0.037159040925714017	0.053271956631578028	0.0056223349171186966	-0.021904506776050648	0.01211032429492722	0.059967897713573207	76.970572527969111	73.158694729346678	65.460829556191541	49.6966201791111	49.355602073917986	48.771134277871738	72.0	68.0	62.0	49.0	49.0	48.0	K000134_027_078	K000134_027_078_2012-05-04_12-22-54
3	1	1287.0	337.0	380	0.017736521627342582	0.52013970694608058	0.024404039850540595	0.049071959982527787	0.0019551691527714952	-0.014955489681419827	0.018445875040837358	0.049407209925530965	68.749615914388642	66.438718478491211	61.352087306632761	51.150451498054757	51.094922261940653	50.489426762565138	70.0	67.0	61.0	51.0	51.0	50.0	K000134_027_078	K000134_027_078_2012-05-04_12-22-54
4	1	1675.0	335.0	380	0.011387249178069119	0.52806883391544557	0.016473160912919577	0.035856277896705174	0.00098291418413945443	-0.012931964817372646	0.022086974146400051	0.045494313210848646	63.840884482421238	62.548052964581565	59.09007892505381	51.920386535485946	51.903745657314687	51.279552156015534	64.0	64.0	60.0	51.0	52.0	51.0	K000134_027_078	K000134_027_078_2012-05-04_12-22-54
5	1	2062.0	333.0	380	0.0043988405695033301	0.50948257452070456	0.0095981020326939941	0.01366803889260744	0.00081107086566036565	-0.012845677861183921	0.02559357155408104	0.041512527469499384	60.2627472720635	59.425558094568466	56.914125775788634	51.941520139318015	51.955269366889503	51.355331161170717	59.0	58.0	56.0	51.0	52.0	51.0	K000134_027_078	K000134_027_078_2012-05-04_12-22-54
6	1	2449.0	331.0	380	0.0014644541536021826	0.52173104346208687	0.0059819214382102167	-0.0011672589350197045	0.00086135727621390091	-0.010139800893697707	0.046665790528396429	0.031110284442791108	58.160467419290946	57.548729121278143	55.598904073413877	52.193904300982339	52.287601186875236	51.563679313225592	55.0	55.0	54.0	52.0	52.0	51.0	K000134_027_078	K000134_027_078_2012-05-04_12-22-54
7	1	2836.0	330.0	380	0.0033358511546542798	0.52239237811808958	0.0070840209322480009	-0.0022966636387957463	0.00098439690833140034	-0.010139800893697707	0.065508140190149666	0.026274274770771763	59.025385396473737	57.998351597631576	55.701863354037265	52.66979662483773	52.668137891244768	51.929770662051062	54.0	54.0	53.0	52.0	52.0	52.0	K000134_027_078	K000134_027_078_2012-05-04_12-22-54
8	1	3223.0	334.0	380	0.0048590523792769917	0.51823148090740623	0.0081521397444363122	0.00073078482838409445	0.00088482776388873398	-0.0071123524265178668	0.096001435781783592	0.021617376568086471	59.652996929294005	58.534130033099821	56.150836800616801	52.932093116366858	52.923213315411672	52.192953356021391	55.0	55.0	54.0	53.0	53.0	52.0	K000134_027_078	K000134_027_078_2012-05-04_12-22-54
9	1	3605.0	306.0	380	0.018837122710953141	0.53357306714613428	0.020544353025815202	0.01758960752005842	0.003660573201701722	-0.0059829327631447044	0.016622785182568208	0.052713883205544189	66.366669248844474	64.18518088155551	60.383066077930124	53.947272807833755	53.659724991507524	52.840326701818128	60.0	59.0	57.0	54.0	53.0	53.0	K000134_027_078	K000134_027_078_2012-05-04_12-22-54
10	1	3998.0	322.0	380	0.012941918436641784	0.36431272862545727	0.01445901060421083	0.037071969556669943	0.0020246865509030466	-0.003190783799066886	0.033619809158382141	0.030628061256122514	67.084070796460182	64.36517661296422	60.225531351637549	54.405030505976569	53.946779804284922	53.01068521950215	66.0	64.0	59.0	54.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-04_12-22-54
11	1	4385.0	320.0	380	0.0031396154583747484	0.49556699113398228	0.0088794172630234716	-0.0062182322662467267	0.0032924329150192332	-0.013782941499549423	0.03441711373268886	0.035305626166807887	60.712804259282429	58.973866021657841	55.998887915815224	52.061905932481153	51.639325904075164	50.923522342401398	53.0	53.0	53.0	52.0	51.0	51.0	K000134_027_078	K000134_027_078_2012-05-04_12-22-54
12	1	4772.0	317.0	380	0.00082606635845873511	0.56284401457691802	0.0068337924999175154	-0.017982938148599668	0.0058737127515571782	-0.018598630287271541	0.011087328006303045	0.066291910361598497	59.707954420278327	57.481108404832135	53.400462651310235	52.173721201424563	50.89681364051814	49.165574080494189	51.0	50.0	49.0	50.0	50.0	49.0	K000134_027_078	K000134_027_078_2012-05-04_12-22-54
1	2	488.0	718.0	380	0.0038688146005819274	0.39720723885892217	0.023425107473870593	0.087671969077962833	0.0070999080420007694	-0.033390784636804324	0.024673949299090028	0.037330963550815992	73.304393069598845	69.472623527983487	60.751834058863317	46.654796461795158	46.31464423670316	45.405716440767065	81.0	77.0	65.0	47.0	46.0	45.0	K000134_027_078	K000134_027_078_2012-05-04_12-22-54
2	2	886.0	719.0	380	0.0	0.30951839681457138	0.0089133808585428673	0.036219025687471873	0.0020607400136308245	-0.025826075403501628	0.026179530908300521	0.031992063984127968	63.794769641664814	61.860071221900732	57.390652125528597	48.157705699833386	48.13690375233211	47.837904440741887	66.0	64.0	58.0	48.0	48.0	48.0	K000134_027_078	K000134_027_078_2012-05-04_12-22-54
3	2	1270.0	718.0	380	0.0	0.29890948670786233	0.0021680775130008328	0.0046523534558350751	0.00062113208272567574	-0.017982938148599668	0.027448223792541512	0.030703839185456147	56.889329338557275	56.612652684950447	54.330721364369673	49.674229397372535	49.82189425278321	49.419549773511115	56.0	56.0	53.0	50.0	50.0	49.0	K000134_027_078	K000134_027_078_2012-05-04_12-22-54
