Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	513.0	342.0	380	0.0	0.36272139210945087	0.0018153154718738018	-0.012931964817372646	0.002274996294556153	-0.021904506776050648	0.015398825334835695	0.04515675698018063	57.038573300666627	55.835906785938121	52.909121987351149	51.421044666407226	50.653738055087125	49.219256712932939	52.0	51.0	50.0	49.0	49.0	49.0	K000134_027_078	K000134_027_078_2012-05-04_04-23-43
2	1	900.0	340.0	380	0.0017964597458232578	0.50307589504067896	0.0070065801551933045	0.0094680422435571947	0.00078300489961693695	-0.014061369521148687	0.024113696107612229	0.042497640550836657	58.924794938858227	58.152340915004039	55.993153217303188	51.912343693681201	51.999001857653809	51.463470762747107	57.0	57.0	55.0	51.0	51.0	51.0	K000134_027_078	K000134_027_078_2012-05-04_04-23-43
3	1	1287.0	337.0	380	0.009888892095114404	0.52013970694608058	0.011412594747825883	0.012495490710737035	0.00094930850930346176	-0.0062182322662467267	0.042769877834420822	0.032446731560129789	61.028382602246239	60.20214823055732	57.847014727696546	53.657105531389526	53.91271516143388	53.38340726703705	58.0	58.0	57.0	53.0	53.0	53.0	K000134_027_078	K000134_027_078_2012-05-04_04-23-43
4	1	1675.0	335.0	380	0.013002528327020355	0.52806883391544557	0.012593394826709429	0.012495490710737035	0.00091978685042112211	-0.0014025434785246065	0.065667850993851098	0.026384497213438871	61.287261104950751	60.734159546017871	58.693431609157912	54.621347035296175	54.983417510874958	54.38306133769305	58.0	58.0	57.0	54.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_04-23-43
5	1	2062.0	333.0	380	0.01242913433816357	0.50948257452070456	0.011751481646932781	0.0085739220832860546	0.00095765532354023222	-0.0011672589350197045	0.093071129579210196	0.021768932426753741	61.024541287504903	60.553727165785524	58.561245047798046	54.719496095724956	55.144921633616086	54.445045222178528	57.0	57.0	56.0	54.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_04-23-43
6	1	2449.0	331.0	380	0.011976437553384378	0.52173104346208687	0.01066649393158927	0.0055464736161062143	0.00098658616942077755	0.0016249049886552342	0.11741715667629998	0.01961270589207845	60.195127748068927	59.921951541559388	58.1267577738166	55.082274652147611	55.507072278397139	54.665125457321466	56.0	56.0	56.0	55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_04-23-43
7	1	2836.0	330.0	380	0.015786868351618525	0.52239237811808958	0.013512278151091992	0.0094680422435571947	0.0010844920642884592	0.0027543096924312759	0.056138682372129226	0.028382278986780196	61.866571718690246	61.267924727354249	58.939826719943028	55.634270878407612	56.011798644165587	55.144785807009953	57.0	57.0	56.0	55.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_04-23-43
8	1	3223.0	334.0	380	0.017938016942198581	0.51823148090740623	0.015079242085499021	0.013389610871008175	0.00096847076532158142	0.0055464736161062143	0.055101499508071701	0.02853383484544747	62.890345221795364	62.039613436665029	59.509178885240672	55.932450596276489	56.297995252666801	55.509408871221439	58.0	58.0	57.0	56.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_04-23-43
9	1	3605.0	306.0	380	0.032602091633910035	0.53357306714613428	0.028237359602414153	0.032103333847991938	0.0039070340355599224	0.0085739220832860546	0.012121064452732854	0.061731456796246927	69.911805716941672	67.922353913290465	64.092274123996177	57.093284298521574	57.043274698332525	56.285923168948557	64.0	63.0	60.0	57.0	57.0	56.0	K000134_027_078	K000134_027_078_2012-05-04_04-23-43
10	1	3998.0	322.0	380	0.02646686339733155	0.36431272862545727	0.019795165350864338	0.051864108946605599	0.0021803163051914492	0.0094680422435571947	0.023801731004091393	0.036400961690812271	70.635920127070563	68.217324710687549	63.837966114514785	57.474603639043316	57.324891359710435	56.380008019333097	69.0	67.0	63.0	57.0	57.0	56.0	K000134_027_078	K000134_027_078_2012-05-04_04-23-43
