Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	513.0	342.0	380	0.0833322593730597	0.36272139210945087	0.085134240323845478	0.28346413360002165	0.0093416853723311769	-0.0096260733689964208	0.014704385403473722	0.046210759088184845	124.70326477123811	114.18479478852107	88.805955975917797	55.140258139836554	53.931822112682148	50.17272019717214	138.0	126.0	96.0	53.0	53.0	49.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
2	1	900.0	340.0	380	0.12352780706639857	0.50307589504067896	0.12267920708846973	0.29915040810982557	0.011237780141340713	-0.0020182356171964816	0.021337842208948386	0.045177423688180708	126.36497459843619	116.57916934832322	92.582469497583091	55.717068234119836	55.272534449774035	51.901170044639144	142.0	130.0	101.0	54.0	54.0	51.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
3	1	1287.0	337.0	380	0.12264128221009876	0.52013970694608058	0.11879850656821414	0.29243666059910256	0.011972467668190604	0.0049307814774343399	0.024738744998280979	0.042662974214837321	121.33126721763085	112.81299004026276	90.593743377834286	57.088016997573824	56.96580386752229	53.679601475802862	140.0	129.0	100.0	56.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
4	1	1675.0	335.0	380	0.1263410792969589	0.52806883391544557	0.12058141887354	0.29220137605559765	0.012145245441331512	0.0097464702651564594	0.024588976330226411	0.043117641790839135	121.10534211727871	112.86681886374014	90.79018981149305	58.080314133068633	58.096020786500453	54.64391440165825	140.0	129.0	100.0	57.0	58.0	54.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
5	1	2062.0	333.0	380	0.1188684958833051	0.50948257452070456	0.11265328045408657	0.28742881578637275	0.01271065670203729	0.0099817697682584808	0.025190661664034077	0.041843194797500705	119.02310802222914	111.03998269264572	89.483456603161301	58.18431548789394	58.219748890511767	54.777049042188644	139.0	128.0	99.0	57.0	58.0	55.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
6	1	2449.0	331.0	380	0.12508492051224848	0.52173104346208687	0.11839768180564891	0.28851509197165154	0.012952782434244487	0.012495490710737035	0.02065488714873304	0.046761871301520382	120.71783191391035	112.5665544332211	90.194850465438705	58.501224325180765	58.568677440728258	55.082663555440327	139.0	128.0	98.0	58.0	58.0	55.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
7	1	2836.0	330.0	380	0.1243712616758413	0.52239237811808958	0.11646161162322188	0.27271901401898613	0.014927913905262526	0.013903338395709463	0.020463438511821561	0.04700987179752137	119.59660297239915	111.44674341628094	89.968944099378888	59.172306360882736	59.208726381076012	55.795240155776717	135.0	124.0	97.0	59.0	59.0	56.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
8	1	3223.0	334.0	380	0.11433812558896751	0.51823148090740623	0.10475974990119094	0.19281313382022691	0.016712972003050722	0.017824907023160443	0.013765402958509854	0.057088336398895018	113.38102011245962	106.15925133263323	86.992343174658032	60.066462664798237	60.01502845540081	56.726213286813284	110.0	104.0	85.0	59.0	60.0	57.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
9	1	3605.0	306.0	380	0.11787810250515766	0.53357306714613428	0.10686622978326844	0.17793470747410253	0.016305010005275979	0.0215111761475094	0.0093058747574535916	0.070452807572281811	112.94656183024763	105.47375216257392	87.491168951894025	61.10515899390019	60.832779476272762	58.128598224703502	106.0	100.0	84.0	61.0	61.0	58.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
10	1	3998.0	322.0	380	0.070386484299500313	0.36431272862545727	0.053879866441020816	0.087326851172402173	0.01404318661147091	0.024538624614689242	0.029766689334330861	0.032550065100130199	97.9179903184328	91.995518493306108	79.122021783526208	61.768728935704452	61.361346814482481	58.940039229710543	80.0	76.0	70.0	61.0	61.0	59.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
11	1	4385.0	320.0	380	0.10596255009622912	0.49556699113398228	0.098200343864051867	0.16996608911855721	0.01983189347977992	0.01366803889260744	0.013052892566697571	0.057329447992229318	112.75172720574948	104.91510627354491	86.121856624546481	59.183068392876649	58.652463673112642	56.007470228340438	104.0	98.0	82.0	59.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
12	1	4772.0	317.0	380	0.1243860306877085	0.56284401457691802	0.11894623467334646	0.24931903268856331	0.016098478856278475	0.0087268690042419383	0.0065197302710437001	0.086448839564345792	117.56620931911925	108.19838928803104	86.054673634995041	59.202921617447764	57.730514671121057	54.116518011913392	129.0	118.0	91.0	58.0	57.0	54.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
1	2	488.0	718.0	380	0.10364455884504031	0.39720723885892217	0.11063433479346986	0.30435431340241137	0.0056479796332758103	-0.013547641996447401	0.026039464100207469	0.036338961566812024	138.07057007579041	125.43880400284431	93.817981581366311	52.36650590843638	51.88647116637334	48.366791616191627	146.0	132.0	97.0	52.0	52.0	48.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
2	2	886.0	719.0	380	0.08658623072122526	0.30951839681457138	0.090305018652925159	0.30844450660860007	0.0041530297326790753	-0.006833924404918602	0.023258470841040203	0.033941623438802436	141.20089027375917	128.75775651012685	98.109837525038955	53.633526553661042	53.521744769582263	50.513902884337178	147.0	133.0	101.0	53.0	53.0	50.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
3	2	1270.0	718.0	380	0.08912510147732268	0.29890948670786233	0.087834262583666611	0.31098177395694565	0.004066620530765252	0.00073078482838409445	0.023685307470453443	0.033052954994798878	141.11516478451256	129.62117999539063	98.562134132288548	55.326232423774947	55.458421357754176	52.26767939786383	146.0	134.0	101.0	55.0	55.0	52.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
4	2	1677.0	722.0	380	0.09017184853286328	0.29452814461184479	0.085793252080349824	0.31147197003537702	0.004464144001820952	0.0055464736161062143	0.023135173687844957	0.033197621950799457	140.38721523132338	128.94428591476822	98.233802685128879	56.394601931508589	56.636518987959811	53.164168465046338	146.0	134.0	101.0	56.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
5	2	2064.0	720.0	380	0.091459033366387443	0.29300569712250535	0.085888283769384538	0.31394257741895548	0.0047691555246071023	0.0085739220832860546	0.02249908365157903	0.033576511597467641	140.54663437801236	129.54828015893543	98.816660005172452	56.773404918735629	57.110671551623341	53.471099505008382	147.0	135.0	102.0	57.0	57.0	53.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
6	2	2446.0	711.0	380	0.087927353201197184	0.27687877597977417	0.080813366793770255	0.31795037316420671	0.0066560918110223528	0.0095347022083243516	0.01503462942876777	0.039928079856159711	139.78030453821657	129.32643312101911	99.160255772292999	57.171641151197022	57.644895159523287	54.056464289456891	148.0	136.0	103.0	57.0	58.0	54.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
7	2	2839.0	716.0	380	0.080218365815698967	0.24676049352098703	0.070189346955423143	0.32022097073428946	0.010649592303654922	0.012495490710737035	0.0082825638483389353	0.050784990458869805	137.09413735343384	127.56834170854272	98.639503070910109	58.081725976532134	58.508116808882306	55.001316980821464	148.0	137.0	104.0	58.0	58.0	55.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
8	2	3226.0	713.0	380	0.05957117744927444	0.16802722494333877	0.046076479779448197	0.31204450373635745	0.015803529566230264	0.016417059338188017	0.0084239698633930982	0.041553860885499547	133.63789922512402	124.93919888483457	98.3753433643557	58.84386023018962	59.185666970274077	56.012975076591871	145.0	134.0	104.0	59.0	59.0	56.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
9	2	3614.0	730.0	380	0.064392893539894039	0.17701724292337473	0.049391801891706132	0.3296288519287594	0.018718742393138386	0.01758960752005842	0.012676774884603581	0.03476829175880574	135.30094178082192	126.04257471980075	99.073902552926526	59.386925040806929	59.630544510944631	56.78855731804294	151.0	139.0	107.0	59.0	60.0	57.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
10	2	3996.0	725.0	380	0.058705759758214418	0.14738118365125619	0.041691622080750848	0.34620923163923734	0.021058174827901104	0.020338627965638997	0.022482876641786886	0.023821825421428619	136.46489670000935	126.97602131438721	99.84972422174441	59.882109124403115	59.979881551625233	57.555018704501201	155.0	143.0	109.0	60.0	60.0	58.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
11	2	4361.0	741.0	380	0.050116166927930597	0.14308939728990569	0.035752231002323442	0.29912689162315276	0.023258107422038217	0.016417059338188017	0.014712637841078489	0.029016058032116064	127.08935535121083	118.36979442491936	94.886043040778006	59.215282578985452	59.095216657287565	56.717694348420288	142.0	130.0	103.0	59.0	59.0	57.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
12	2	4775.0	705.0	380	0.049578695712490274	0.17004567342468019	0.041327607649738481	0.31123668549187217	0.024270331651238108	0.0097464702651564594	0.026488989510650974	0.023573824925427627	126.15945551774429	116.59775563117809	91.191662615459407	57.687649924881924	57.316500244860016	54.626044805232532	146.0	134.0	103.0	58.0	57.0	55.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
1	3	517.0	1116.0	380	0.12691391713807756	0.45173290346580691	0.13258501321280525	0.31931510729027901	0.0061429987882732134	-0.011033921053968847	0.027712170668314065	0.037565186241483597	141.4214627748803	129.35840424558515	98.338076066733763	52.572204003166348	52.2547526606104	48.731438551522231	149.0	136.0	102.0	52.0	52.0	49.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
2	3	883.0	1113.0	380	0.11013333784133823	0.36799829155213865	0.11442275392906526	0.33197391837330598	0.0052976166218440006	-0.0071123524265178668	0.023789728468010762	0.036593850965479707	145.50341638742771	133.88505962298058	103.31114397499017	53.277157681323715	53.204911599921516	49.945641036820646	152.0	139.0	107.0	53.0	53.0	50.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
3	3	1275.0	1106.0	380	0.11459867641980932	0.36849429254414062	0.1156774230230103	0.33355042055621037	0.0051121441244724687	-0.0029123557774676213	0.023643420133892947	0.036731629018813591	145.93630704230617	134.89641248060423	103.6481277224206	54.379917093923858	54.599203665321262	51.234449656376128	152.0	140.0	107.0	54.0	54.0	51.0	K000134_027_078	K000134_027_078_2012-05-07_08-21-22
