Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	513.0	342.0	380	0.063416158595243396	0.36272139210945087	0.071187052641618481	0.25594646332390342	0.01224738056585621	-0.017704510127000403	0.013929721944093195	0.047478317178856581	113.49831918409207	104.37669268607677	82.687520179287034	52.596175465905652	51.479634193799455	48.521144117265536	131.0	119.0	92.0	51.0	50.0	48.0	K000134_027_078	K000134_027_078_2012-05-06_04-23-14
2	1	900.0	340.0	380	0.10417421628595976	0.50307589504067896	0.10783966987326887	0.27372295258171592	0.011704115162717252	-0.011033921053968847	0.020789022838430479	0.045769869317516414	118.00262916455557	109.04780423678913	87.313719583167867	53.287409543349874	52.871128732636485	50.31937782460421	135.0	124.0	96.0	52.0	52.0	50.0	K000134_027_078	K000134_027_078_2012-05-06_04-23-14
3	1	1287.0	337.0	380	0.10448098196803067	0.52013970694608058	0.10483730160085719	0.26681706400558231	0.011611776145230212	-0.003190783799066886	0.025930605320957673	0.041670972230833353	113.78300487391397	105.94834710743801	85.698611994066539	54.825760512224186	54.625148944111864	52.091534232022624	133.0	122.0	95.0	54.0	54.0	52.0	K000134_027_078	K000134_027_078_2012-05-06_04-23-14
4	1	1675.0	335.0	380	0.10772929649594884	0.52806883391544557	0.10609798276786493	0.26498568020694568	0.011792181070648756	0.00073078482838409445	0.025443480627066906	0.042387418108169553	113.28739155958516	105.87288500423978	85.957537016502513	55.8367296295215	55.738738212711297	53.09895483607275	132.0	122.0	95.0	55.0	55.0	53.0	K000134_027_078	K000134_027_078_2012-05-06_04-23-14
5	1	2062.0	333.0	380	0.099939508384543227	0.50948257452070456	0.097990583412440532	0.258036678071912	0.012332305624992386	0.0016249049886552342	0.025390917875176867	0.041677861133500048	110.69238882053085	103.71079140581689	84.696850872804461	55.846455255322738	55.888882647042301	53.455718779843828	130.0	121.0	94.0	55.0	55.0	53.0	K000134_027_078	K000134_027_078_2012-05-06_04-23-14
6	1	2449.0	331.0	380	0.10386712682956922	0.52173104346208687	0.10127333589271655	0.25707588298727657	0.013118027137976255	0.0046523534558350751	0.0212835391866045	0.046066092132184266	111.06468607645078	104.19741202878458	85.188921898725823	56.229957076599547	56.251735660991557	53.8251087488837	130.0	120.0	94.0	56.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-06_04-23-14
7	1	2836.0	330.0	380	0.099320249392981341	0.52239237811808958	0.095717727563269378	0.20178569073850205	0.015242113024500601	0.0056131335808733713	0.016458925482660636	0.052417660390876336	107.86371009217866	101.31728448787435	84.076248499953849	56.777787393624692	56.765310832251551	54.484912736189237	113.0	106.0	87.0	56.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-06_04-23-14
8	1	3223.0	334.0	380	0.081350253711190618	0.51823148090740623	0.076551417602857566	0.080444509002135622	0.016043392374898803	0.0085739220832860546	0.01079487269729223	0.064466351154924537	97.370678081008151	92.239701171122064	78.90225583899398	57.373552206366	57.355606714902621	55.29157491348986	79.0	75.0	68.0	57.0	57.0	55.0	K000134_027_078	K000134_027_078_2012-05-06_04-23-14
9	1	3605.0	306.0	380	0.083209582790065878	0.53357306714613428	0.077288388773232006	0.081660185702503274	0.014523013009433207	0.012495490710737035	0.007042624940975282	0.080985939749657274	96.688511890928808	91.283690964959845	79.203204482660681	58.16699898090301	57.954465564860357	56.242264463054042	80.0	75.0	69.0	58.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-06_04-23-14
10	1	3998.0	322.0	380	0.045303281745304153	0.36431272862545727	0.036658421716180854	0.067719008035147271	0.0096940832053649378	0.012495490710737035	0.032128707041328072	0.03133072932812532	84.318848801149684	79.860789652825048	71.535284774222831	58.466638490631468	58.12283667652828	56.612492820529489	74.0	72.0	66.0	58.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-06_04-23-14
