Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	513.0	342.0	380	0.074975602209510037	0.36272139210945087	0.078290002870611095	0.27259353291834271	0.01149717875372531	-0.011033921053968847	0.014368296266890162	0.046748093496186992	119.08257839059503	109.39709038421363	85.993143790477276	54.45790634323518	53.309670514982486	49.857352877588966	135.0	124.0	95.0	52.0	52.0	49.0	K000134_027_078	K000134_027_078_2012-05-06_12-23-21
2	1	900.0	340.0	380	0.11578083183785264	0.50307589504067896	0.11610867461395723	0.28827980742814663	0.011653485154665794	-0.003190783799066886	0.020801544460094204	0.045756091512183024	122.56881701288565	113.24486833636874	90.493023128431943	55.030332436853634	54.645063354312803	51.63766046524524	139.0	128.0	99.0	54.0	54.0	51.0	K000134_027_078	K000134_027_078_2012-05-06_12-23-21
3	1	1287.0	337.0	380	0.11570432141621195	0.52013970694608058	0.11293566422677315	0.28250333851538623	0.011840492641888873	0.0027543096924312759	0.02481080538733724	0.042600974090837074	118.08614113159568	109.93587094723458	88.706783746556468	56.508391116470705	56.340066324992463	53.414904460427522	137.0	127.0	98.0	56.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-06_12-23-21
4	1	1675.0	335.0	380	0.11923734322799694	0.52806883391544557	0.11445635194235207	0.28067195471674961	0.011987279065690774	0.0085739220832860546	0.026066700691909826	0.041877639310834179	117.69394038223209	109.92474072141412	88.941647642032478	57.535573526406445	57.502320964587042	54.491037281406008	137.0	126.0	98.0	57.0	57.0	54.0	K000134_027_078	K000134_027_078_2012-05-06_12-23-21
5	1	2062.0	333.0	380	0.11154478286633214	0.50948257452070456	0.10623093077984644	0.27562099634511972	0.012498350655823687	0.0085739220832860546	0.025475063361424972	0.041608972106833106	115.31623781386482	107.8128371891775	87.626025933988672	57.666395146340093	57.704988483793045	54.675650244368292	135.0	125.0	97.0	57.0	57.0	54.0	K000134_027_078	K000134_027_078_2012-05-06_12-23-21
6	1	2449.0	331.0	380	0.11630391588951947	0.52173104346208687	0.11049571840906704	0.27574647744576308	0.01313789967530902	0.0097464702651564594	0.022122348619916452	0.045184312590847403	116.13968442595893	108.70499768931141	88.207618670363772	58.028994901045721	58.006337683288685	55.105551234407862	135.0	125.0	97.0	57.0	58.0	55.0	K000134_027_078	K000134_027_078_2012-05-06_12-23-21
7	1	2836.0	330.0	380	0.11378830590745408	0.52239237811808958	0.10684197843431073	0.24560528278430474	0.015266203137842077	0.012495490710737035	0.017591424896205073	0.050702323626869474	114.08336959818544	106.71617148659519	87.596893091215989	58.619861531804411	58.60266839751911	55.853209288908118	126.0	117.0	93.0	58.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-06_12-23-21
8	1	3223.0	334.0	380	0.099070907841922476	0.51823148090740623	0.090725744407052444	0.098601360976323743	0.016926618594489625	0.016417059338188017	0.011759426385897092	0.061765901309580394	105.2799792627647	99.209326438645704	83.450862057505944	59.314696714044672	59.284611204850286	56.733176995452858	85.0	79.0	72.0	59.0	59.0	57.0	K000134_027_078	K000134_027_078_2012-05-06_12-23-21
9	1	3605.0	306.0	380	0.10112403206723669	0.53357306714613428	0.091476705865286917	0.09645235501163317	0.015979507460441141	0.020338627965638997	0.007659046411150644	0.077658599761643965	104.38883724533271	98.049913497043406	83.646809719317275	60.297679708154256	60.02674760364512	57.852866025669428	85.0	79.0	72.0	60.0	60.0	58.0	K000134_027_078	K000134_027_078_2012-05-06_12-23-21
10	1	3998.0	322.0	380	0.059297284818250882	0.36431272862545727	0.045359160976153952	0.079483713917500212	0.011961354950731178	0.020617055987238262	0.030367827627641234	0.032226286674795573	91.116103169200514	85.946921564178197	75.790787383707737	60.646358247450614	60.291676148986205	58.353706774169076	78.0	75.0	69.0	60.0	60.0	58.0	K000134_027_078	K000134_027_078_2012-05-06_12-23-21
