Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	513.0	342.0	380	0.074151415316711072	0.36272139210945087	0.075095247377495788	0.27073863263303327	0.013611934468152511	-0.0071123524265178668	0.014047692341453142	0.04727853900152245	116.1283877461873	107.14631644920517	85.629403832640122	55.316967181216761	54.237644311843297	51.146625156743198	135.0	123.0	96.0	53.0	53.0	50.0	K000134_027_078	K000134_027_078_2012-05-06_00-22-42
2	1	900.0	340.0	380	0.1163301608939234	0.50307589504067896	0.11456499126104504	0.29034644585109398	0.012462436698903442	0.00073078482838409445	0.02087691231307957	0.045673424680182692	121.2960548838101	112.52247798759363	90.687184192148109	56.069329303795712	55.678667479967835	53.011852940360995	140.0	128.0	100.0	55.0	55.0	53.0	K000134_027_078	K000134_027_078_2012-05-06_00-22-42
3	1	1287.0	337.0	380	0.11698979555656558	0.52013970694608058	0.11195538346846858	0.28314256210032801	0.012151858764550976	0.0085739220832860546	0.026338306171256671	0.041347193805498721	117.15592551388006	109.51531044712863	89.096418732782368	57.670542802589836	57.50091160974489	54.951160687368102	137.0	127.0	99.0	57.0	57.0	55.0	K000134_027_078	K000134_027_078_2012-05-06_00-22-42
4	1	1675.0	335.0	380	0.12010512622849595	0.52806883391544557	0.11309267322218931	0.28060529475198243	0.012309053693092997	0.012495490710737035	0.026058126824459574	0.041884528213500874	116.55692387972083	109.31879199008544	89.267536364229343	58.693939217002892	58.677634075847372	55.977636995299683	136.0	126.0	99.0	58.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-06_00-22-42
5	1	2062.0	333.0	380	0.11190500057273851	0.50948257452070456	0.10436498866380348	0.27186805229640648	0.012936300179895065	0.0127739187323363	0.026286898023634431	0.040961415256163848	113.7456359776627	106.96099084603216	87.939410738672478	58.776051907196226	58.818633784618839	56.182602101005564	133.0	124.0	98.0	58.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-06_00-22-42
6	1	2449.0	331.0	380	0.11495922775251016	0.52173104346208687	0.10704087914017758	0.2713111663340137	0.013820645331955862	0.013903338395709463	0.021808678742187237	0.045508091016182035	113.68544266191326	107.04522347659602	88.378913316168223	59.044680667185204	59.114668856048169	56.603750756200846	133.0	124.0	98.0	58.0	59.0	56.0	K000134_027_078	K000134_027_078_2012-05-06_00-22-42
7	1	2836.0	330.0	380	0.1087819113953109	0.52239237811808958	0.099880013796366504	0.17976609127273918	0.015864494543827594	0.016417059338188017	0.015796105907616334	0.053506107012214026	109.64227031161398	103.35969458400918	86.717384710738358	59.570604355978652	59.622010673590076	57.269652387133995	106.0	100.0	86.0	59.0	59.0	57.0	K000134_027_078	K000134_027_078_2012-05-06_00-22-42
8	1	3223.0	334.0	380	0.088202476610476324	0.51823148090740623	0.078236277372601915	0.088499414313869693	0.015930981432831438	0.020338627965638997	0.010567809781669974	0.065155241421593957	97.871907692716704	93.082297579326578	80.52135536443032	60.106757800211625	60.108430806188693	57.9402436583064	81.0	77.0	70.0	60.0	60.0	58.0	K000134_027_078	K000134_027_078_2012-05-06_00-22-42
9	1	3605.0	306.0	380	0.089927305530347529	0.53357306714613428	0.079095885000291119	0.091205306240953035	0.014184674201827346	0.021232748125910136	0.0066445817439295838	0.083376388975000174	97.259224830221811	92.13003847444935	80.925762387998034	60.864105631618592	60.642769580693283	58.873823976841393	81.0	77.0	72.0	60.0	60.0	59.0	K000134_027_078	K000134_027_078_2012-05-06_00-22-42
10	1	3998.0	322.0	380	0.054772815085702385	0.36431272862545727	0.039603755501174759	0.07944060035860008	0.0091760487165845912	0.024024912049585075	0.034016499640147135	0.030448949786788464	86.295968534906592	81.921734361999853	73.821666288480444	61.103124288826038	60.749710111945554	59.128612763743945	77.0	74.0	69.0	61.0	61.0	59.0	K000134_027_078	K000134_027_078_2012-05-06_00-22-42
