K000134_027_078_2012-05-08_00-21-14	1	1	323.0	152.0	13356127.100254199	3255778.2604344762	65	3223776.9007070577	0.28794255827067117	140.0	128.0	96.0	53.0	53.0	49.0	0.046341648238852035	380.0	380
K000134_027_078_2012-05-08_00-21-14	1	2	710.0	150.0	18524260.607187882	4636581.0797660239	65	4689790.6324601164	0.3031151202153709	144.0	132.0	102.0	55.0	55.0	51.0	0.045363424060181456	380.0	380
K000134_027_078_2012-05-08_00-21-14	1	3	1097.0	147.0	19152584.289168581	4477410.9418596271	65	4640614.4948006328	0.29915040810982557	142.0	131.0	101.0	56.0	57.0	53.0	0.04219452883350211	380.0	380
K000134_027_078_2012-05-08_00-21-14	1	4	1485.0	145.0	19444550.602434535	4544517.0565846041	65	4775227.9699566877	0.29635822922655353	141.0	130.0	100.0	58.0	58.0	54.0	0.042773196657504425	380.0	380
K000134_027_078_2012-05-08_00-21-14	1	5	1872.0	143.0	18760167.359001383	4255709.2930950327	65	4501459.1907849666	0.29433473428170059	140.0	130.0	99.0	58.0	58.0	54.0	0.041884528213500874	380.0	380
K000134_027_078_2012-05-08_00-21-14	1	6	2259.0	141.0	19211180.482360963	4480828.9816916753	65	4745157.3268933194	0.29527198296046897	141.0	130.0	99.0	58.0	58.0	55.0	0.045425424184181704	380.0	380
K000134_027_078_2012-05-08_00-21-14	1	7	2646.0	140.0	19235532.147064295	4443011.7810719665	65	4748104.5197725557	0.28363275817875938	138.0	127.0	98.0	59.0	59.0	55.0	0.047450761568189802	380.0	380
K000134_027_078_2012-05-08_00-21-14	1	8	3033.0	144.0	19082319.589972515	4081078.2791252229	65	4453389.9556686021	0.22873079739444568	121.0	113.0	89.0	60.0	60.0	56.0	0.056626779920226508	380.0	380
K000134_027_078_2012-05-08_00-21-14	1	9	3415.0	116.0	19647227.478454955	4159504.2101226663	65	4593087.5326931188	0.21762491216926186	118.0	110.0	89.0	61.0	61.0	58.0	0.067773024434937754	380.0	380
K000134_027_078_2012-05-08_00-21-14	1	10	3808.0	132.0	13414723.293446587	2114836.9273177218	65	2761439.1539961179	0.091593537705413813	82.0	77.0	71.0	62.0	62.0	59.0	0.029980504405453256	380.0	380
K000134_027_078_2012-05-08_00-21-14	1	11	4195.0	130.0	18247767.747535493	3911468.3075118372	65	4225220.2324770521	0.22821705491014727	122.0	113.0	89.0	59.0	59.0	56.0	0.054918332058886341	380.0	380
K000134_027_078_2012-05-08_00-21-14	1	12	4582.0	127.0	20725042.304751273	4818216.0103381472	65	5050148.7650972391	0.26782097264911786	135.0	122.0	93.0	58.0	58.0	53.0	0.080958384138990494	380.0	380
K000134_027_078_2012-05-08_00-21-14	2	1	298.0	528.0	14625964.949263234	4207334.6630243119	65	3984297.3102916437	0.30827588202986234	147.0	133.0	97.0	52.0	52.0	48.0	0.036063405460144256	380.0	380
K000134_027_078_2012-05-08_00-21-14	2	2	696.0	529.0	11397086.407506147	3404491.7946503083	65	3297724.2035634881	0.31487982609772386	148.0	135.0	101.0	53.0	54.0	50.0	0.034017401368136073	380.0	380
K000134_027_078_2012-05-08_00-21-14	2	3	1080.0	528.0	11006445.119556906	3311871.7538763396	65	3391277.7465023422	0.31539353866282804	148.0	135.0	101.0	55.0	56.0	52.0	0.033156288534799294	380.0	380
K000134_027_078_2012-05-08_00-21-14	2	4	1487.0	532.0	10845115.340897348	3243298.4699409921	65	3431035.8390831584	0.31628764386350205	148.0	135.0	102.0	56.0	57.0	53.0	0.033266510977466399	380.0	380
K000134_027_078_2012-05-08_00-21-14	2	5	1874.0	530.0	10789055.779444892	3254779.0409940812	65	3486231.0329501717	0.31931510729027901	149.0	136.0	102.0	57.0	57.0	53.0	0.033514511473467394	380.0	380
K000134_027_078_2012-05-08_00-21-14	2	6	2256.0	521.0	10195230.289127244	3088382.3289832491	65	3372834.7765131784	0.32419744108317117	150.0	138.0	104.0	57.0	58.0	54.0	0.040127858033493842	380.0	380
