Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	513.0	342.0	380	0.037240271120707998	0.36272139210945087	0.039417540906622674	0.055785677574056579	0.013191118510081435	-0.0098613728720984423	0.009503517835969387	0.057481003850896592	86.774352838394776	82.139498224222734	71.364119803240087	54.521349504907683	53.687162191378043	51.738519911791414	73.0	68.0	62.0	53.0	52.0	51.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50
2	1	900.0	340.0	380	0.072725375982543208	0.50307589504067896	0.071399286846920651	0.16981314219760132	0.011115431530429765	0.00073078482838409445	0.012907202632427983	0.05808722728556568	95.543278513426543	90.716461034959678	78.584592000219104	55.493082319017383	55.373527046884966	54.11797488008429	103.0	97.0	85.0	55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50
3	1	1287.0	337.0	380	0.067588057169456234	0.52013970694608058	0.063137496416739033	0.095068053732527788	0.0070241247379895337	0.0066758783198822566	0.019469040475704094	0.048091429516192365	89.214942254714984	85.504860669633402	76.073413329095146	56.992850682630603	57.090055557948233	56.122572031525905	84.0	78.0	70.0	56.0	57.0	56.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50
4	1	1675.0	335.0	380	0.056789788730660914	0.52806883391544557	0.050871650307717765	0.083471972428912591	0.0039708907255089016	0.0097464702651564594	0.017758441527835088	0.050736768140202948	81.766799295544971	79.129280542691276	72.403339638640659	57.736534026216681	57.973053455171808	56.929903950018975	79.0	76.0	70.0	57.0	58.0	57.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50
5	1	2062.0	333.0	380	0.038811113217442378	0.50948257452070456	0.032785003504581342	0.0672288119567159	0.0017244595822891045	0.0097033417466592178	0.01326911672184993	0.057653226417563944	72.419094879456978	71.089430344659732	66.771880957853881	57.620990393798103	57.937995056457503	56.84297230492669	73.0	72.0	67.0	57.0	58.0	57.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50
6	1	2449.0	331.0	380	0.03056173414711089	0.52173104346208687	0.024300008782020387	0.037197450657313322	0.0012692291444355642	0.010597446947333236	0.013824973693477485	0.05715722542556196	67.297009308774008	66.588895490856274	63.622591932395856	57.802754011465446	58.142324201307865	57.119854233284357	65.0	64.0	62.0	57.0	58.0	57.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50
7	1	2836.0	330.0	380	0.028600494270931563	0.52239237811808958	0.021579763539709185	0.024538624614689242	0.0011901337593951315	0.013389610871008175	0.038812295525826095	0.034134512713469872	66.100407485065475	65.168532658147726	62.294905777320622	58.308423481898167	58.528717726813788	57.399293235251697	61.0	61.0	60.0	58.0	58.0	57.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50
8	1	3223.0	334.0	380	0.02866728599497749	0.51823148090740623	0.021078374243210032	0.024260196593089978	0.0010431113922577749	0.013624910374110198	0.11921154207672843	0.019399149909410929	65.99081446820955	64.969598681324527	62.184441756284315	58.540752709697713	58.805716818714785	57.71770526496411	61.0	61.0	60.0	58.0	59.0	58.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50
9	1	3605.0	306.0	380	0.043273142916901569	0.53357306714613428	0.034424711719232871	0.044146482711541264	0.0041098596088961206	0.017311179498459155	0.020791583920312658	0.047133872045521871	73.009360394556765	70.855862834714799	66.801572546285541	59.55975009969427	59.53481914720782	58.490052727192165	67.0	66.0	63.0	59.0	59.0	58.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50
10	1	3998.0	322.0	380	0.036927345426394829	0.36431272862545727	0.024091482463451202	0.063628814828958546	0.0023844419019780163	0.020338627965638997	0.050545041919300912	0.024979161069433251	73.809034868769388	71.175062400726119	66.664681189017472	60.019105519251816	59.806083856215523	58.620631359927174	72.0	70.0	66.0	60.0	60.0	59.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50
