K000134_027_078_2012-05-07_08-21-22	1	1	323.0	152.0	13356127.100254199	3134812.9972046381	65	3068460.4546348038	0.28346413360002165	138.0	126.0	96.0	53.0	53.0	49.0	0.046210759088184845	380.0	380
K000134_027_078_2012-05-07_08-21-22	1	2	710.0	150.0	18524260.607187882	4517293.7634116327	65	4548540.9117989279	0.29915040810982557	142.0	130.0	101.0	54.0	54.0	51.0	0.045177423688180708	380.0	380
K000134_027_078_2012-05-07_08-21-22	1	3	1097.0	147.0	19152584.289168581	4374398.6088547809	65	4515897.2935402561	0.29243666059910256	140.0	129.0	100.0	56.0	56.0	53.0	0.042662974214837321	380.0	380
K000134_027_078_2012-05-07_08-21-22	1	4	1485.0	145.0	19444550.602434535	4440049.0057614902	65	4652131.2218726203	0.29220137605559765	140.0	129.0	100.0	57.0	58.0	54.0	0.043117641790839135	380.0	380
K000134_027_078_2012-05-07_08-21-22	1	5	1872.0	143.0	18760167.359001383	4148119.0928803752	65	4376975.7554150596	0.28742881578637275	139.0	128.0	99.0	57.0	58.0	55.0	0.041843194797500705	380.0	380
K000134_027_078_2012-05-07_08-21-22	1	6	2259.0	141.0	19211180.482360963	4359639.4394476041	65	4605876.9431020143	0.28851509197165154	139.0	128.0	98.0	58.0	58.0	55.0	0.046761871301520382	380.0	380
K000134_027_078_2012-05-07_08-21-22	1	7	2646.0	140.0	19235532.147064295	4288349.4631902762	65	4579598.5974278282	0.27271901401898613	135.0	124.0	97.0	59.0	59.0	56.0	0.04700987179752137	380.0	380
K000134_027_078_2012-05-07_08-21-22	1	8	3033.0	144.0	19082319.589972515	3857463.5108616529	65	4210158.4604369616	0.19281313382022691	110.0	104.0	85.0	59.0	60.0	57.0	0.057088336398895018	380.0	380
K000134_027_078_2012-05-07_08-21-22	1	9	3415.0	116.0	19647227.478454955	3935028.3130795108	65	4340507.4904449154	0.17793470747410253	106.0	100.0	84.0	61.0	61.0	58.0	0.070452807572281811	380.0	380
K000134_027_078_2012-05-07_08-21-22	1	10	3808.0	132.0	13414723.293446587	1983964.4420912685	65	2591771.1248762007	0.087326851172402173	80.0	76.0	70.0	61.0	61.0	59.0	0.032550065100130199	380.0	380
K000134_027_078_2012-05-07_08-21-22	1	11	4195.0	130.0	18247767.747535493	3615933.0617621178	65	3901753.0196433482	0.16996608911855721	104.0	98.0	82.0	59.0	58.0	56.0	0.057329447992229318	380.0	380
K000134_027_078_2012-05-07_08-21-22	1	12	4582.0	127.0	20725042.304751273	4379838.2531419629	65	4580142.4219828015	0.24931903268856331	129.0	118.0	91.0	58.0	57.0	54.0	0.086448839564345792	380.0	380
K000134_027_078_2012-05-07_08-21-22	2	1	298.0	528.0	14625964.949263234	4073777.4757651468	65	3816399.9457920743	0.30435431340241137	146.0	132.0	97.0	52.0	52.0	48.0	0.036338961566812024	380.0	380
K000134_027_078_2012-05-07_08-21-22	2	2	696.0	529.0	11397086.407506147	3325211.3968380098	65	3188278.1876169564	0.30844450660860007	147.0	133.0	101.0	53.0	53.0	50.0	0.033941623438802436	380.0	380
K000134_027_078_2012-05-07_08-21-22	2	3	1080.0	528.0	11006445.119556906	3234233.2168557723	65	3281764.4865979757	0.31098177395694565	146.0	134.0	101.0	55.0	55.0	52.0	0.033052954994798878	380.0	380
K000134_027_078_2012-05-07_08-21-22	2	4	1487.0	532.0	10845115.340897348	3159079.1281026411	65	3320307.8066770919	0.31147197003537702	146.0	134.0	101.0	56.0	56.0	53.0	0.033197621950799457	380.0	380
K000134_027_078_2012-05-07_08-21-22	2	5	1874.0	530.0	10789055.779444892	3162578.3849562774	65	3367704.5266171182	0.31394257741895548	147.0	135.0	102.0	57.0	57.0	53.0	0.033576511597467641	380.0	380
K000134_027_078_2012-05-07_08-21-22	2	6	2256.0	521.0	10195230.289127244	2975709.7920802087	65	3237660.9995744824	0.31795037316420671	148.0	136.0	103.0	57.0	58.0	54.0	0.039928079856159711	380.0	380
K000134_027_078_2012-05-07_08-21-22	2	7	2649.0	526.0	9086214.8924297839	2584512.1335925912	65	2953800.6660656673	0.32022097073428946	148.0	137.0	104.0	58.0	58.0	55.0	0.050784990458869805	380.0	380
