Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	513.0	342.0	380	0.0	0.36272139210945087	0.0	-0.014061369521148687	0.0025691270274276032	-0.017661366648906041	0.02091163218039636	0.038750077500155002	55.571876246367729	54.480960249178587	52.169980817807151	52.702014960868247	51.895965754313139	50.396862974013061	51.0	51.0	50.0	51.0	50.0	50.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
2	1	900.0	340.0	380	0.0020542024842363847	0.50307589504067896	0.0047051481825031187	-0.0022966636387957463	0.00092027788445173499	-0.0090103961899216656	0.034359616979953718	0.035601848981475739	57.613458036068849	56.938625439905785	55.449176332041574	53.286605484237668	53.285371669393072	52.755177863420855	54.0	54.0	54.0	52.0	53.0	52.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
3	1	1287.0	337.0	380	0.012898951228195182	0.52013970694608058	0.011936824598526491	0.0085739220832860546	0.0011233332886606065	0.00049550028487919246	0.054774153214016325	0.028671612898781354	61.249086141131599	60.438228438228435	58.306977113795298	55.010451210933574	55.219030391776847	54.695019883141683	57.0	57.0	56.0	54.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
4	1	1675.0	335.0	380	0.017560803744382625	0.52806883391544557	0.014539062206969966	0.013389610871008175	0.0010289040812342535	0.0055464736161062143	0.077876354853031765	0.02422827067876358	62.267405909594942	61.642580392668449	59.686765377340031	56.03985052404169	56.414022129448519	55.679385747233816	58.0	58.0	57.0	56.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
5	1	2062.0	333.0	380	0.018088334292439039	0.50948257452070456	0.014532180635585762	0.013389610871008175	0.0010307498243359162	0.0055464736161062143	0.085861279138788563	0.022664489773423991	62.445745500763955	61.937680003245127	59.915991724921241	56.258033256558619	56.637478231560024	55.850851075782259	58.0	58.0	57.0	56.0	56.0	56.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
6	1	2449.0	331.0	380	0.017926731056429463	0.52173104346208687	0.013720831778020965	0.010597446947333236	0.00103830725819875	0.0066758783198822566	0.11849684898897449	0.019523150157411427	61.709922756981584	61.413124711163924	59.570515613652866	56.623570420303629	57.059199723446547	56.174761616685394	57.0	58.0	57.0	56.0	57.0	56.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
7	1	2836.0	330.0	380	0.022164666315138228	0.52239237811808958	0.016941028277305436	0.014519015574784216	0.0011318346682180828	0.0094680422435571947	0.046642280623848301	0.031137840053457884	63.616739855731822	62.915654547612455	60.546742097559047	57.248348478292229	57.590610125486805	56.593538150872639	58.0	59.0	58.0	57.0	57.0	56.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
8	1	3223.0	334.0	380	0.024573394427353297	0.51823148090740623	0.018644386866252208	0.018440584202235197	0.0010094033268534172	0.010597446947333236	0.049253500359133	0.030180282582787387	64.706568120488654	63.771013067116861	61.218618315232561	57.64420739554437	57.91642119712872	56.941358995624448	60.0	60.0	59.0	57.0	58.0	57.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
9	1	3605.0	306.0	380	0.039490244016433779	0.53357306714613428	0.032094803806180051	0.039711171599791879	0.0040296309668112354	0.013542557791964057	0.011552154152043286	0.063233237577586268	71.756965424639134	69.784091202520202	65.837619748495882	58.733602138626729	58.73078115999823	57.828865553044736	65.0	64.0	62.0	58.0	58.0	58.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
10	1	3998.0	322.0	380	0.03323824051734299	0.36431272862545727	0.022372509351377533	0.057809232357298006	0.0022237622378476134	0.016417059338188017	0.020072175496170547	0.039638745944158553	72.463221390212539	70.002893124574541	65.675818773163911	59.182656566641739	59.015139200450818	57.954690768013698	71.0	69.0	65.0	59.0	59.0	58.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
11	1	4385.0	320.0	380	0.022460170286646115	0.49556699113398228	0.018843921680529108	0.012495490710737035	0.0036450207649169424	0.0055464736161062143	0.020222248454768842	0.046059203229517572	65.677203664317389	64.181770160001108	61.13889931467812	56.645403146509338	56.437479514913143	55.683792199278926	58.0	58.0	57.0	56.0	56.0	56.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
12	1	4772.0	317.0	380	0.019701166474301833	0.56284401457691802	0.017728737981618305	0.00073078482838409445	0.0064146945315025549	0.00049550028487919246	0.0078272525360728162	0.078898602241648921	64.487301567873885	62.527092028444486	58.181217335960739	56.608244823347725	55.664786157773648	53.816697658293677	55.0	55.0	54.0	55.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
1	2	488.0	718.0	380	0.0	0.39720723885892217	0.0	-0.016853533444823626	9.1467584391844483e-05	-0.017982938148599668	1.1758113728805801	0.0054077885933549643	50.781959451256526	50.73532319325691	49.924747220728769	49.972720623528602	49.946664076249682	49.252828506776986	50.0	50.0	50.0	50.0	50.0	49.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
2	2	886.0	719.0	380	0.0	0.30951839681457138	0.0	-0.010139800893697707	3.1571058482582675e-05	-0.010139800893697707	11.772211415590951	0.0015086696840060348	52.199777431560207	52.442733140440687	52.236946361006012	51.542965749119531	51.827159262104537	51.592660953198113	52.0	52.0	52.0	51.0	52.0	52.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
3	2	1270.0	718.0	380	0.0	0.29890948670786233	0.0	-0.0022966636387957463	1.8604313886153147e-05	-0.003190783799066886	31.293320761997503	0.00090933515200363737	53.719635860797418	54.203802719520624	53.657179073519245	53.364406363305854	53.872389973568112	53.397136708885633	54.0	54.0	54.0	53.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
4	2	1677.0	722.0	380	0.00073832445368738535	0.29452814461184479	0.00024995552725994035	0.0016249049886552342	2.8348562233334156e-05	0.0016249049886552342	2.7625454890005301	0.0030380060760121521	54.454273284371055	55.08445993357347	54.260116012536841	54.381741482515842	55.052515941293073	54.264981886003888	54.0	55.0	54.0	54.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
5	2	2064.0	720.0	380	0.0026540342501997888	0.29300569712250535	0.00092271054910137806	0.0027543096924312759	1.5160382883124856e-05	0.0018602044917572563	164.5076766206644	0.00039266745200157069	55.029882679331344	55.699057202642656	54.731526109138784	54.80226643800912	55.540836808668203	54.576821140429516	55.0	56.0	55.0	55.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
6	2	2446.0	711.0	380	0.004220993580260575	0.27687877597977417	0.001309247030378224	0.0055464736161062143	1.500417878662604e-05	0.0046523534558350751	97.428157355772342	0.00049600099200198405	55.29806926751592	56.149781050955411	55.240321457006367	55.097562137392941	55.988520420314572	55.026398269965419	55.0	56.0	55.0	55.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
7	2	2839.0	716.0	380	0.0066616795544271043	0.24676049352098703	0.0017496913232861592	0.0066758783198822566	1.6203398125869366e-05	0.0057817731192082366	25.446740652741564	0.00091622405467033151	55.94237855946399	56.7571468453378	55.706560580681185	55.794111998244027	56.619922993204746	55.528145892208777	56.0	57.0	56.0	56.0	57.0	56.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
8	2	3226.0	713.0	380	0.0084451670123460235	0.16802722494333877	0.0015061755629434007	0.0094680422435571947	3.4568824177772882e-05	0.0085739220832860546	11.258267976302465	0.0011366689400045466	56.567750399737605	57.21298839735968	55.909269812635806	56.352355717479504	57.051941707377658	55.908851535977476	56.0	57.0	56.0	56.0	57.0	56.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
9	2	3614.0	730.0	380	0.010119114216287353	0.17701724292337473	0.0018317591028244253	0.0094680422435571947	2.7091081356083415e-05	0.0094680422435571947	11.440811341644462	0.0011573356480046293	56.89975093399751	57.546349626400996	56.417847135740971	56.884443142342946	57.438253881890091	56.392725902984139	57.0	57.0	56.0	57.0	57.0	56.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
10	2	3996.0	725.0	380	0.011362994889066603	0.14738118365125619	0.0018082901227486252	0.012495490710737035	1.8244267403203333e-05	0.010597446947333236	24.385027929578243	0.00072333478000289329	57.569552210900255	57.928998784705989	56.989015611853787	57.332293745505666	57.643281327009625	56.704339605872327	58.0	58.0	57.0	57.0	58.0	57.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33
