Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	513.0	342.0	380	0.078826821268493066	0.36272139210945087	0.08333669445063846	0.27566410990401979	0.0088808390118423931	-0.013547641996447401	0.014823475552659527	0.046024758716184097	123.28942320475566	113.001690312043	87.520976962376309	53.817032040472178	52.951506896700828	49.186373070437149	136.0	125.0	94.0	52.0	52.0	48.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
2	1	900.0	340.0	380	0.118326897034905	0.50307589504067896	0.11974997910216333	0.291350414333018	0.010930947180725889	-0.0071123524265178668	0.020040150140885234	0.046617204345519803	124.74171196954551	115.12279020088461	91.314732907006999	54.416474893947374	54.151814678237727	50.857404275376382	140.0	129.0	99.0	53.0	53.0	50.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
3	1	1287.0	337.0	380	0.1173393838548545	0.52013970694608058	0.11575109415865416	0.28649156710760437	0.0116998715081102	0.00073078482838409445	0.025012633282804484	0.042428751524169715	119.62118563254927	111.39932983682984	89.252781309599484	55.805805590249363	55.791248546449026	52.581362964239055	138.0	128.0	99.0	55.0	55.0	52.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
4	1	1675.0	335.0	380	0.12094075959624349	0.52806883391544557	0.11750618697303192	0.28548765846406882	0.011838084109743316	0.0046523534558350751	0.024986592399011145	0.042773196657504425	119.44127584632444	111.44674189550584	89.440519209444915	56.733308031413308	56.858640119113652	53.527909964090739	138.0	127.0	98.0	56.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
5	1	2062.0	333.0	380	0.11361877142016924	0.50948257452070456	0.10981683265718947	0.28099352621644325	0.012426375175173579	0.0049307814774343399	0.02487026188971227	0.042111862001501778	117.44133753397244	109.67145773895642	88.225644631339833	56.803578450648843	57.010617381046011	53.619473625077241	137.0	127.0	97.0	56.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
6	1	2449.0	331.0	380	0.11976949306521403	0.52173104346208687	0.11542344974479581	0.28346413360002165	0.012728060271425914	0.0060602011408075014	0.022001424985081397	0.045308312838847897	119.08651218062982	111.16248762131116	88.951633986928101	57.183072624088958	57.316495261141363	54.037896465301181	137.0	127.0	97.0	56.0	57.0	54.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
7	1	2836.0	330.0	380	0.11946576359394383	0.52239237811808958	0.11392926212311737	0.26867196429089174	0.014567060013699354	0.0097464702651564594	0.020131668512909647	0.04739565034685625	118.15129696298348	110.31087549946592	88.765109256108985	57.830347612866007	57.966017596999855	54.59932208279244	133.0	123.0	95.0	57.0	58.0	54.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
8	1	3223.0	334.0	380	0.11027546553287204	0.51823148090740623	0.10301079509508784	0.19769549753231333	0.016289847977458142	0.013389610871008175	0.013340305154038355	0.057990782648231966	112.42132479030136	105.36793970250044	86.03498743802092	58.758000400377497	58.812895015300143	55.605499470929736	112.0	105.0	85.0	58.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
9	1	3605.0	306.0	380	0.11368802788956374	0.53357306714613428	0.10487686794498188	0.18582098820709886	0.016011165823761598	0.017311179498459155	0.0090057766835449273	0.071617032122953131	111.81936375138793	104.62679784129935	86.468871846515356	59.784158211115539	59.68131803210894	56.968393223743483	108.0	102.0	84.0	59.0	59.0	57.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
10	1	3998.0	322.0	380	0.066777689170617549	0.36431272862545727	0.05338084651604217	0.083405282544951193	0.014111561894403542	0.020338627965638997	0.030097004314772521	0.032370953630796152	97.554004992058083	91.686691626957113	78.602942288782998	60.374080215004824	60.182949163930338	57.723040410936633	80.0	75.0	69.0	60.0	60.0	58.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
11	1	4385.0	320.0	380	0.10327916532723246	0.49556699113398228	0.097852433515305121	0.19287979378499409	0.019216593926985548	0.0094680422435571947	0.011820682672351606	0.060243453820240975	112.56003169439927	104.79618277103577	85.666624963509733	57.865030591063039	57.533035616737685	54.872145744564627	111.0	104.0	85.0	57.0	57.0	55.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
12	1	4772.0	317.0	380	0.12261601329093796	0.56284401457691802	0.11904973313022676	0.24906412115363685	0.015174488656276981	0.0046523534558350751	0.0062832203365770787	0.088060842788352245	117.68505440436704	108.31056387158367	85.57668629058908	57.849270383560778	56.752639541113808	53.115667055375212	129.0	118.0	91.0	56.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
1	2	488.0	718.0	380	0.098750185502100782	0.39720723885892217	0.10840986170426729	0.29651117614750938	0.0050888790448428934	-0.01746921062389838	0.026088898287659389	0.036304517053478549	136.58499106817669	124.04240448152066	92.377651364054174	51.057610111768874	50.797696052661657	47.498548604603322	144.0	130.0	96.0	51.0	51.0	47.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
2	2	886.0	719.0	380	0.081460738274471367	0.30951839681457138	0.088351643720547976	0.30249944303629617	0.0039083608635135996	-0.011033921053968847	0.022931515783686674	0.03418273503213673	139.48811484531493	127.22448252837748	96.380391720454043	52.313984695353732	52.393880136883801	49.506120860811528	145.0	131.0	99.0	52.0	52.0	50.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
3	2	1270.0	718.0	380	0.083962932526300382	0.29890948670786233	0.085956948740988068	0.30362883278047509	0.0038439848172542091	-0.003190783799066886	0.024024591312689619	0.032818732304131272	139.51590228163172	128.00643005300762	97.022654989628947	54.027640486975663	54.288490827445933	51.217360544752431	144.0	132.0	99.0	54.0	54.0	51.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
4	2	1677.0	722.0	380	0.084859284701621365	0.29452814461184479	0.083955615195777725	0.30362883278047509	0.0042068751814977566	0.00073078482838409445	0.023367346253594979	0.033032288286798793	138.67355101277073	127.39317958553586	96.759016700191793	55.022635171423829	55.40466960266388	52.087552608708386	145.0	132.0	99.0	55.0	55.0	52.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
5	2	2064.0	720.0	380	0.086229246388577277	0.29300569712250535	0.084190768105761565	0.30710334880758905	0.004486297145655258	0.002138632513356521	0.022656857499428633	0.033459400252133835	138.91622975101686	128.16384924646744	97.262455034914069	55.382985150251393	55.867063569396265	52.345724363721402	145.0	133.0	100.0	55.0	56.0	52.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
6	2	2446.0	711.0	380	0.082962063363919522	0.27687877597977417	0.079468779434964609	0.31147197003537702	0.0062052219172213695	0.0046523534558350751	0.01496741252983929	0.040017635590826738	138.48514629777071	128.1447800557325	97.779060509554142	55.813497318255862	56.367270336956622	52.997284912688507	146.0	134.0	101.0	56.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
7	2	2839.0	716.0	380	0.075588706881187198	0.24676049352098703	0.069373439052368036	0.31535039518473368	0.0099022718203917153	0.0085739220832860546	0.0082422649084423691	0.0509089907068703	136.31605248464544	126.74463986599665	97.525544388609717	56.691424076970215	57.231514253573685	53.895766455400995	147.0	135.0	103.0	57.0	57.0	54.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
8	2	3226.0	713.0	380	0.055445387076619633	0.16802722494333877	0.046078524754859601	0.30995428898834887	0.01444970000323288	0.0099817697682584808	0.0086113843249762557	0.041099193309497732	133.78114878438768	124.99581812963798	97.735312205321634	57.496489194336341	57.934884491181585	54.889202616543841	145.0	134.0	103.0	57.0	58.0	55.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
9	2	3614.0	730.0	380	0.060705420180498126	0.17701724292337473	0.04970172023510834	0.32660138850198245	0.016862666994340608	0.012495490710737035	0.013318008848492756	0.033920956730802351	135.87040784557908	126.57981787048568	98.730191469489412	58.047821537688861	58.418926045285232	55.674749926756789	150.0	138.0	106.0	58.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
10	2	3996.0	725.0	380	0.054993643683089941	0.14738118365125619	0.042151177433586949	0.34267589447624713	0.018911179348059404	0.016417059338188017	0.022652878884532188	0.023732269686761596	137.66397120688043	127.78872581097504	99.494858371506027	58.526044906962277	58.767207737118945	56.41155558428337	155.0	142.0	108.0	58.0	59.0	56.0	K000134_027_078	K000134_027_078_2012-05-07_12-22-00
