Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	513.0	342.0	380	0.069970761355835132	0.36272139210945087	0.071849111355271583	0.26351117255720607	0.014250863518715792	-0.0096260733689964208	0.013388204422781729	0.04842898574686038	113.54008318614324	104.87419520255256	84.099082673351944	54.98483374410862	53.830879491503438	50.832079387728626	133.0	121.0	95.0	53.0	52.0	50.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
2	1	900.0	340.0	380	0.1124778060602928	0.50307589504067896	0.11128446396679666	0.28459352334420057	0.012641902710388567	-0.0017829361140944595	0.020237045111998912	0.046389870557518892	119.47408492749257	110.84175715831131	89.533788872608767	55.789793994510219	55.366734133695623	52.777192447389581	138.0	127.0	99.0	55.0	55.0	52.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
3	1	1287.0	337.0	380	0.11329078963907177	0.52013970694608058	0.10887547870771383	0.27764452120916688	0.012155695909222343	0.0060602011408075014	0.02538218208168062	0.042118750904168473	115.53423659673659	107.96389595253231	88.093200360245817	57.34750276354135	57.16578376903972	54.638141177483959	135.0	125.0	98.0	57.0	57.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
4	1	1675.0	335.0	380	0.11626117868123301	0.52806883391544557	0.10991520378186145	0.27578962092385745	0.012340142958263311	0.012495490710737035	0.025460029231915409	0.042373640302836163	114.85980040440937	107.75265801317592	88.323566629704516	58.344072052083028	58.298076080927217	55.690713222199513	135.0	125.0	98.0	58.0	58.0	55.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
5	1	2062.0	333.0	380	0.10780970395637894	0.50948257452070456	0.10086135331699221	0.26459744874248486	0.012959072261400381	0.012495490710737035	0.024547955081025204	0.042387418108169553	111.76908203415498	105.15559041064402	87.037332504022601	58.455690691534187	58.498721981911132	55.972038087747876	131.0	122.0	97.0	58.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
6	1	2449.0	331.0	380	0.10985390856398258	0.52173104346208687	0.10255180118661048	0.26010334641405353	0.013896477074789483	0.012495490710737035	0.021270813602920841	0.046079869937517656	111.25125767478708	104.80415923945336	87.056592064435208	58.710915219082189	58.777547316567279	56.332901218563649	130.0	121.0	96.0	58.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
7	1	2836.0	330.0	380	0.10205521116264718	0.52239237811808958	0.093865360036448353	0.13364451642209579	0.01557514017930697	0.016417059338188017	0.014168472232962189	0.056495890769559319	106.27152483812689	100.40186731020295	85.034154897073762	59.238136448867735	59.186715707485938	57.048218664358863	93.0	88.0	78.0	59.0	59.0	57.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
8	1	3223.0	334.0	380	0.079487419748377169	0.51823148090740623	0.070377803230205746	0.083236657966213448	0.014587744113527652	0.017311179498459155	0.010345671481366853	0.065851020590930065	93.554029803129197	89.154146782405249	78.153322610233033	59.641619240998658	59.626776675150857	57.66321102754025	78.0	75.0	69.0	59.0	59.0	57.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
9	1	3605.0	306.0	380	0.081390747138304895	0.53357306714613428	0.071469318053228856	0.084687649129280229	0.012713105710238046	0.020338627965638997	0.006453365343785919	0.08460261364967174	93.155124331861487	88.47225449944483	78.552353655072693	60.33469212932193	60.123015345532956	58.574608238439154	79.0	76.0	70.0	60.0	60.0	58.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
10	1	3998.0	322.0	380	0.049992369199697476	0.36431272862545727	0.036353143416846104	0.075562145290049232	0.0079379266569545772	0.020338627965638997	0.034656465646690532	0.030166504777454001	83.786702972543679	79.625255275697754	72.269419862340214	60.46555479696999	60.123075089133806	58.644310066430421	76.0	74.0	68.0	60.0	60.0	59.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
11	1	4385.0	320.0	380	0.064847047793986243	0.49556699113398228	0.058493684243788875	0.064142557313256951	0.015244803653976782	0.012495490710737035	0.011756066830678587	0.060408787484241638	88.964913743970413	84.413737019892409	74.850091051892633	58.219313339888558	57.842797443461158	56.456954004151648	73.0	71.0	66.0	58.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
12	1	4772.0	317.0	380	0.071567906552801347	0.56284401457691802	0.067427233486727189	0.055911188593894205	0.015851326762505859	0.0046523534558350751	0.0044538202278596763	0.10459420918841837	90.274628838598332	84.799101624175364	73.375371773374297	58.107189006902203	56.917504491159505	54.529342242112897	72.0	68.0	62.0	56.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
1	2	488.0	718.0	380	0.088330782900098298	0.39720723885892217	0.095224607422188953	0.29275823209879615	0.013080085348068949	-0.011033921053968847	0.025182534155303575	0.036952073904147807	126.20014221543904	115.51461176919474	89.274007527012259	52.274610866037349	51.834940915636217	49.229206189572807	142.0	129.0	97.0	52.0	52.0	49.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
2	2	886.0	719.0	380	0.078271885548629627	0.30951839681457138	0.081129609337177944	0.29275823209879615	0.0079823628147166776	-0.0057045047415454396	0.024363187677712162	0.033163177437465989	132.10578677943468	121.22681949699533	94.432984642777654	53.880825293571846	53.748012092067327	51.489658887968794	142.0	129.0	99.0	54.0	54.0	51.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
3	2	1270.0	718.0	380	0.081315231766539015	0.29890948670786233	0.078793324965445138	0.29220137605559765	0.0074210990233937136	0.0044170689123301729	0.024268494229781751	0.032653398640130615	131.7823461627103	121.89677345010371	95.157801336713533	55.739139833547867	55.789458686659266	53.407896159023693	140.0	129.0	99.0	56.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
4	2	1677.0	722.0	380	0.081017840587559786	0.29452814461184479	0.075218080733474579	0.29130727085492364	0.0083045271323624985	0.0085739220832860546	0.024783387859949772	0.0320747308161283	129.12010572110211	119.81999345090517	94.452495672919497	56.847842432646203	57.031472457937447	54.44783071469724	140.0	129.0	100.0	57.0	57.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
5	2	2064.0	720.0	380	0.079622628952464206	0.29300569712250535	0.07263123870442327	0.28844843200688441	0.010036035397100134	0.0094680422435571947	0.019179291332275746	0.036366517177478797	126.26339548115581	118.0983236545741	94.030141302047824	57.206152317106444	57.481233191721557	54.922750126671083	138.0	129.0	100.0	57.0	57.0	55.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
6	2	2446.0	711.0	380	0.070807184037130863	0.27687877597977417	0.062305792173342013	0.27915430358891563	0.014420118540676704	0.012495490710737035	0.0087442445937036678	0.052355660266876089	119.09658638535032	112.34006767515923	91.355966361464965	57.592736903276204	57.965237355790755	55.594213529708775	134.0	126.0	100.0	58.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
7	2	2839.0	716.0	380	0.053179961269826749	0.24676049352098703	0.042654691820822523	0.17565432632750327	0.019171033889333455	0.013389610871008175	0.0064699243568907211	0.057460337142896507	103.58174204355109	99.089586823003913	83.579676158570635	58.123503534813111	58.513128652563999	56.339616429335749	104.0	100.0	84.0	58.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
8	2	3226.0	713.0	380	0.03082011887866308	0.16802722494333877	0.018402862882178728	0.028013140641803214	0.017480393577955389	0.014519015574784216	0.01518331607828537	0.030951839681457139	85.387232995777126	82.841580910991766	73.291664958386292	58.393930611906931	58.699445226463524	56.799859236565375	62.0	62.0	59.0	58.0	59.0	57.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
9	2	3614.0	730.0	380	0.03207271870914994	0.17701724292337473	0.019239955366606512	0.025432744774960381	0.018061016367238392	0.016417059338188017	0.01987237579723241	0.027769166649444409	85.327327210460766	82.495680261519297	73.365737858032375	58.555376051563222	58.825388189009331	57.221947850834972	62.0	61.0	59.0	59.0	59.0	57.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
10	2	3996.0	725.0	380	0.029702798111946316	0.14738118365125619	0.01626688946963083	0.025187646735744695	0.018167017970043581	0.016417059338188017	0.036019731028437987	0.018820482085408614	85.954426474712534	82.864962138917448	73.584509675609979	58.684148440214273	58.781290650981276	57.481259140158521	61.0	61.0	59.0	59.0	59.0	57.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
11	2	4361.0	741.0	380	0.017623268340577824	0.14308939728990569	0.007480281495884312	0.01366803889260744	0.0082112634545733042	0.012495490710737035	0.066243954096746854	0.013674471793388031	69.438303403784118	67.984690193057631	63.572047566318425	57.807548838331059	57.712348259506392	56.512283945654794	59.0	58.0	57.0	58.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
12	2	4775.0	705.0	380	0.018714960624698324	0.17004567342468019	0.014334860051811732	0.0127739187323363	0.016644425293032717	0.0055464736161062143	0.057431896058201669	0.016009809797397374	79.317412088802456	76.08228001944579	67.596135148274186	56.320990728520798	56.033865385094252	54.38212272881961	58.0	58.0	55.0	56.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
1	3	517.0	1116.0	380	0.11247332322746117	0.45173290346580691	0.11720612600079576	0.31002100879150452	0.012906827515611417	-0.010755493032369582	0.02722076763289237	0.037902742472151613	131.15698295055967	120.69946930185745	93.694238570164998	52.964730420797366	52.591403118599771	49.796549687763076	146.0	133.0	102.0	52.0	52.0	50.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
2	3	883.0	1113.0	380	0.10099563369861039	0.36799829155213865	0.10443477551568288	0.31875825124708046	0.0093342045852246539	-0.006833924404918602	0.024216360143124838	0.036270072540145082	137.45167449783784	127.00170351373107	99.161590445347159	53.496054151860655	53.471398051056219	51.008720106385297	148.0	136.0	105.0	53.0	53.0	51.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
3	3	1275.0	1106.0	380	0.10609776505801065	0.36849429254414062	0.10569064950958709	0.31875825124708046	0.0088711083006862701	0.00073078482838409445	0.023458276137450922	0.03687629597481417	137.81916584098261	128.03798769886524	99.630760314819312	54.941431220682887	55.102890803970766	52.431198865495801	147.0	136.0	104.0	55.0	55.0	52.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
4	3	1667.0	1105.0	380	0.10578648432660714	0.36398206129745592	0.10315385639600413	0.31875825124708046	0.009555895415460515	0.0046523534558350751	0.023530094036500433	0.036593850965479707	136.69000302823832	127.22931334696041	99.119899311075784	55.762978608177633	56.049336582724074	53.219853777416738	147.0	136.0	104.0	56.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
5	3	2059.0	1100.0	380	0.1056665298569785	0.3657938426987965	0.10145691982088838	0.31969549992584884	0.01146622406978824	0.0060602011408075014	0.023790318337639022	0.036483628522812603	134.51545226840429	125.88862313791221	98.210022787623117	56.204145032695358	56.839542916730032	53.5823466794117	147.0	137.0	105.0	56.0	57.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
6	3	2447.0	1103.0	380	0.10209938875822756	0.36133672267344535	0.096656716138266638	0.3238092096187104	0.014661447319854798	0.0085739220832860546	0.019405857160129127	0.040148524741493927	131.35853732936781	123.41298711202623	97.174712117745742	56.656743142521222	57.311868319149163	54.178245909242897	148.0	138.0	106.0	57.0	57.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
7	3	2841.0	1103.0	380	0.10071675026934625	0.37093296408815041	0.094127827671216899	0.32267981987453148	0.018389024417733053	0.0099817697682584808	0.01219109455844637	0.051322324866871959	127.00055715479617	119.92307549447489	95.845203825796261	57.136339743308952	57.786401068815977	54.843565202155155	147.0	137.0	107.0	57.0	58.0	55.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
8	3	3228.0	1101.0	380	0.081352751247366822	0.32249020053595662	0.072436044255347443	0.29631508574845916	0.024247538505777474	0.012495490710737035	0.0098323131422286304	0.05328566212687981	118.13652190630808	112.56715015059919	91.777754042680456	57.791078618782286	58.447167202180012	55.734076951234393	139.0	131.0	103.0	58.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
9	3	3615.0	1098.0	380	0.066639588552110815	0.30426905298255041	0.056994013846270383	0.16711902347345148	0.026945621376863502	0.013389610871008175	0.010212849806070188	0.050784990458869805	107.58958974823402	102.7849347944213	86.375520738996556	58.080936302516015	58.445852682859211	56.552978919331039	103.0	98.0	82.0	58.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
10	3	3994.0	1117.0	380	0.040297082097369201	0.19349549810210731	0.029138281951449137	0.029354313402411361	0.027055930556632985	0.013389610871008175	0.019467911633423009	0.029332947554783998	97.230667900882935	93.229101395613782	80.599793506123618	58.160694609346308	58.354462600257961	56.75187276314778	63.0	62.0	59.0	58.0	58.0	57.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
11	3	4402.0	1083.0	380	0.041565778588329057	0.23697136283161455	0.03246020901294009	0.021577851071873679	0.026779057211893241	0.012495490710737035	0.021055596879280054	0.031213617982791521	93.683566382743678	89.601907032181174	78.13776563272188	57.812715552265217	57.779220310214697	56.370849208212199	61.0	60.0	58.0	58.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
12	3	4777.0	1092.0	380	0.023489167000436507	0.19039549190209493	0.016154759936907497	0.01366803889260744	0.017888460381661048	0.0085739220832860546	0.060802393347395671	0.016464477373399192	79.125985961357557	76.278674289022362	68.313589984803528	57.266756294512561	57.026139564170421	55.251346544931629	59.0	58.0	56.0	57.0	57.0	55.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
1	4	493.0	1494.0	380	0.087997028467378516	0.3929016746922383	0.093449618420643338	0.28350724715892178	0.011162428276540523	-0.010139800893697707	0.028887543458934798	0.034313624182803919	125.1105480941193	115.20230038222815	89.51111617631588	52.717169539414705	52.543216040487025	49.913091334097381	139.0	127.0	96.0	52.0	52.0	50.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
2	4	907.0	1501.0	380	0.072016341772216802	0.29970859941719885	0.075334994984458697	0.2804366701732447	0.0071727021433379183	-0.0059398042446474619	0.027732759107839771	0.030586727840122348	128.37987863742933	118.79297108444813	92.680664735898503	53.586100044267376	53.704953027396584	51.141783483350551	137.0	126.0	97.0	53.0	54.0	51.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
3	4	1294.0	1499.0	380	0.078130130537089074	0.31177795688924709	0.077400267248670621	0.27675038608929864	0.0067116314682898999	0.00073078482838409445	0.027471503502700997	0.03134450713345871	126.89376463829599	118.22475584427063	92.555857527950863	54.983664154229601	55.254256628930065	52.471177041730478	135.0	126.0	97.0	55.0	55.0	52.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
4	4	1681.0	1497.0	380	0.082773332045176437	0.32918621392798342	0.080062803352543246	0.27263667639643707	0.0070176323415420388	0.0046523534558350751	0.027522109587438923	0.032178064356128709	125.05690070105682	117.08345715182588	91.976310557706398	55.643135885639175	56.101626684193228	53.04442573118633	134.0	125.0	96.0	56.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
5	4	2069.0	1495.0	380	0.075181731562375953	0.30235393804120941	0.070323245850380398	0.27137785621797511	0.0095043065083559343	0.0060602011408075014	0.017957356391233067	0.038178298578819381	121.21626794258373	114.64133059922534	90.850125313283215	56.187161181384603	56.979490673539317	53.636628452370374	132.0	124.0	97.0	56.0	57.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
6	4	2456.0	1492.0	380	0.060519857628451253	0.27178787690908718	0.054234169210714833	0.25004059389605415	0.014013288593727474	0.0085739220832860546	0.0070146789948872298	0.057915004718898329	111.08283273768788	106.28340050186297	86.559146326008161	56.562814545729744	57.40529572028607	54.188907178264657	126.0	119.0	95.0	57.0	57.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
7	4	2843.0	1490.0	380	0.043148531168870741	0.2163942105661989	0.035000344418343862	0.16957785765409641	0.018366812366013403	0.0097033417466592178	0.0080076946960053828	0.048366985622860133	99.972303578250347	96.559849738953261	81.209442251368898	57.003024202410572	57.821818213786493	54.841317286305816	102.0	98.0	83.0	57.0	58.0	55.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
8	4	3230.0	1488.0	380	0.040470171987595074	0.2216573322035533	0.030819551298265146	0.045150391355076799	0.018441711508248203	0.012495490710737035	0.01071472148552241	0.042318529081502611	93.472805818000992	90.720692441571359	77.542081054201887	57.446253927512501	58.340788600256673	55.481621454175333	68.0	67.0	60.0	57.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
9	4	3628.0	1491.0	380	0.030413014852553068	0.17732035464070928	0.019604711930265604	0.021468047629012159	0.018577284435435059	0.012495490710737035	0.021211741708968612	0.026901164913440939	85.511421911421905	83.231818181818184	73.278127428127434	57.809949673842958	58.344688120179867	56.160641763173984	60.0	61.0	57.0	58.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
10	4	4005.0	1483.0	380	0.023781263962629393	0.1738276809886953	0.01303240244785614	0.017311179498459155	0.01191258630193083	0.012495490710737035	0.034175820792941687	0.020983597522750599	75.614116434827409	73.985297031664885	67.243886973407839	57.948444066439862	58.194558401707688	56.285262824361283	59.0	59.0	57.0	58.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
11	4	4392.0	1481.0	380	0.05012113266139262	0.36106805546944426	0.042759173414308127	0.024581768092783604	0.02023103578047768	0.012495490710737035	0.01153625863204304	0.052052548549541541	88.484917863888725	84.942495182492891	74.259382214336142	57.719055936516149	57.725503514900588	55.973379479880968	62.0	61.0	58.0	58.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
12	4	4827.0	1498.0	380	0.0074982035674360297	0.088253732063019688	0.00094889000472772307	0.0085739220832860546	0.00030016721469568858	0.0083386375397811532	4.9687584549554131	0.0012400024800049601	57.719069549605805	57.463507922878776	55.599016470220903	56.749595768794862	56.547895731016247	54.874015867019267	57.0	57.0	55.0	57.0	57.0	55.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
1	5	522.0	1891.0	380	0.1070933695181016	0.45202223737780811	0.11283773013711493	0.29970726415302412	0.01278919760185929	-0.011033921053968847	0.028937597861230901	0.036772962434813761	128.10782431114362	118.29831138746647	92.066858693001706	52.265145515117226	52.214017222955562	49.435263058646051	143.0	131.0	100.0	52.0	52.0	49.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
2	5	909.0	1889.0	380	0.10021274371821398	0.37807675615351233	0.10367036185214874	0.30731511686442115	0.0087718548642725363	-0.006833924404918602	0.026043552822573472	0.035450293122808466	134.53494770598738	124.75031886593054	96.959804671841411	53.341696297034751	53.570952270184648	50.637246757274674	145.0	133.0	102.0	53.0	53.0	51.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
3	5	1296.0	1886.0	380	0.10182295182168868	0.36848051473880727	0.10135918717470542	0.30699354536472756	0.0082553904719826314	0.00073078482838409445	0.024982842306618448	0.035732738132142929	134.40043747312532	125.1459552431341	97.218923516984802	54.877127148965876	55.262588358495506	51.978172179073219	144.0	133.0	102.0	55.0	55.0	52.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
4	5	1684.0	1884.0	380	0.099896144385822089	0.36316228188011934	0.098114906367790827	0.30609944016405349	0.0092472441569535282	0.002138632513356521	0.025035636184767215	0.035436515317475083	132.67412789043382	124.04990799931711	96.418271145930149	55.265079399420188	55.86620007788499	52.466379646055991	143.0	133.0	102.0	55.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
5	5	2071.0	1882.0	380	0.097532249648949132	0.35997271994543989	0.09475447476632172	0.30330726128078145	0.010594710500744207	0.0046523534558350751	0.026140102146019709	0.03452718016547144	130.49077582577411	122.36198185784821	95.309316033222331	55.517399119549658	56.33561518507755	52.839150978935926	143.0	133.0	101.0	55.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
6	5	2458.0	1880.0	380	0.1091444533662248	0.40807103836429898	0.10599716616088764	0.30699354536472756	0.012695622066164978	0.0048876529589370965	0.023451028969738975	0.038812077624155249	129.10461543655884	121.61793503950301	95.002954284556694	55.769962176316554	56.549479196974104	53.26071574047134	143.0	134.0	102.0	56.0	57.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
7	5	2845.0	1877.0	380	0.083528970942016625	0.33409111262666968	0.078613013004635079	0.30275040523758295	0.017758459026421331	0.0085739220832860546	0.014486746132032303	0.044681422696178724	121.53894055302389	115.38128131637008	92.27405818916634	56.227871803360095	57.05805677397997	54.060787883803691	141.0	132.0	103.0	56.0	57.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
8	5	3232.0	1875.0	380	0.088807552351647778	0.39334256446290672	0.083240030170845469	0.28642490714283719	0.021662718499688184	0.0088092215863880777	0.010852825950020451	0.056013667582890718	114.67389400679534	109.24671617219518	88.894742372762622	56.688143715294736	57.498041175067847	54.603284012581902	136.0	128.0	101.0	57.0	57.0	55.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
9	5	3620.0	1873.0	380	0.071428425751029104	0.35229159347207584	0.064397294520093934	0.20157392268166993	0.025191665461245457	0.0099817697682584808	0.014708188135789163	0.045535646626848808	106.51860615186061	101.66491327558224	84.843133420676978	57.271723639148284	57.781285231116122	55.367679904703152	112.0	107.0	87.0	57.0	58.0	55.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
10	5	4007.0	1871.0	380	0.04854640306249472	0.2719669883784212	0.040880053929377352	0.028013140641803214	0.026538584151278882	0.0097033417466592178	0.021785881523730465	0.032873843525464831	97.433648268699812	93.221662149497206	79.487499683375972	57.272761681270225	57.604965840918986	55.545485513143205	63.0	62.0	57.0	57.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
11	5	4394.0	1868.0	380	0.016797419144799815	0.1396242792485585	0.010712346286760519	0.012495490710737035	0.016232839517144933	0.0060602011408075014	0.066096758346224235	0.013522915934720759	76.360815077955394	74.369548056048941	67.220347345569365	56.50477608833161	56.59189866525746	55.041963921116476	58.0	58.0	56.0	56.0	57.0	55.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
12	5	4781.0	1866.0	380	0.016128779246488985	0.18749526387941665	0.012801471989126349	0.0085739220832860546	0.015141371197499207	0.0046523534558350751	0.075598841016914761	0.014652695972058611	74.188374912738368	72.200499687695185	65.19362898188632	55.833370073933395	55.809596079495357	54.171013362273619	57.0	57.0	55.0	56.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
1	6	490.0	2271.0	380	0.084966145354774522	0.40862903948030116	0.092570946978903779	0.27080529259780045	0.010146848523588105	-0.013782941499549423	0.030631397508776251	0.033982956854802598	122.05382942495406	112.30933796382151	87.1381560092385	51.711977540655141	51.603035739247936	48.715658636596615	135.0	123.0	94.0	51.0	51.0	49.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
2	6	911.0	2276.0	380	0.071349980809064739	0.31485040747859272	0.075761320970105198	0.26681706400558231	0.0062759779180758491	-0.0071123524265178668	0.029451400096418966	0.030421394176121684	125.2895151409067	116.16252406791529	90.319424995624018	53.128718943865188	53.343444905838702	50.401238726283722	133.0	123.0	94.0	53.0	53.0	50.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
3	6	1299.0	2274.0	380	0.076931515348389212	0.3428055745000379	0.077167053628321422	0.26289549537813134	0.0087133174992028509	0.0005621602496463493	0.030866661910512818	0.031006950902790695	120.19259676058036	112.44105944294843	88.129737550741524	54.557269992347926	54.988941183869855	51.781800647805532	131.0	122.0	94.0	54.0	55.0	52.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
4	6	1686.0	2271.0	380	0.071102284749691824	0.30253304951054344	0.06957503066860958	0.26195824669936296	0.0073304983616938393	0.0018602044917572563	0.028661532150550926	0.030228504901454248	121.28076327534384	113.76814828308589	89.336984242645045	55.147651735888189	55.668358931305249	52.434668378685366	131.0	122.0	94.0	55.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
5	6	2073.0	2269.0	380	0.061541227949193339	0.27532877287976798	0.05967857660158124	0.25334648534443038	0.0091457377550477493	0.002138632513356521	0.015286182880213049	0.039487190085491279	116.83428828783747	110.5894613055771	87.793154352340679	55.061077628001598	55.848831682415344	52.583854592467254	128.0	120.0	94.0	55.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
6	6	2460.0	2267.0	380	0.069926229500349504	0.32999910444265335	0.067101883427772124	0.24829549705360621	0.012664785487512726	0.0046523534558350751	0.0081070040647234672	0.059361674278904111	112.50721249191074	107.26409619439283	86.259336575997324	55.460712743424708	56.272759053239838	53.032655411380041	125.0	119.0	93.0	55.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
7	6	2847.0	2265.0	380	0.060887507573438963	0.31509840797459371	0.05771345257167744	0.2343543193862502	0.015011980915324411	0.0046523534558350751	0.0096443158188942741	0.053182328586879393	106.69488412767818	101.98939658941845	83.525666812418009	55.613813982961346	56.305901167761341	53.397431126220816	121.0	115.0	92.0	56.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
8	6	3235.0	2262.0	380	0.034432396138852017	0.26294941478771844	0.030155196877569158	0.017824907023160443	0.017956983084385487	0.0055464736161062143	0.011586970755350775	0.044323199757510624	87.03232905423107	84.313885250196492	72.932329054231076	55.92076903664794	56.533867334635623	54.032956043031653	60.0	60.0	56.0	56.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27
