Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	513.0	342.0	380	0.0	0.36272139210945087	0.0	-0.017704510127000403	0.0023292520419151705	-0.021904506776050648	0.018708419862189251	0.040968304158830543	54.773270278996449	53.421476459081155	51.118264866199453	51.514096078177026	50.400224845418776	49.025727504648245	51.0	50.0	49.0	49.0	49.0	48.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
2	1	900.0	340.0	380	0.0	0.50307589504067896	0.0029346610473134391	-0.003190783799066886	0.00080786487061405669	-0.014061369521148687	0.033117806375602507	0.036263183637478387	56.874690183082969	55.972900434086021	54.48728552453202	51.976779327362962	51.752488424321399	51.38526908254083	54.0	54.0	53.0	51.0	51.0	51.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
3	1	1287.0	337.0	380	0.0074208097823119353	0.52013970694608058	0.0092511724860209026	0.0046523534558350751	0.0010295481677240217	-0.0062182322662467267	0.05705390585318601	0.028092945074779038	60.046540580631486	59.065215087942363	56.981285759694849	53.649195342894465	53.66297715951017	53.260605538567553	56.0	56.0	55.0	53.0	53.0	53.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
4	1	1675.0	335.0	380	0.01148117862803359	0.52806883391544557	0.011343704332149153	0.0083386375397811532	0.00095671612249479863	-0.0022966636387957463	0.072782163734680633	0.025061827901433582	60.885382558215383	60.005948731328679	58.203574456982587	54.674159927597586	54.742051791083995	54.19976352436283	57.0	57.0	56.0	54.0	54.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
5	1	2062.0	333.0	380	0.01161597748998309	0.50948257452070456	0.0111302757842927	0.0055464736161062143	0.00097079174625396762	-0.0011672589350197045	0.084622166883509264	0.022829823437424651	60.867612261178792	60.163500412401802	58.254810227564668	54.797736082242572	54.960648278186618	54.313353182405486	56.0	56.0	56.0	54.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
6	1	2449.0	331.0	380	0.011470721540282195	0.52173104346208687	0.010266589032354532	0.0055464736161062143	0.00097814927972661382	0.0016249049886552342	0.12078740987605442	0.019337149785410682	60.146893774344754	59.668369974252329	57.844457648379219	55.169878719787974	55.372900642410627	54.631348486157925	56.0	56.0	55.0	55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
7	1	2836.0	330.0	380	0.015466083577859861	0.52239237811808958	0.01331528066308519	0.0094680422435571947	0.0010778571323113049	0.0027543096924312759	0.048425439638950352	0.030559172229455572	61.994118500349458	61.080151916762276	58.728633408500478	55.749473532381366	55.85361315447858	55.077397951824608	57.0	57.0	56.0	55.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
8	1	3223.0	334.0	380	0.017787377522583876	0.51823148090740623	0.014977249463389979	0.012495490710737035	0.00096287764166637076	0.0055464736161062143	0.048962490654094533	0.030269838317454414	63.024658699669004	61.901790580509655	59.426336288832466	56.120127548831753	56.177352932765181	55.412503217319184	58.0	58.0	57.0	56.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
9	1	3605.0	306.0	380	0.03245741786101352	0.53357306714613428	0.028101400619436352	0.03008764781283569	0.003897009638527306	0.0085739220832860546	0.011868091542648248	0.062385902549582879	70.018669145557368	67.786324786324784	63.942456167531695	57.216595034486836	57.004297930790024	56.121405467676901	64.0	62.0	60.0	57.0	57.0	56.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
10	1	3998.0	322.0	380	0.026252201242522095	0.36431272862545727	0.019469673477487359	0.049966095102396045	0.0020112133228875305	0.0094680422435571947	0.020664022498145161	0.039066967022822932	70.576620527947966	67.884483019438775	63.708853339384312	57.701442396263424	57.287102961734774	56.369615397119546	69.0	67.0	63.0	57.0	57.0	56.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
11	1	4385.0	320.0	380	0.015742065560279784	0.49556699113398228	0.015195785692437996	0.0055464736161062143	0.0033902168131367612	0.00049550028487919246	0.021796685189738915	0.044364533173510794	63.906390313746748	62.246229339561005	59.283136633443149	55.201218179831749	54.829919152190541	54.13576149896209	56.0	56.0	56.0	55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
12	1	4772.0	317.0	380	0.013127971257869507	0.56284401457691802	0.013792330093377523	-0.0062182322662467267	0.0061151208531145659	-0.0062182322662467267	0.0080591792871662418	0.077755044398977693	62.820190201094206	60.683891656365127	56.400609524742052	55.237810835513251	54.032289073087711	52.325081156040213	54.0	53.0	52.0	53.0	53.0	52.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
1	2	488.0	718.0	380	0.0	0.39720723885892217	0.0	-0.019112342852375709	0.00014302818274503396	-0.023033911479826689	0.70054342959592097	0.0070060140120280241	50.559270885724693	50.252397717615636	49.298478988536047	48.684064364243106	48.432847249205736	47.857248977166236	50.0	50.0	49.0	49.0	48.0	48.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
2	2	886.0	719.0	380	0.0	0.30951839681457138	0.0	-0.012931964817372646	5.0865993430835588e-05	-0.017982938148599668	6.4007871271996919	0.0020460040920081842	51.606855107945691	51.614734030714445	51.387469396839528	50.223014835729465	50.33969530384811	50.171084794125569	51.0	51.0	51.0	50.0	50.0	50.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
3	2	1270.0	718.0	380	0.0	0.29890948670786233	0.0	-0.0062182322662467267	2.2579870774424577e-05	-0.010139800893697707	18.86694882204306	0.0011711134533380178	52.705577321963588	52.880018437427978	52.478174694630098	52.049581904471808	52.307651492075344	51.988552731131655	53.0	53.0	52.0	52.0	52.0	52.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
4	2	1677.0	722.0	380	0.0	0.29452814461184479	0.0	-0.0062182322662467267	2.1846137583943008e-05	-0.0062182322662467267	7.0529117995997694	0.0019013371360076053	53.188660710108998	53.50844365439491	52.954039388127427	53.002949017157029	53.420440008983761	52.824250295389966	53.0	53.0	53.0	53.0	53.0	53.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
5	2	2064.0	720.0	380	0.0	0.29300569712250535	0.0	-0.0022966636387957463	1.7321470062025714e-05	-0.003190783799066886	49.416183555892999	0.00071644587733619915	53.709002421649075	54.107869183927775	53.309618413937415	53.427553883930308	53.871847838796427	53.10386054488054	54.0	54.0	53.0	53.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
6	2	2446.0	711.0	380	0.0	0.27687877597977417	0.0	-0.0022966636387957463	1.4549321440004264e-05	-0.0022966636387957463	315.66722983270239	0.0002755561066677689	53.927124800955411	54.474223726114651	53.717754777070063	53.726681210643143	54.318627404281266	53.501938667606623	54.0	54.0	54.0	54.0	54.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
7	2	2839.0	716.0	380	0.00018222786409955358	0.24676049352098703	0.00014356101949768328	0.00082686284088792411	1.5752329137420492e-05	0.00073078482838409445	41.616808007243485	0.00071644587733619915	54.396259073143497	55.027917364600782	54.106448911222778	54.297564500050299	54.876249531282866	53.959731482243626	54.0	55.0	54.0	54.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
8	2	3226.0	713.0	380	0.0021421084080706417	0.16802722494333877	0.00042349528717676725	0.0016249049886552342	3.4859515418213947e-05	0.0016249049886552342	1.2066418873410911	0.003472006944013888	55.058054200319788	55.503710384978064	54.257144028535116	54.965454997101929	55.339413761695788	54.328931025917029	55.0	55.0	54.0	55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
9	2	3614.0	730.0	380	0.0034980100257023489	0.17701724292337473	0.00063956431616822714	0.0027543096924312759	2.658016231788335e-05	0.0027543096924312759	9.136075693372943	0.0012951137013385138	55.394069115815689	55.72532689912827	54.67870485678705	55.35431297869669	55.682099359645086	54.693006319842631	55.0	56.0	55.0	55.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
10	2	3996.0	725.0	380	0.0048355918990908636	0.14738118365125619	0.00079654075173604851	0.0055464736161062143	1.8667723357845962e-05	0.0055464736161062143	18.669787008583342	0.00082666832000330664	56.007478732354869	56.074740581471438	55.278255585678231	55.818853167645656	55.905645285092149	55.150807565829339	56.0	56.0	55.0	56.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
11	2	4361.0	741.0	380	0.0011385881704440003	0.14308939728990569	0.00017372524698175591	0.0016249049886552342	1.6244678799874846e-05	0.0016249049886552342	27.177851315166013	0.00067511246133603378	54.960425593375376	54.964325261181457	54.368590823744647	55.011922180239566	54.927317308465312	54.226963582281535	55.0	55.0	54.0	55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
12	2	4775.0	705.0	380	0.0	0.17004567342468019	0.0	-0.003190783799066886	2.322518999522048e-05	-0.0034260683425717878	15.168873404315214	0.00098511308133727386	54.110273861610757	53.838518878625834	52.217752390212283	53.678029831420105	53.424404658150522	52.229554188766322	54.0	54.0	52.0	54.0	54.0	52.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
1	3	517.0	1116.0	380	0.0	0.45173290346580691	0.0	-0.014955489681419827	0.0002734929271584871	-0.019112342852375709	0.091011687068625557	0.020728708124082916	52.878518925183762	52.435187726842955	50.905435080977213	50.807933456469023	50.372988050812317	49.348863507859321	51.0	51.0	50.0	50.0	50.0	49.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
2	3	883.0	1113.0	380	0.0	0.36799829155213865	0.0	-0.010139800893697707	6.2491423280190231e-05	-0.016853533444823626	3.7164454081575236	0.0029277836333450446	52.162751081076024	52.175536794024595	51.605533611636311	50.476423012360748	50.563765777942493	50.305367225480154	52.0	52.0	51.0	50.0	51.0	50.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
3	3	1275.0	1106.0	380	0.0	0.36849429254414062	0.0	-0.0071123524265178668	4.185499438539567e-05	-0.010139800893697707	4.8574093141742285	0.0025626717920102507	52.626460526069806	52.920996055411187	52.318296535865848	51.776622668266612	52.129813461328681	51.671506490673067	52.0	53.0	52.0	52.0	52.0	52.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
4	3	1667.0	1105.0	380	0.0	0.36398206129745592	0.0	-0.0062182322662467267	2.3256894666628846e-05	-0.0062182322662467267	8.060760210519506	0.0019771150653412417	52.989609357256413	53.448103565750621	52.649348928760695	52.498456539398866	53.099777958299484	52.315277552125643	53.0	53.0	53.0	52.0	53.0	52.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
5	3	2059.0	1100.0	380	0.0	0.3657938426987965	0.0	-0.0050888275624706852	1.38486836752144e-05	-0.0059829327631447044	277.90991805575078	0.00033755623066801689	52.862652780655004	53.916552100792856	52.403246765475807	52.804403554126566	53.758966783254763	52.325226477808435	53.0	54.0	52.0	53.0	54.0	52.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
6	3	2447.0	1103.0	380	0.0	0.36133672267344535	0.0	-0.003190783799066886	1.7846696265681078e-05	-0.003190783799066886	19.68202309607236	0.0012606691880050426	53.252916952642416	54.243765728666212	52.601959887134903	53.223290079711788	54.185925854016332	52.638816080423695	53.0	54.0	53.0	53.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
7	3	2841.0	1103.0	380	0.0	0.37093296408815041	0.0	-0.002061364135693724	1.3614108997505995e-05	-0.002061364135693724	120.29088457425239	0.00051666770000206668	53.757321942613054	54.636753644720962	52.922462624199092	53.650773139427919	54.577730080161196	52.892297078277629	54.0	55.0	53.0	54.0	55.0	53.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
8	3	3228.0	1101.0	380	0.00082168402413892571	0.32249020053595662	0.00027059616597880113	0.00073078482838409445	3.7874379749164985e-05	0.00073078482838409445	1.2356007300356984	0.0047533428400190134	54.404118514087969	55.268194732232502	53.424155683250376	54.378726562817747	55.246797087891977	53.543488428844512	54.0	55.0	53.0	54.0	55.0	53.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
9	3	3615.0	1098.0	380	0.001934272673142753	0.30426905298255041	0.00069129902036112385	0.0016249049886552342	2.7281887438333487e-05	0.0016249049886552342	6.0856043297993061	0.0020804486053416552	54.935586850208296	55.462891686288714	54.232906176417316	54.795292743061403	55.33754814690127	54.16045666531344	55.0	55.0	54.0	55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
10	3	3994.0	1117.0	380	0.0022595053782317027	0.19349549810210731	0.00032857566348391468	0.0016249049886552342	1.4879058759131859e-05	0.0016249049886552342	15.687298569605352	0.0010333354000041334	54.912240102534888	55.204678154371976	54.340002848191396	55.134411862683969	55.369384913686332	54.466239013265231	55.0	55.0	54.0	55.0	55.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
11	3	4402.0	1083.0	380	0.0010117513438032831	0.23697136283161455	0.00028822686185591556	0.0016249049886552342	1.8293321122800313e-05	0.00073078482838409445	19.212025900592941	0.0010333354000041334	54.993778888921192	54.970115410331694	54.25619930811942	54.963164262111555	54.913995774724185	54.025839186724689	55.0	55.0	54.0	55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
12	3	4777.0	1092.0	380	0.0	0.19039549190209493	0.00016903306212864963	0.00073078482838409445	1.8417857772685844e-05	0.00049550028487919246	17.719864848962185	0.00096444637333719112	55.118423909110646	54.924886026485275	53.427382589188795	54.707333883580233	54.48901066174281	53.114734988044894	55.0	55.0	53.0	55.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
1	4	493.0	1494.0	380	0.0	0.3929016746922383	0.0	-0.014061369521148687	8.6406684391664217e-05	-0.018877058308870806	1.4880747735205861	0.0047808984506857903	51.832450818809832	51.621401269418243	50.557895290528457	49.879310540470001	49.7997775937	49.108808878096383	51.0	51.0	50.0	50.0	50.0	49.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
2	4	907.0	1501.0	380	0.0	0.29970859941719885	0.0	-0.011033921053968847	6.3151001181053769e-05	-0.014061369521148687	3.6503717054150733	0.0026660053320106641	51.765664506045141	51.921114329058064	51.260262952236474	50.591943337760071	50.908100929614875	50.365009099404851	52.0	52.0	51.0	51.0	51.0	50.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
3	4	1294.0	1499.0	380	0.0	0.31177795688924709	0.0	-0.0073476369700227681	0.0001107200808687802	-0.010139800893697707	0.84170825602599353	0.0056626779920226503	52.667219055194664	53.016549560298735	52.109306641919659	51.973003813699286	52.43397095182327	51.744221895238383	52.0	53.0	52.0	52.0	52.0	52.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
4	4	1681.0	1497.0	380	0.0	0.32918621392798342	0.0	-0.0062182322662467267	1.7376130354458701e-05	-0.0062182322662467267	22.880811606734987	0.0011160022320044641	52.45074814272261	53.308778905514281	52.083101391650096	52.463029904699312	53.279144758462046	52.032595300690112	52.0	53.0	52.0	52.0	53.0	52.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
5	4	2069.0	1495.0	380	0.0	0.30235393804120941	0.0	-0.0050888275624706852	1.2714002560058362e-05	-0.0050888275624706852	163.95303396677292	0.00039955635466826488	52.916837548416495	53.931601731601731	52.214559125085444	52.889040297814773	54.013547807368347	52.243149568978289	53.0	54.0	52.0	53.0	54.0	52.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
6	4	2456.0	1492.0	380	0.0	0.27178787690908718	0.0	-0.003190783799066886	1.6742789350256965e-05	-0.003190783799066886	15.301883328651618	0.0012400024800049601	53.11890097077535	54.129141003219019	52.425671051631056	53.152126612933742	54.23099481590797	52.453276951602525	53.0	54.0	52.0	53.0	54.0	52.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
7	4	2843.0	1490.0	380	0.0	0.2163942105661989	0.0	-0.0022966636387957463	1.3162625619005452e-05	-0.0022966636387957463	63.248651456217004	0.00054422331066884355	53.413536228193045	54.403826563096906	52.675569845918758	53.466184318103899	54.523371634036344	52.682405999173618	53.0	54.0	53.0	53.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
8	4	3230.0	1488.0	380	0.0	0.2216573322035533	0.0	-0.0011672589350197045	1.3635238800708639e-05	0.00073078482838409445	60.133185735815097	0.00056489001866892618	53.91978493286922	55.10240551964197	53.036797613127796	53.980492985794577	55.089560561136437	53.068247997521794	54.0	55.0	53.0	54.0	55.0	53.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
9	4	3628.0	1491.0	380	0.0012305414647500222	0.17732035464070928	0.00020624181361364533	0.0016249049886552342	1.4827422268140029e-05	0.0016249049886552342	11.460401772023991	0.0011573356480046293	54.599611499611498	55.256565656565655	53.696076146076145	54.591102067475568	55.286917711290307	53.745471901926798	55.0	55.0	54.0	55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_00-23-05
