K000134_027_078_2012-05-06_04-23-14	1	1	323.0	152.0	13356127.100254199	2621249.6523696762	65	2335109.7917940523	0.25594646332390342	131.0	119.0	92.0	51.0	50.0	48.0	0.047478317178856581	380.0	380
K000134_027_078_2012-05-06_04-23-14	1	2	710.0	150.0	18524260.607187882	3970872.3240735065	65	3835902.99208161	0.27372295258171592	135.0	124.0	96.0	52.0	52.0	50.0	0.045769869317516414	380.0	380
K000134_027_078_2012-05-06_04-23-14	1	3	1097.0	147.0	19152584.289168581	3860319.1195467636	65	3847198.7180268248	0.26681706400558231	133.0	122.0	95.0	54.0	54.0	52.0	0.041670972230833353	380.0	380
K000134_027_078_2012-05-06_04-23-14	1	4	1485.0	145.0	19444550.602434535	3906739.9214783222	65	3966808.1555738277	0.26498568020694568	132.0	122.0	95.0	55.0	55.0	53.0	0.042387418108169553	380.0	380
K000134_027_078_2012-05-06_04-23-14	1	5	1872.0	143.0	18760167.359001383	3608209.2624128852	65	3679972.5777356508	0.258036678071912	130.0	121.0	94.0	55.0	55.0	53.0	0.041677861133500048	380.0	380
K000134_027_078_2012-05-06_04-23-14	1	6	2259.0	141.0	19211180.482360963	3729086.7742416086	65	3824595.3441183977	0.25707588298727657	130.0	120.0	94.0	56.0	56.0	54.0	0.046066092132184266	380.0	380
K000134_027_078_2012-05-06_04-23-14	1	7	2646.0	140.0	19235532.147064295	3524518.1643347051	65	3657170.223148359	0.20178569073850205	113.0	106.0	87.0	56.0	56.0	54.0	0.052417660390876336	380.0	380
K000134_027_078_2012-05-06_04-23-14	1	8	3033.0	144.0	19082319.589972515	2818776.2989724209	65	2995479.0421534609	0.080444509002135622	79.0	75.0	68.0	57.0	57.0	55.0	0.064466351154924537	380.0	380
K000134_027_078_2012-05-06_04-23-14	1	9	3415.0	116.0	19647227.478454955	2845913.0514079491	65	3063943.2574958056	0.081660185702503274	80.0	75.0	69.0	58.0	58.0	56.0	0.080985939749657274	380.0	380
K000134_027_078_2012-05-06_04-23-14	1	10	3808.0	132.0	13414723.293446587	1349836.4044332113	65	1668157.4404255894	0.067719008035147271	74.0	72.0	66.0	58.0	58.0	56.0	0.03133072932812532	380.0	380
K000134_027_078_2012-05-06_04-23-14	1	11	4195.0	130.0	18247767.747535493	2370183.0152588403	65	2451417.353466548	0.06104843392171283	73.0	70.0	65.0	56.0	55.0	54.0	0.059857675270906095	380.0	380
K000134_027_078_2012-05-06_04-23-14	1	12	4582.0	127.0	20725042.304751273	2815662.8088354492	65	2836399.7999448096	0.072879799768832937	78.0	73.0	65.0	54.0	54.0	52.0	0.095011745579046708	380.0	380
K000134_027_078_2012-05-06_04-23-14	2	1	298.0	528.0	14625964.949263234	3482051.1079332628	65	3037465.5682291389	0.28099352621644325	139.0	126.0	94.0	50.0	49.0	47.0	0.038143854065485906	380.0	380
K000134_027_078_2012-05-06_04-23-14	2	2	696.0	529.0	11397086.407506147	2934113.380107068	65	2593379.3948529791	0.28350724715892178	139.0	126.0	96.0	51.0	51.0	49.0	0.033211399756132846	380.0	380
K000134_027_078_2012-05-06_04-23-14	2	3	1080.0	528.0	11006445.119556906	2856575.2938473076	65	2694779.5984066506	0.28346413360002165	138.0	127.0	96.0	53.0	53.0	51.0	0.031998952886794663	380.0	380
K000134_027_078_2012-05-06_04-23-14	2	4	1487.0	532.0	10845115.340897348	2749554.5953335194	65	2701718.989086485	0.28256999848015341	138.0	127.0	97.0	54.0	54.0	52.0	0.031992063984127968	380.0	380
K000134_027_078_2012-05-06_04-23-14	2	5	1874.0	530.0	10789055.779444892	2700117.973184594	65	2698355.6913619842	0.28256999848015341	137.0	127.0	97.0	55.0	55.0	52.0	0.034148290518803262	380.0	380
K000134_027_078_2012-05-06_04-23-14	2	6	2256.0	521.0	10195230.289127244	2426823.2644942296	65	2476310.4181740973	0.28067195471674961	136.5	127.0	98.0	55.0	55.0	53.0	0.04665164885885327	380.0	380
K000134_027_078_2012-05-06_04-23-14	2	7	2649.0	526.0	9086214.8924297839	1856921.2513270588	65	1986251.7119045905	0.25635824119423123	128.0	120.0	95.0	56.0	56.0	54.0	0.058521228153567417	380.0	380
K000134_027_078_2012-05-06_04-23-14	2	8	3036.0	523.0	6187098.4768636199	958175.874802051	65	1157929.6225323163	0.086836655093970802	80.0	77.0	67.0	56.0	56.0	55.0	0.038729410792154917	380.0	380
K000134_027_078_2012-05-06_04-23-14	2	9	3424.0	540.0	6518128.9189245049	987810.12772596849	65	1218710.2759794353	0.040099403064252657	67.0	65.0	59.0	57.0	57.0	55.0	0.031819841417460609	380.0	380
K000134_027_078_2012-05-06_04-23-14	2	10	3806.0	535.0	5426869.944406555	816796.26667259436	65	1073226.4887079811	0.033342556954226617	65.0	64.0	59.0	57.0	57.0	55.0	0.02246471159608986	380.0	380
K000134_027_078_2012-05-06_04-23-14	2	11	4171.0	551.0	5268837.7870089076	477409.51950392028	65	616826.4803043307	0.01366803889260744	59.0	58.0	56.0	56.0	56.0	54.0	0.021541598638752834	380.0	380
K000134_027_078_2012-05-06_04-23-14	2	12	4585.0	515.0	6261421.7868435746	713947.14278030046	65	642728.42726104241	0.016248434759450273	60.0	58.0	54.0	54.0	54.0	52.0	0.018517370368074069	380.0	380
K000134_027_078_2012-05-06_04-23-14	3	1	327.0	926.0	16633708.971417943	4240574.5847593257	65	3861327.136293896	0.29667980072624717	143.0	130.0	98.0	50.0	50.0	47.0	0.038984300190822607	380.0	380
