Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	513.0	342.0	380	0.042384335278701273	0.36272139210945087	0.049172942492228242	0.15977785549991441	0.015250977634517575	-0.015190774224924729	0.011273585431686335	0.052775883329544436	95.145594742939622	88.969840275008067	74.397622167777712	52.808686816275348	51.845191767198514	49.529283953820212	102.0	95.0	81.0	51.0	51.0	49.0	K000134_027_078	K000134_027_078_2012-05-05_00-22-44
2	1	900.0	340.0	380	0.083638611157897572	0.50307589504067896	0.085914067289275878	0.24778175456930782	0.01342578872359281	-0.0071123524265178668	0.01596341351535021	0.052231660018875595	104.63035589576458	98.00357402056774	81.766223451600098	53.772964205506419	53.53130285302354	51.903443591094351	127.0	117.0	93.0	53.0	53.0	52.0	K000134_027_078	K000134_027_078_2012-05-05_00-22-44
3	1	1287.0	337.0	380	0.083713596159536843	0.52013970694608058	0.082750476572220288	0.20267979593917607	0.011530223209402586	0.00073078482838409445	0.019597964885906722	0.047932984754858396	100.58245920745921	95.182930705657981	80.769959207459209	55.324647917653643	55.244512396456926	53.744361657837693	113.0	106.0	90.0	55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_00-22-44
4	1	1675.0	335.0	380	0.081668257889196072	0.52806883391544557	0.079102259724301432	0.15922096953752166	0.01064444667096903	0.0046523534558350751	0.021375538165056798	0.046245203601518313	97.54655273628596	92.879407735959816	79.796790815993745	56.105056491402216	56.148848276063411	54.713660117361982	100.0	95.0	83.0	56.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-05_00-22-44
5	1	2062.0	333.0	380	0.066585928028744759	0.50948257452070456	0.0640002340055143	0.0774170754945529	0.0089832199880540559	0.0046523534558350751	0.022450552689375878	0.044323199757510624	90.421258298741165	86.681909758373109	76.316034993306928	55.999227571484745	56.117675973259928	54.780714566597382	78.0	74.0	69.0	56.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-05_00-22-44
6	1	2449.0	331.0	380	0.056033926936740835	0.52173104346208687	0.053280385121788343	0.064758234492331701	0.0072268367826346727	0.0046523534558350751	0.011744336239463289	0.06201390180558139	83.564124909222954	80.689073743975712	72.602469135802465	56.081295192002997	56.240759945841617	55.018681761875953	73.0	71.0	67.0	56.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-05_00-22-44
7	1	2836.0	330.0	380	0.036728177923721891	0.52239237811808958	0.033556735240394854	0.047789623317392976	0.003804605305512312	0.0055464736161062143	0.0098136718358942769	0.067883246877604872	72.966016536772557	70.945431287995675	65.826205641492265	56.316082503966534	56.45227174383384	55.288821577960476	68.0	67.0	62.0	56.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-05_00-22-44
8	1	3223.0	334.0	380	0.024349055921467862	0.51823148090740623	0.020911630085036759	0.021746475650611424	0.0016738779870556094	0.0055464736161062143	0.042093030053867705	0.03264650973746392	66.186289497122047	64.876307708668435	61.432397942228192	56.432064517974091	56.56613378328138	55.50500471873481	61.0	61.0	58.0	56.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-05_00-22-44
9	1	3605.0	306.0	380	0.036387503012734794	0.53357306714613428	0.031556405707763191	0.040224914084090284	0.0040429599116651744	0.0094680422435571947	0.01755056117641747	0.051301658158871874	71.809099594598081	69.469723965192244	65.062527435639211	57.509282644335151	57.259470955735743	56.318165034634525	66.0	65.0	61.0	57.0	57.0	56.0	K000134_027_078	K000134_027_078_2012-05-05_00-22-44
10	1	3998.0	322.0	380	0.02885108628925279	0.36431272862545727	0.021631845898147675	0.055911188593894205	0.0026235672873282582	0.0097033417466592178	0.062839552948944125	0.022402711472089609	72.28742152635958	69.404016337644663	64.673001285833138	57.84911733151273	57.504871203008335	56.397672226015153	71.0	68.0	64.0	58.0	57.0	56.0	K000134_027_078	K000134_027_078_2012-05-05_00-22-44
11	1	4385.0	320.0	380	0.020546875570394814	0.49556699113398228	0.01961027933404336	0.01366803889260744	0.0041493778757834242	0.00073078482838409445	0.034741737886081502	0.03514029250280723	66.488900009730742	64.503537817812813	60.812266288558043	55.36251775374194	55.068365563203322	54.215721621326338	59.0	58.0	57.0	55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_00-22-44
