Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	513.0	342.0	380	0.078913011284357154	0.36272139210945087	0.082104198222228905	0.27707195758899222	0.01005827223830905	-0.010755493032369582	0.015221828812454374	0.045418535281515009	122.30535771940821	112.06747953582892	87.311758114447414	54.535942837376226	53.38315605136853	49.706771306265402	137.0	125.0	95.0	53.0	52.0	49.0	K000134_027_078	K000134_027_078_2012-05-07_00-21-15
2	1	900.0	340.0	380	0.11944742263825932	0.50307589504067896	0.11958328992930264	0.29224451953369202	0.01131282451499023	-0.003190783799066886	0.020237045111998912	0.046389870557518892	124.67739329289167	114.9963438180399	91.393361359497177	55.212742950619678	54.74239609615438	51.522208667202705	141.0	129.0	100.0	54.0	54.0	51.0	K000134_027_078	K000134_027_078_2012-05-07_00-21-15
3	1	1287.0	337.0	380	0.11896423052889071	0.52013970694608058	0.11597992784812575	0.2875543268062104	0.011865404558442273	0.0046523534558350751	0.025641545093048682	0.041905194921500952	119.8464319771138	111.41813678745497	89.549255668573849	56.674907044518136	56.469514908767245	53.316838221571416	139.0	128.0	99.0	56.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-07_00-21-15
4	1	1675.0	335.0	380	0.12260931133114086	0.52806883391544557	0.11767244394296286	0.28738570222747262	0.011998321021841158	0.0085739220832860546	0.025668256296831251	0.042201417736168804	119.59834322614311	111.45412562781293	89.694788337355689	57.662817855370335	57.606895746357985	54.357647505328003	138.0	128.0	99.0	57.0	57.0	54.0	K000134_027_078	K000134_027_078_2012-05-07_00-21-15
5	1	2062.0	333.0	380	0.11520059772648153	0.50948257452070456	0.10978613645563576	0.28250333851538623	0.012537886966046874	0.0085739220832860546	0.0264378570128872	0.040844303910830042	117.4123206728234	109.6087456224563	88.489892775531729	57.783003763833491	57.763271726307508	54.528495590135385	137.0	127.0	98.0	57.0	57.0	54.0	K000134_027_078	K000134_027_078_2012-05-07_00-21-15
6	1	2449.0	331.0	380	0.12081681212281524	0.52173104346208687	0.11489159048853703	0.28346413360002165	0.012953362970378617	0.0099817697682584808	0.022484248465449518	0.044819200749512608	118.80178253119429	110.82941836667327	89.133174886116066	58.11900440757065	58.122446921902458	54.81892950767724	138.0	127.0	97.0	57.0	58.0	55.0	K000134_027_078	K000134_027_078_2012-05-07_00-21-15
7	1	2836.0	330.0	380	0.11966014633160477	0.52239237811808958	0.11254707781348287	0.26398177156341013	0.014931791132400162	0.0127739187323363	0.01969982546849073	0.047912318046858318	117.34343474304704	109.59594361145179	88.646846276588732	58.740920236549833	58.753166017597003	55.541684696379633	132.0	122.0	95.0	58.0	58.0	55.0	K000134_027_078	K000134_027_078_2012-05-07_00-21-15
8	1	3223.0	334.0	380	0.1084622694709398	0.51823148090740623	0.099716150241548882	0.15444843918749102	0.016774103798775392	0.016417059338188017	0.013192578344817877	0.058314561073566591	110.48126337618143	103.69082909061906	85.538370531856913	59.61588068750536	59.550418966454089	56.436182686533016	100.0	94.0	80.0	59.0	59.0	56.0	K000134_027_078	K000134_027_078_2012-05-07_00-21-15
9	1	3605.0	306.0	380	0.11159938466309798	0.53357306714613428	0.10139557173082009	0.13477393608546895	0.016321004067135166	0.020338627965638997	0.0082984465671054573	0.074606815880298424	109.90247114416299	102.85852247785783	86.007307563198808	60.633907867724162	60.384716499032599	57.796520300707463	94.0	89.0	77.0	60.0	60.0	58.0	K000134_027_078	K000134_027_078_2012-05-07_00-21-15
10	1	3998.0	322.0	380	0.066084163458616285	0.36431272862545727	0.050980061125147039	0.083793543928606218	0.013527118811217596	0.024260196593089978	0.029170998292949099	0.032880732428131526	95.658611300204214	89.931264654715989	77.872532334921715	61.148086738840668	60.810342772305127	58.469911245489122	79.0	76.0	69.0	61.0	61.0	58.0	K000134_027_078	K000134_027_078_2012-05-07_00-21-15
