K000134_027_078_2012-05-04_00-23-05	1	1	323.0	152.0	13356127.100254199	0.0	65	0.0	-0.017704510127000403	51.0	50.0	49.0	49.0	49.0	48.0	0.040968304158830543	380.0	380
K000134_027_078_2012-05-04_00-23-05	1	2	710.0	150.0	18524260.607187882	108060.08908417546	65	0.0	-0.003190783799066886	54.0	54.0	53.0	51.0	51.0	51.0	0.036263183637478387	380.0	380
K000134_027_078_2012-05-04_00-23-05	1	3	1097.0	147.0	19152584.289168581	340646.67328026163	65	273249.05780429009	0.0046523534558350751	56.0	56.0	55.0	53.0	53.0	53.0	0.028092945074779038	380.0	380
K000134_027_078_2012-05-04_00-23-05	1	4	1485.0	145.0	19444550.602434535	417697.88091839617	65	422759.95944145281	0.0083386375397811532	57.0	57.0	56.0	54.0	54.0	54.0	0.025061827901433582	380.0	380
K000134_027_078_2012-05-04_00-23-05	1	5	1872.0	143.0	18760167.359001383	409839.01492922584	65	427723.52313615737	0.0055464736161062143	56.0	56.0	56.0	54.0	55.0	54.0	0.022829823437424651	380.0	380
K000134_027_078_2012-05-04_00-23-05	1	6	2259.0	141.0	19211180.482360963	378036.34134935855	65	422374.90855627105	0.0055464736161062143	56.0	56.0	55.0	55.0	55.0	54.0	0.019337149785410682	380.0	380
K000134_027_078_2012-05-04_00-23-05	1	7	2646.0	140.0	19235532.147064295	490295.26457612286	65	569492.12950395583	0.0094680422435571947	57.0	57.0	56.0	55.0	56.0	55.0	0.030559172229455572	380.0	380
K000134_027_078_2012-05-04_00-23-05	1	8	3033.0	144.0	19082319.589972515	551492.27974094579	65	654966.81513658341	0.012495490710737035	58.0	58.0	57.0	56.0	56.0	55.0	0.030269838317454414	380.0	380
K000134_027_078_2012-05-04_00-23-05	1	9	3415.0	116.0	19647227.478454955	1034749.7736088852	65	1195147.0404782398	0.03008764781283569	64.0	62.0	60.0	57.0	57.0	56.0	0.062385902549582879	380.0	380
K000134_027_078_2012-05-04_00-23-05	1	10	3808.0	132.0	13414723.293446587	716912.31678803952	65	966658.55415214866	0.049966095102396045	69.0	67.0	63.0	57.0	57.0	56.0	0.039066967022822932	380.0	380
K000134_027_078_2012-05-04_00-23-05	1	11	4195.0	130.0	18247767.747535493	559539.22076695191	65	579654.33806062222	0.0055464736161062143	56.0	56.0	56.0	55.0	55.0	54.0	0.044364533173510794	380.0	380
K000134_027_078_2012-05-04_00-23-05	1	12	4582.0	127.0	20725042.304751273	507861.17869834718	65	483398.15765727102	-0.0062182322662467267	54.0	53.0	52.0	53.0	53.0	52.0	0.077755044398977693	380.0	380
K000134_027_078_2012-05-04_00-23-05	2	1	298.0	528.0	14625964.949263234	0.0	65	0.0	-0.019112342852375709	50.0	50.0	49.0	49.0	48.0	48.0	0.0070060140120280241	380.0	380
K000134_027_078_2012-05-04_00-23-05	2	2	696.0	529.0	11397086.407506147	0.0	65	0.0	-0.012931964817372646	51.0	51.0	51.0	50.0	50.0	50.0	0.0020460040920081842	380.0	380
K000134_027_078_2012-05-04_00-23-05	2	3	1080.0	528.0	11006445.119556906	0.0	65	0.0	-0.0062182322662467267	53.0	53.0	52.0	52.0	52.0	52.0	0.0011711134533380178	380.0	380
K000134_027_078_2012-05-04_00-23-05	2	4	1487.0	532.0	10845115.340897348	0.0	65	0.0	-0.0062182322662467267	53.0	53.0	53.0	53.0	53.0	53.0	0.0019013371360076053	380.0	380
K000134_027_078_2012-05-04_00-23-05	2	5	1874.0	530.0	10789055.779444892	0.0	65	0.0	-0.0022966636387957463	54.0	54.0	53.0	53.0	54.0	53.0	0.00071644587733619915	380.0	380
K000134_027_078_2012-05-04_00-23-05	2	6	2256.0	521.0	10195230.289127244	0.0	65	0.0	-0.0022966636387957463	54.0	54.0	54.0	54.0	54.0	54.0	0.0002755561066677689	380.0	380
K000134_027_078_2012-05-04_00-23-05	2	7	2649.0	526.0	9086214.8924297839	5286.2038599436937	65	6709.9944118737621	0.00082686284088792411	54.0	55.0	54.0	54.0	55.0	54.0	0.00071644587733619915	380.0	380
K000134_027_078_2012-05-04_00-23-05	2	8	3036.0	523.0	6187098.4768636199	15593.943464422924	65	78876.715801977174	0.0016249049886552342	55.0	55.0	54.0	55.0	55.0	54.0	0.003472006944013888	380.0	380
K000134_027_078_2012-05-04_00-23-05	2	9	3424.0	540.0	6518128.9189245049	23550.037249946461	65	128803.7251664119	0.0027543096924312759	55.0	56.0	55.0	55.0	56.0	55.0	0.0012951137013385138	380.0	380
K000134_027_078_2012-05-04_00-23-05	2	10	3806.0	535.0	5426869.944406555	29330.22356042478	65	178056.16490832379	0.0055464736161062143	56.0	56.0	55.0	56.0	56.0	55.0	0.00082666832000330664	380.0	380
K000134_027_078_2012-05-04_00-23-05	2	11	4171.0	551.0	5268837.7870089076	6396.9110443622158	65	41925.093612088982	0.0016249049886552342	55.0	55.0	54.0	55.0	55.0	54.0	0.00067511246133603378	380.0	380
K000134_027_078_2012-05-04_00-23-05	2	12	4585.0	515.0	6261421.7868435746	0.0	65	0.0	-0.003190783799066886	54.0	54.0	52.0	54.0	54.0	52.0	0.00098511308133727386	380.0	380
K000134_027_078_2012-05-04_00-23-05	3	1	327.0	926.0	16633708.971417943	0.0	65	0.0	-0.014955489681419827	51.0	51.0	50.0	50.0	50.0	49.0	0.020728708124082916	380.0	380
