Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	513.0	342.0	380	0.036462555094555149	0.36272139210945087	0.043248461102351539	0.097346460212307195	0.014498130967246288	-0.015157444242541149	0.010715413529669539	0.054132997154883199	90.073101247792152	84.915123544717304	72.044745788464098	52.651867946555974	51.891522895317159	49.711506031910751	84.0	79.0	69.0	51.0	51.0	49.0	K000134_027_078	K000134_027_078_2012-05-04_20-23-00
2	1	900.0	340.0	380	0.075682969899323008	0.50307589504067896	0.077894919760393935	0.22538176246797509	0.012759629894100852	-0.0071123524265178668	0.014242518687277817	0.055297221705554525	99.638216002300524	94.041532583838858	79.604899557697834	53.656278592619294	53.598122937865639	52.151287880888347	120.0	112.0	91.0	53.0	53.0	52.0	K000134_027_078	K000134_027_078_2012-05-04_20-23-00
3	1	1287.0	337.0	380	0.074211313068289306	0.52013970694608058	0.073204478739723591	0.13844059317799348	0.010090580057778454	0.00073078482838409445	0.018896332754153557	0.048814764296195259	95.011164971392247	90.569413541004451	78.085730557321469	55.198903197094332	55.300486670399245	53.989721061774119	94.0	90.0	79.0	55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_20-23-00
4	1	1675.0	335.0	380	0.069059437529747691	0.52806883391544557	0.066476941492109545	0.087326851172402173	0.0081886900686381596	0.0046523534558350751	0.021375538165056798	0.046245203601518313	90.487326332267955	86.749774965755662	76.394533950818598	55.933202931130118	56.213470352961785	54.909847312644146	81.0	76.0	70.0	55.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_20-23-00
5	1	2062.0	333.0	380	0.049669041502702974	0.50948257452070456	0.047274813372295187	0.06957393823965094	0.0051372969189627353	0.0027543096924312759	0.015744449625436988	0.05292743918821171	80.795746176832481	78.344159444001249	71.062387603607505	55.747163080725805	56.069996067636652	54.814223920004494	75.0	72.0	67.0	55.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_20-23-00
6	1	2449.0	331.0	380	0.036094961171821531	0.52173104346208687	0.033457081103834434	0.055464106074362952	0.0030094215176062803	0.0046523534558350751	0.0080398640118006254	0.074951261013633141	72.486683831781875	71.079910213243551	66.145837459562955	55.831043125054016	56.249359029758303	55.0898222567914	70.0	69.0	64.0	55.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_20-23-00
7	1	2836.0	330.0	380	0.025140218452615676	0.52239237811808958	0.021948269903159366	0.028181765220540958	0.0016067857299652101	0.0055464736161062143	0.017697064442553697	0.0505507677682022	66.413867679445076	65.40383220582612	61.83908955440387	56.187509014856481	56.522688590797635	55.359498052790997	62.0	62.0	59.0	56.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_20-23-00
8	1	3223.0	334.0	380	0.021383901477212107	0.51823148090740623	0.017712604592828605	0.017311179498459155	0.0010811077450247791	0.0055464736161062143	0.078555212386544837	0.023897603350762256	64.327023542079303	63.346577691520331	60.377710130671169	56.448551491406185	56.727071238596388	55.718934995853232	59.0	59.0	58.0	56.0	56.0	56.0	K000134_027_078	K000134_027_078_2012-05-04_20-23-00
9	1	3605.0	306.0	380	0.034971431745754414	0.53357306714613428	0.029968812104783377	0.036346473975136545	0.0039271645292028546	0.0094680422435571947	0.020846390737073187	0.047071871921521624	70.797466883569598	68.796214527332353	64.528326490562137	57.446778028859647	57.44135761442687	56.368115556737116	65.0	64.0	61.0	57.0	57.0	56.0	K000134_027_078	K000134_027_078_2012-05-04_20-23-00
10	1	3998.0	322.0	380	0.028150622234260771	0.36431272862545727	0.02069699933416156	0.053887663729847025	0.0022536556650601947	0.0097464702651564594	0.060987820290911855	0.022740267702757628	71.348441872778153	68.853812117086449	64.228972846229482	57.822057500785675	57.660803883958081	56.490468914247323	70.0	68.0	64.0	58.0	57.0	56.0	K000134_027_078	K000134_027_078_2012-05-04_20-23-00
11	1	4385.0	320.0	380	0.0185170694080183	0.49556699113398228	0.017384659906313014	0.0094680422435571947	0.0036639036850894527	0.0016249049886552342	0.046188297009180763	0.03047650539745524	64.965289072382774	63.480698388868035	60.029345121425692	55.376843657817112	55.203143777996289	54.352466404457552	57.0	57.0	56.0	55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_20-23-00
12	1	4772.0	317.0	380	0.015718273355889149	0.56284401457691802	0.015983960769743125	-0.003190783799066886	0.0063270375990463722	-0.0062182322662467267	0.013982588660234207	0.059031006950902791	63.776678946917492	61.755015115724028	57.086508451342056	55.310851271707271	54.366730751047939	52.451353651233887	54.0	54.0	52.0	54.0	53.0	52.0	K000134_027_078	K000134_027_078_2012-05-04_20-23-00
1	2	488.0	718.0	380	0.049577659310270326	0.39720723885892217	0.060436775095399173	0.23601704868695486	0.015974602180724936	-0.018877058308870806	0.02205284406360758	0.039487190085491279	99.865155483098903	93.350769177405084	76.564942159940344	50.259799776005117	50.128682772965192	48.585003771342372	124.0	114.0	89.0	50.0	50.0	48.0	K000134_027_078	K000134_027_078_2012-05-04_20-23-00
2	2	886.0	719.0	380	0.042772695475709346	0.30951839681457138	0.049608916652719229	0.21338177204211725	0.010737986519524258	-0.010139800893697707	0.023563559225999623	0.03372117855346822	101.30636545737815	95.55370576452259	79.612730914756284	52.044008340732908	52.243018626971697	51.168171523780067	117.0	109.0	88.0	52.0	52.0	51.0	K000134_027_078	K000134_027_078_2012-05-04_20-23-00
3	2	1270.0	718.0	380	0.035813188535683264	0.29890948670786233	0.037280949018430994	0.15534254438816503	0.0069307488744212425	-0.0022966636387957463	0.020832358590972645	0.035243626042807639	90.445217792118001	86.574763770454027	74.80315740954137	53.961776930559786	54.295938921696752	53.030784801171258	99.0	95.0	80.0	54.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-04_20-23-00
4	2	1677.0	722.0	380	0.019095739298277545	0.29452814461184479	0.019127874884044146	0.064436662992638075	0.0032723349336858812	0.00073078482838409445	0.0073839467247699252	0.058762339746901718	72.79601908593348	71.440403237124016	65.30593628666324	54.307908639057878	54.889655980548206	53.64685031296689	72.0	71.0	65.0	54.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_20-23-00
5	2	2064.0	720.0	380	0.010286404750297802	0.29300569712250535	0.0099909476091234427	0.012495490710737035	0.0018722753843992926	0.00073078482838409445	0.0090124243716105841	0.053051439436212204	63.744574800742953	63.687207579996709	59.97065807725766	54.382556417351992	55.035263280975954	53.7379954788167	58.0	58.0	56.0	54.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_20-23-00
6	2	2446.0	711.0	380	0.0048457778282868366	0.27687877597977417	0.0040491994189686895	0.0046523534558350751	0.00072705052062690023	0.0016249049886552342	0.037973266316777214	0.025123828025433829	58.113604697452232	58.731314689490446	56.698546974522294	54.403157122579046	55.26663110061066	54.021901704312704	55.0	56.0	55.0	54.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_20-23-00
7	2	2839.0	716.0	380	0.0035864713267309656	0.24676049352098703	0.001687494307569545	0.0027543096924312759	0.00022874210717704611	0.0018602044917572563	0.28488192164062354	0.0086593506520346378	55.946649916247907	56.743886097152426	55.199832495812394	54.8052697524259	55.625145187989865	54.296393850431222	55.0	56.0	55.0	55.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_20-23-00
8	2	3226.0	713.0	380	0.0040679458716199523	0.16802722494333877	0.00097818105570086499	0.0046523534558350751	0.00012961166054185425	0.0027543096924312759	2.8489956281123083	0.0022595600746757047	55.870526013693578	56.425156820138575	54.765733262268867	55.244166597664986	55.86598493003229	54.573023101763681	55.0	56.0	54.0	55.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_20-23-00
