K000134_027_078_2012-05-04_20-23-00	1	1	323.0	152.0	13356127.100254199	1592494.8347107884	65	1342624.2036917098	0.097346460212307195	84.0	79.0	69.0	51.0	51.0	49.0	0.054132997154883199	380.0	380
K000134_027_078_2012-05-04_20-23-00	1	2	710.0	150.0	18524260.607187882	2868246.7354172254	65	2786798.3176328717	0.22538176246797509	120.0	112.0	91.0	53.0	53.0	52.0	0.055297221705554525	380.0	380
K000134_027_078_2012-05-04_20-23-00	1	3	1097.0	147.0	19152584.289168581	2695535.3161541023	65	2732608.9698005486	0.13844059317799348	94.0	90.0	79.0	55.0	55.0	54.0	0.048814764296195259	380.0	380
K000134_027_078_2012-05-04_20-23-00	1	4	1485.0	145.0	19444550.602434535	2447813.9396224576	65	2542906.6087203696	0.087326851172402173	81.0	76.0	70.0	55.0	56.0	55.0	0.046245203601518313	380.0	380
K000134_027_078_2012-05-04_20-23-00	1	5	1872.0	143.0	18760167.359001383	1740753.1779946536	65	1828913.446212529	0.06957393823965094	75.0	72.0	67.0	55.0	56.0	55.0	0.05292743918821171	380.0	380
K000134_027_078_2012-05-04_20-23-00	1	6	2259.0	141.0	19211180.482360963	1231956.6404053916	65	1329088.6602688124	0.055464106074362952	70.0	69.0	64.0	55.0	56.0	55.0	0.074951261013633141	380.0	380
K000134_027_078_2012-05-04_20-23-00	1	7	2646.0	140.0	19235532.147064295	808179.1943741343	65	925713.12386221439	0.028181765220540958	62.0	62.0	59.0	56.0	56.0	55.0	0.0505507677682022	380.0	380
K000134_027_078_2012-05-04_20-23-00	1	8	3033.0	144.0	19082319.589972515	652213.52631713485	65	787398.02019390429	0.017311179498459155	59.0	59.0	58.0	56.0	56.0	56.0	0.023897603350762256	380.0	380
K000134_027_078_2012-05-04_20-23-00	1	9	3415.0	116.0	19647227.478454955	1103511.5993223335	65	1287718.059742169	0.036346473975136545	65.0	64.0	61.0	57.0	57.0	56.0	0.047071871921521624	380.0	380
K000134_027_078_2012-05-04_20-23-00	1	10	3808.0	132.0	13414723.293446587	762104.90948249702	65	1036562.2119099501	0.053887663729847025	70.0	68.0	64.0	58.0	57.0	56.0	0.022740267702757628	380.0	380
