argv_5_b_guess_35
est_params	9.132134112079736e-05	0.06413872217517978	0.0895032040236388	6.668834415301905	41.56028689095297	41.17884519617711	42.158126924115166	45.152945373935005	43.660574691644264	45.509688262931334
imag_neigh_guess	7.162006228704914e-06	0.0651708623654665	0.09775629354819976	1.7918693934613052	45.25937739149915	40.97450893381951	41.94275798573602	35.07424127736213	44.60829305699807	35.0380883641425
argv_1_b_guess_40
est_params	0.00013865576301630626	0.06175850974936107	0.09738116349384218	8.313089820887825	40.30397988023636	40.19559282060523	42.07277231089518	45.31349120392949	43.99932543860357	45.47899316665149
imag_neigh_guess	7.162006228704913e-05	0.0651708623654665	0.09775629354819976	2.477908630510415	46.93241209591559	48.11310869615413	45.241994977073844	45.26372852704687	48.07658246936125	43.840060241525784
argv_19_b_guess_45
est_params	1.788620034307136e-07	0.07314478108872355	0.043945418823358874	0.13384814287729854	574.6712405069253	65.5986804114793	145.71519623596498	88.77355856378338	250.15028921101225	101.75039962261187
log_eq_guess	7.162006228704914e-07	0.07162006228704913	0.07162006228704912	0.28668053783719954	528.599177912498	45.000034202428786	134.4004094808982	45.00002817607255	265.92086138548876	108.49481992091268
Spearmans for top 5 CompModelBC fits.
0.0	0.0	0.0	0.0	0.0
0.98920030687328353	0.0	0.0	0.0	0.0
0.99599538842358726	0.98262457190329255	0.0	0.0	0.0
0.94802969550032257	0.92246702383778101	0.96330257536197528	0.0	0.0
0.98892967345969962	0.98730311790037661	0.98480850089857919	0.93023295242616411	0.0
b parameter MADs for top 5 CompModelBC fits.
0.0	0.0	0.0	0.0	0.0
1.562671373480909	0.0	0.0	0.0	0.0
5.6592315306693237	6.9022167595919504	0.0	0.0	0.0
3.8766439533946659	5.0955151923040791	2.732940029066647	0.0	0.0
12.058773999906043	13.297528423938571	6.5022121569532034	8.4784719440616616	0.0
Competition Model BC	Competition Model	Competition Model BC	Competition Model	Competition Model
Spearmans for top 5 fits (either model).
0.0	0.0	0.0	0.0	0.0
0.98192562985317577	0.0	0.0	0.0	0.0
0.98920030687328353	0.96927198128242553	0.0	0.0	0.0
0.97964887592824945	0.9944239344206709	0.96810806686785822	0.0	0.0
0.97940346207317508	0.99576374995761419	0.96822060120036646	0.98432572649282857	0.0
b parameter MADs for top 5 fits (either model).
0.0	0.0	0.0	0.0	0.0
1.9756489019093355	0.0	0.0	0.0	0.0
1.562671373480909	3.1845267465354206	0.0	0.0	0.0
5.4323723834027549	3.6655092832654792	6.7977625920293123	0.0	0.0
1.9685286525605072	0.59902871808235802	3.1771327137915506	3.6944801260574582	0.0
Competition Model BC	Competition Model	Competition Model BC	Competition Model	Competition Model
Spearmans for top 5 fits (either model).
0.0	0.0	0.0	0.0	0.0
0.98192562985317577	0.0	0.0	0.0	0.0
0.98920030687328353	0.96927198128242553	0.0	0.0	0.0
0.97964887592824945	0.9944239344206709	0.96810806686785822	0.0	0.0
0.97940346207317508	0.99576374995761419	0.96822060120036646	0.98432572649282857	0.0
b parameter MADs for top 5 fits (either model).
0.0	0.0	0.0	0.0	0.0
1.9756489019093355	0.0	0.0	0.0	0.0
1.562671373480909	3.1845267465354206	0.0	0.0	0.0
5.4323723834027549	3.6655092832654792	6.7977625920293123	0.0	0.0
1.9685286525605072	0.59902871808235802	3.1771327137915506	3.6944801260574582	0.0
