x0_HIS3_C01	r_HIS3_C01	K_HIS3_C01	x0_RAD52_C01	r_RAD52_C01	K_RAD52_C01	x0_C01
0.00291334007342	3.04308855297	0.108894566002	0.00154671817096	2.89142394949	0.111202288699	0.0022483238151
0.00279871648853	2.76126939979	0.0667453655987	0.000891953137109	3.04228589861	0.10955649099	0.0031283656096
0.00226720713733	2.65318773386	0.0949356479391	0.0017239891467	2.6871664368	0.112742656072	0.00251066659971
0.00309201440079	2.51058716717	0.124179321278	0.00156006647942	2.91243495989	0.0978827399375	0.00246012914007
0.00350381694616	2.57063755235	0.0989942898998	0.00154183716338	2.93924588406	0.109522038683	0.00283981907651
0.00288728647371	2.72271006066	0.0945942682784	0.00188473864619	2.63638555785	0.0999677385904	0.00309362228226
0.00170502831506	2.70895615918	0.12000614192	0.00229515216482	2.70298180338	0.0911066605976	0.00576115279603
0.00234029475862	2.74962477878	0.0912038287445	0.0021567415461	2.70703554899	0.105738260485	0.0110172459424
0.00255518359892	2.73749404481	0.109568904485	0.00249997462618	2.43430081818	0.105211754729	0.0033919062526
0.00300994040161	2.43569747496	0.106144369303	0.0019108586501	3.10540715106	0.106100953794	0.00175456713928
0.0017267806662	2.52754024923	0.0917785616893	0.0012698785689	2.87961604355	0.104555616508	0.00407768790646
0.00262353372254	2.69142443228	0.0876946681148	0.00164073501481	2.97022412702	0.0970411245875	0.00209040438384
0.00189422725075	2.79445345073	0.0983254644802	0.00221815189088	2.64576522434	0.0935070723859	0.00102022707015
0.00242201101696	2.68612069517	0.0992862506021	0.00220999466722	2.59203004503	0.106968980773	0.00339106860696
0.00307697018158	2.57478302277	0.101563265289	0.00250590943432	2.53946479056	0.122015356416	0.00342513368995
0.00235314639498	2.55349672122	0.100504797492	0.00171483055684	2.49924522862	0.10432478721	0.00124417278769
0.00288298137611	2.53643401559	0.101581451457	0.00236112993156	2.6168219005	0.105226906839	0.0020441820223
0.00352721590871	2.50400595522	0.112101527676	0.00246294477262	2.50545792043	0.105704115165	0.00366988521914
0.00360002801487	2.50389082717	0.113792981547	0.00314698566656	2.49554220163	0.102276311187	0.00732207174299
0.00212428275702	2.67800786064	0.102324876697	0.00148953490862	2.54026676612	0.107532131945	0.00263435883913
0.00212137453529	2.68369610128	0.10238056754	0.00216146194702	2.67722130174	0.11353030183	0.00393757626878
0.00243672474918	2.65244206845	0.105829143918	0.00184408933615	2.58478591817	0.103836020051	0.0035685009906
0.00668364975182	2.53570183928	0.0957910467677	0.00229849673231	2.68419617318	0.0837828087049	0.0301863910644
0.0031208219782	2.50543084732	0.121950372962	0.00133700521243	2.69073981486	0.0580794775854	0.00239457964387
0.00173581521295	2.96313405496	0.109535985767	0.00153374856065	2.88983520699	0.107783123592	0.000283549799504
0.00246140514016	2.83833583885	0.0861305286007	0.00203337556048	2.35553877454	0.117967909788	0.00213017255802
0.00260640585386	2.8140399047	0.0950551332493	0.00295051818957	2.48470704562	0.097891672256	0.00213617919386
0.00279552705699	2.57618621249	0.118921830515	0.00200398386003	2.84100057152	0.107875763861	0.00109726875987
0.00127673192688	3.21320220011	0.0933685082457	0.00147911449996	2.83289031016	0.120691482711	0.00106685605551
0.0036906580526	2.36883440884	0.108107907821	0.00205709254057	2.65119389764	0.106397011782	0.00577404226292
0.00391212356155	2.32503272409	0.106916639961	0.00282856078382	2.450398809	0.109575687268	0.00351605471881
0.00241178666725	2.60534322897	0.100813259051	0.00142108191611	2.94463557306	0.123864779798	0.00285488244911
0.00234484456191	2.62562149018	0.101557791695	0.00182874815874	2.79956784375	0.115386761515	0.0025123468467
0.00173414811126	2.90014308686	0.0919374692345	0.001688196187	2.70132608436	0.108335355707	0.00412759479375
0.00220341374027	2.99854137691	0.0990366300722	0.00172404263373	2.8589644207	0.108569648776	0.00270347064458
0.00111640156437	2.59217596499	0.102230881534	0.00205243779611	2.77167106057	0.113940522668	0.00293436568635
0.0036455415482	2.44696379354	0.0973359127721	0.00129988730142	2.94501313962	0.102402799743	0.00248243750334
0.00459264870372	2.40430599975	0.0971993111031	0.00127067335183	2.81905304858	0.097608427727	0.00359219810947
0.00275765348232	2.589119226	0.0980817191224	0.00154952809111	2.69367482873	0.101919433896	0.00434279759463
0.00272718116368	2.3368005839	0.104910885713	0.00214801840737	2.56502092086	0.106155631479	0.00133426892749
0.00221179893687	2.64844884775	0.11497360671	0.00291973663078	2.40664153936	0.0489808938064	0.00223482774686
0.00318788076732	2.63517683826	0.105293714248	0.00278965710238	2.60958027404	0.104044964414	0.00381989364735
0.0025756110919	2.79661418242	0.0979064051241	0.00167580281259	2.72667646172	0.108880322887	0.00219477133228
0.00278648783112	2.45659571277	0.110573079004	0.00227108455888	2.57218680092	0.117739527313	0.00878649673821
0.00320473358238	2.66247513332	0.106213044666	0.00173498696701	2.6675405137	0.0977050746835	0.00333887946238
0.00226181250447	2.87442262865	0.103421171338	0.000799471620275	2.73669210397	0.129615294811	0.0029578784926
0.00252213724855	2.57267961702	0.101666567529	0.00138450597707	2.67817870218	0.105764169192	0.00224386275457
0.00216209508459	2.24039637575	0.10483969937	0.00159704154901	2.70027241074	0.105942911058	0.00222711617494
0.00205019512247	2.86772671568	0.117819806108	0.00192754054743	2.68603939735	0.105041683375	0.00198862211095
0.00205838133867	2.8713896118	0.101382708113	0.00151911290965	2.60641140569	0.107154566947	0.00176778098274
0.00203623689122	2.879207147	0.103994701195	0.00173344648976	2.78755657046	0.113648270343	0.00184794533004
0.00225566869562	2.55348652173	0.0922200321026	0.00186546075098	2.92462146374	0.0962517120902	0.00213927044415
0.00329890511396	2.47421456436	0.110497032437	0.00140989714502	2.95418697946	0.0976240794764	0.00247601822131
0.00285585775517	2.71146733799	0.0956017091329	0.00180345843782	2.82114153664	0.0886074911752	0.00298696973415
0.00206442800399	2.71172787629	0.107311125037	0.00220956717597	2.67899347478	0.110723036192	0.00228587368493
0.00234177616992	2.83288779792	0.103089821563	0.00199946216706	2.45803288664	0.113108629443	0.00144808048911
0.00279460196579	2.55796636327	0.100463817417	0.00176086914809	2.27870092457	0.100215872814	0.00269690096165
0.00305447320271	2.52907797335	0.0985342003071	0.000795504663537	2.69729742853	0.110721034092	0.000754668850549
