x0_HIS3_C08	r_HIS3_C08	K_HIS3_C08	x0_RAD52_C08	r_RAD52_C08	K_RAD52_C08	x0_C08
0.00027102528772	2.80772204682	0.100333204183	0.00027102528772	2.20027926009	0.0667059210892	0.00027102528772
0.000328922277605	2.80234928818	0.105534947579	0.000328922277605	2.30019426403	0.0693275101353	0.000328922277605
0.000294759969783	2.58008636548	0.10665791625	0.000294759969783	2.11329547341	0.0956934470068	0.000294759969783
0.00035130925961	2.72140561947	0.11081532946	0.00035130925961	2.16551498754	0.0666830424232	0.00035130925961
0.000326437911302	2.65192651918	0.0944990292461	0.000326437911302	2.15839765353	0.0716955864737	0.000326437911302
0.000412764678342	2.58238843039	0.10636905295	0.000412764678342	1.98182934925	0.0661928164333	0.000412764678342
0.000347551284656	2.64105694742	0.0983541292405	0.000347551284656	2.08948926455	0.0717007193294	0.000347551284656
0.000301158754788	2.7317751743	0.106530164423	0.000301158754788	2.11595243422	0.0605119052073	0.000301158754788
0.000370819399837	2.62781375329	0.110843634944	0.000370819399837	2.10569622306	0.0706766301101	0.000370819399837
0.000365577831697	2.54960188592	0.122704798929	0.000365577831697	2.08420115466	0.0693551424467	0.000365577831697
0.000336001184611	2.7413375111	0.108140291587	0.000336001184611	2.2338776921	0.0661307331823	0.000336001184611
0.000376618081113	2.61727684469	0.110032721378	0.000376618081113	2.12286038136	0.0592165969225	0.000376618081113
0.000393466797091	2.66173503683	0.10532603566	0.000393466797091	2.07146041851	0.0677382002038	0.000393466797091
0.000228216077313	2.83968576548	0.105203516471	0.000228216077313	2.26661168545	0.0684688311197	0.000228216077313
0.000242451773871	3.01872822568	0.106088570862	0.000242451773871	2.11000915743	0.0678700845553	0.000242451773871
0.000277911973076	2.77352091244	0.109491250551	0.000277911973076	2.33633987121	0.0586744190793	0.000277911973076
0.00028514434858	2.70961453216	0.10516284042	0.00028514434858	2.52486025827	0.0684764360743	0.00028514434858
0.000365876354786	2.79129894853	0.0954892219384	0.000365876354786	2.18860494199	0.0701546608938	0.000365876354786
0.000218086503284	3.15374536931	0.113757911983	0.000218086503284	2.42503289963	0.0667003882318	0.000218086503284
0.000194733883014	3.02161979272	0.106088511445	0.000194733883014	2.22885844245	0.068713537769	0.000194733883014
0.000304756391006	2.55273059788	0.0953958880944	0.000304756391006	2.19556556844	0.065929246078	0.000304756391006
0.000383512459285	2.68457587648	0.10317658694	0.000383512459285	2.03293572218	0.0575713758815	0.000383512459285
0.000265914990989	2.83772529043	0.102128750696	0.000265914990989	2.06219034911	0.0681204100002	0.000265914990989
0.000357300285826	2.85358635915	0.0946617838914	0.000357300285826	2.0625193438	0.0656208859099	0.000357300285826
0.000407753855044	2.56535872359	0.096113925746	0.000407753855044	2.5063287797	0.0659279435534	0.000407753855044
0.000400776421311	2.44040283059	0.108909349066	0.000400776421311	2.07665659654	0.0644604071874	0.000400776421311
0.000440325682746	2.59987284471	0.115820824837	0.000440325682746	2.05149860124	0.0860538861425	0.000440325682746
0.000328545852718	2.42523356031	0.120516644374	0.000328545852718	2.1654486094	0.0719620080753	0.000328545852718
0.000444798012407	2.02617568571	0.0976618986534	0.000444798012407	2.02932607857	0.0783411957901	0.000444798012407
0.000316098435733	2.75769021463	0.104186737161	0.000316098435733	2.24142597741	0.0693539468613	0.000316098435733
0.000430302432673	2.55755686148	0.0905117148305	0.000430302432673	2.4643400449	0.0722376707366	0.000430302432673
0.000367906982647	2.6279593746	0.132407110358	0.000367906982647	2.13625990331	0.065900929352	0.000367906982647
0.000410130753084	2.58600741182	0.094923821497	0.000410130753084	2.1898426432	0.0851647881315	0.000410130753084
0.00036896756245	2.69838320622	0.106350711692	0.00036896756245	2.04531555331	0.0695235154675	0.00036896756245
0.00035458054624	2.58649443946	0.107345199844	0.00035458054624	2.16854970342	0.0679665379319	0.00035458054624
0.000295533517914	2.75728099712	0.100571173111	0.000295533517914	2.1805323273	0.0688121847253	0.000295533517914
0.000411054073607	2.64623532059	0.111933734528	0.000411054073607	2.02715366069	0.0724815979176	0.000411054073607
0.000352510810234	2.69499035782	0.103059960547	0.000352510810234	2.27185411222	0.0686242114158	0.000352510810234
0.000273294276642	2.84396931128	0.118545385898	0.000273294276642	2.19398643074	0.061084136953	0.000273294276642
0.000304552839915	2.8276382161	0.111500526562	0.000304552839915	2.15317181842	0.0597256614081	0.000304552839915
0.000312798545815	2.77566438509	0.107320681404	0.000312798545815	2.1126749831	0.0618739166344	0.000312798545815
0.000244453609897	2.85109268317	0.0573517132597	0.000244453609897	2.32266090416	0.0716944648213	0.000244453609897
0.000350492963424	2.64510711	0.104364646951	0.000350492963424	2.13314286146	0.0745933443836	0.000350492963424
0.000503010573431	2.51126709934	0.103330934873	0.000503010573431	1.90166134543	0.0725265032798	0.000503010573431
0.000538797546307	2.44909823716	0.106832090752	0.000538797546307	1.91555307964	0.0721791997792	0.000538797546307
0.000439068618625	2.59710600039	0.114672293198	0.000439068618625	2.09375242143	0.0613145268882	0.000439068618625
0.000253951723945	2.9817222099	0.109430020764	0.000253951723945	2.2538333871	0.0688129344228	0.000253951723945
0.000411248960356	2.73628220107	0.106340604923	0.000411248960356	1.97828582581	0.0644413781283	0.000411248960356
0.000269750496874	2.91141752633	0.109458136117	0.000269750496874	2.182262668	0.0664975155773	0.000269750496874
0.00040414128623	2.67029254086	0.108361973167	0.00040414128623	2.40640175966	0.067943163679	0.00040414128623
0.000448033434403	2.56423827697	0.108645699383	0.000448033434403	1.99075371288	0.073193063215	0.000448033434403
0.000411208549861	2.87534056981	0.109507727314	0.000411208549861	1.97250133557	0.0933178393124	0.000411208549861
0.000288807129879	2.59213730511	0.102528886041	0.000288807129879	2.15986362137	0.0645237402619	0.000288807129879
0.000329634333972	2.72651936417	0.11082398068	0.000329634333972	2.1280453134	0.0709089036269	0.000329634333972
0.00027701632217	2.80040460201	0.109495961204	0.00027701632217	2.35690317253	0.0781171080933	0.00027701632217
0.000266265396114	2.79155398208	0.103989522951	0.000266265396114	2.27597702544	0.0704573435137	0.000266265396114
0.000336593533172	2.65901978204	0.102950422253	0.000336593533172	2.20086896075	0.0703348896776	0.000336593533172
0.000391509089218	2.60325564992	0.108063864877	0.000391509089218	2.17950683877	0.0645483239784	0.000391509089218
0.000433672543283	2.42690338307	0.105796666971	0.000433672543283	2.03042918769	0.0654935395046	0.000433672543283
0.000264161005466	2.957445991	0.108315119721	0.000264161005466	2.20062509105	0.0683384069255	0.000264161005466
0.000380343018289	2.50598225441	0.110102614007	0.000380343018289	2.08463919036	0.0640774111599	0.000380343018289
0.000392088437728	2.71263091989	0.103898853066	0.000392088437728	2.04493023546	0.0692388156769	0.000392088437728
0.00029119621127	2.81438123288	0.116344074601	0.00029119621127	2.19898944353	0.0758559967002	0.00029119621127
0.000284691988868	2.91159956967	0.11443125925	0.000284691988868	2.23960646537	0.0633278366974	0.000284691988868
0.000285063811412	2.83018844004	0.0998281574522	0.000285063811412	2.19166633479	0.0761469959489	0.000285063811412
0.000373725464088	2.69092530007	0.10913337778	0.000373725464088	2.58317092975	0.0684601900467	0.000373725464088
0.000309380293055	2.76861344655	0.115558732066	0.000309380293055	2.11140527592	0.0786933137123	0.000309380293055
0.000287015779792	2.60329824686	0.106243411099	0.000287015779792	2.13777985976	0.0666541499747	0.000287015779792
0.00035610011863	2.67435998613	0.0856675041035	0.00035610011863	2.08847141776	0.05899851068	0.00035610011863
0.000413575381745	2.6542157081	0.111087388943	0.000413575381745	1.95388939198	0.0681900353866	0.000413575381745
0.000351688772724	2.53352638341	0.109729651534	0.000351688772724	1.97020094134	0.0904820049506	0.000351688772724
0.000406638830483	2.58863557358	0.112007783347	0.000406638830483	2.04347269279	0.0710679409783	0.000406638830483
0.000319735786088	2.80401502844	0.101190904893	0.000319735786088	2.0252635377	0.0732862045343	0.000319735786088
0.00044593230569	2.53930759358	0.10654691366	0.00044593230569	2.07169920959	0.0683030303845	0.00044593230569
0.000440426766753	2.62536194172	0.108880459626	0.000440426766753	2.15255929609	0.0708841728067	0.000440426766753
0.000507747013184	2.50151993554	0.114266268578	0.000507747013184	1.92055531447	0.0795857850016	0.000507747013184
0.000331315362299	2.77866047812	0.106673278408	0.000331315362299	2.09328684695	0.0660096136769	0.000331315362299
0.000325055155691	2.70648192888	0.108456082517	0.000325055155691	2.14147995291	0.0610479990347	0.000325055155691
0.00032454846591	2.75381978982	0.0946190787879	0.00032454846591	2.12621526312	0.0660918074733	0.00032454846591
0.000277639552107	2.78884453422	0.126013532304	0.000277639552107	2.35087535147	0.0690621346878	0.000277639552107
0.000467934019812	2.52794859863	0.114163490303	0.000467934019812	1.97495645854	0.0730950573433	0.000467934019812
0.000223434200922	2.92903218588	0.113243351155	0.000223434200922	2.27057062876	0.0713074958723	0.000223434200922
0.000312875073552	2.79315870561	0.110196925469	0.000312875073552	2.09821271916	0.0765181426685	0.000312875073552
0.000316442634132	2.81117888607	0.0971319744124	0.000316442634132	2.16468017496	0.0705604180607	0.000316442634132
0.000322390928563	2.76722811593	0.10462466616	0.000322390928563	2.18934995242	0.0679758318181	0.000322390928563
0.000410846683759	2.7001942337	0.112896891788	0.000410846683759	2.03357216147	0.0726255397883	0.000410846683759
0.000341378545295	2.97980946753	0.106676123355	0.000341378545295	1.98429971185	0.0696439567052	0.000341378545295
0.000242878838075	2.91255603249	0.100446068007	0.000242878838075	2.31595603263	0.0684738477317	0.000242878838075
0.000237327017057	2.90317347051	0.105778675323	0.000237327017057	2.21983087163	0.0705462200235	0.000237327017057
0.000306792542118	2.78343036997	0.107903389979	0.000306792542118	2.14818013397	0.0667660442654	0.000306792542118
0.000221400501057	2.87572144249	0.095525975073	0.000221400501057	2.41163826788	0.0701244522478	0.000221400501057
0.000288675248773	2.80085550551	0.111434118714	0.000288675248773	2.20100630503	0.066671414558	0.000288675248773
0.000240914622414	2.9369391238	0.1052818888	0.000240914622414	2.29634143564	0.068888689221	0.000240914622414
0.000330428510774	2.92589443903	0.103708192379	0.000330428510774	2.16187334994	0.062654514324	0.000330428510774
0.000364501968323	2.73170479796	0.107653874142	0.000364501968323	2.0447445437	0.0769822652176	0.000364501968323
0.000297117729576	2.91042936549	0.103331749143	0.000297117729576	2.18734363147	0.0547246292828	0.000297117729576
0.000345389074356	2.65136030492	0.12348624019	0.000345389074356	2.14192114127	0.0643467369247	0.000345389074356
0.000385299388221	2.58317605929	0.115497625153	0.000385299388221	2.08585963422	0.0726821071644	0.000385299388221
0.00030541806832	2.70600331243	0.107344532067	0.00030541806832	2.17664996354	0.0665736529333	0.00030541806832
0.000319891311485	2.78493452944	0.11173175998	0.000319891311485	2.09521679858	0.0694317102212	0.000319891311485
0.000357500234866	2.55845965871	0.108453760067	0.000357500234866	2.15339398643	0.0664779539676	0.000357500234866
0.000285519339502	2.79853007061	0.103318201446	0.000285519339502	2.24407169406	0.0647116808839	0.000285519339502
0.000277709589202	2.79537487267	0.0910127918132	0.000277709589202	2.20456747373	0.0707249392693	0.000277709589202
0.000427849637912	2.52425485121	0.10734014145	0.000427849637912	2.0324074317	0.0696083708207	0.000427849637912
0.000358371804552	2.68531634947	0.114506296706	0.000358371804552	2.14764191378	0.0748303114164	0.000358371804552
0.000266504521207	2.86311118435	0.106193265281	0.000266504521207	2.23013113825	0.0712098865821	0.000266504521207
0.000415366902773	3.58337874316	0.11203639879	0.000415366902773	2.06073674452	0.0686085455972	0.000415366902773
0.000332199466298	3.00817954642	0.108441006416	0.000332199466298	1.7722378341	0.0690096875419	0.000332199466298
0.000369365218059	2.7993710154	0.105706362488	0.000369365218059	2.15660638059	0.0708045953208	0.000369365218059
0.000370575174802	2.35452475094	0.0897840094903	0.000370575174802	2.04603871562	0.0782360886484	0.000370575174802
0.000390393842791	2.60680092699	0.11208802657	0.000390393842791	2.06883611841	0.0707982913802	0.000390393842791
0.000360867366086	2.76605177158	0.124306180679	0.000360867366086	2.22162032788	0.0658131847496	0.000360867366086
0.000394190049956	2.73336421523	0.114097731227	0.000394190049956	2.10382013915	0.0707349781671	0.000394190049956
0.000375612849179	2.68283957869	0.106771105072	0.000375612849179	2.06350775467	0.0668984743109	0.000375612849179
0.000435494099238	2.57118366527	0.108679782673	0.000435494099238	2.04051809362	0.0674760812295	0.000435494099238
0.000355924982463	2.80708661329	0.116397141569	0.000355924982463	1.96995381939	0.0736199152336	0.000355924982463
0.000452502025961	2.50719189218	0.11413361	0.000452502025961	2.01310004233	0.0716842335779	0.000452502025961
0.000481491004596	2.3341952717	0.100205340828	0.000481491004596	1.93210972556	0.0691754632706	0.000481491004596
0.000369928880635	2.52569160803	0.088281306318	0.000369928880635	2.04309720971	0.0673967202541	0.000369928880635
0.000258161472622	2.79495354496	0.110183709377	0.000258161472622	2.16211542999	0.0736544182564	0.000258161472622
0.000390817298957	2.71795457329	0.101289181082	0.000390817298957	2.03428595696	0.0666383073573	0.000390817298957
0.000315818492755	2.61000913974	0.125883238759	0.000315818492755	2.12485260954	0.0684449740998	0.000315818492755
0.000283730608773	2.66412514528	0.112905049279	0.000283730608773	2.10613170924	0.0713251085658	0.000283730608773
0.000416926241448	2.52691300864	0.100854855235	0.000416926241448	1.89476054314	0.0664082768494	0.000416926241448
0.000381848885283	2.68503616616	0.11353130029	0.000381848885283	2.10757069685	0.0548661438769	0.000381848885283
0.000308968400288	2.82502257225	0.0978517765275	0.000308968400288	2.16574682204	0.0669286499658	0.000308968400288
0.000385800139453	2.57006907941	0.107872266936	0.000385800139453	1.44297518697	0.0668200698694	0.000385800139453
0.000316377195427	2.65029919618	0.0959647379991	0.000316377195427	2.1233161661	0.0755595727162	0.000316377195427
0.000378084997371	2.0820708596	0.106601879696	0.000378084997371	2.03411253645	0.0690264710579	0.000378084997371
0.000326369644601	2.72959894046	0.124372503402	0.000326369644601	1.98979716328	0.0678653752765	0.000326369644601
0.000463917244608	2.58348438842	0.117617126996	0.000463917244608	1.93934422915	0.0675567068073	0.000463917244608
0.000304157133527	2.53561793682	0.105572327555	0.000304157133527	2.12564811847	0.0679752225713	0.000304157133527
0.000389818029028	2.68209577132	0.105953859792	0.000389818029028	2.08874514152	0.0739933994515	0.000389818029028
0.00035256450037	2.65958151768	0.105970081779	0.00035256450037	2.14545740903	0.0832710823213	0.00035256450037
0.000422553658667	2.6314845436	0.113280300652	0.000422553658667	1.98304795287	0.0683994919317	0.000422553658667
0.000300072891262	2.77273966049	0.107274448621	0.000300072891262	2.1485436544	0.0694853978122	0.000300072891262
0.000421762258382	2.41448932964	0.100077600426	0.000421762258382	1.64283991275	0.0706066090093	0.000421762258382
0.000394506420641	2.53163877085	0.107191128711	0.000394506420641	2.03239780673	0.078569832475	0.000394506420641
0.000368447889158	2.9735257501	0.0957592081802	0.000368447889158	2.05535670105	0.0663667754563	0.000368447889158
0.000350969151059	2.74038803605	0.107508987986	0.000350969151059	2.06755612287	0.0707375864214	0.000350969151059
0.000254596492215	2.88887653256	0.114417880775	0.000254596492215	2.31937503367	0.0770849320005	0.000254596492215
0.000361795187601	2.65184631803	0.102283911386	0.000361795187601	2.07611278605	0.0692051838877	0.000361795187601
0.00032334305547	2.74876938671	0.100441060363	0.00032334305547	2.11027237429	0.078452735967	0.00032334305547
0.000371453403547	2.74701695847	0.10551760802	0.000371453403547	2.13465366803	0.0681607656261	0.000371453403547
0.000331038495815	2.71347847284	0.122064052437	0.000331038495815	2.10700228308	0.0679382987508	0.000331038495815
0.000395367542518	2.61412217233	0.110185806168	0.000395367542518	2.04936891954	0.0685839202029	0.000395367542518
0.000295307920272	2.89726152661	0.118049740278	0.000295307920272	2.12452425817	0.0676067883413	0.000295307920272
0.000227279648261	2.98885811056	0.0904455699607	0.000227279648261	2.33762557399	0.0896685547511	0.000227279648261
0.000285218031759	2.7824766911	0.137219759228	0.000285218031759	2.19391133487	0.0730126027324	0.000285218031759
0.000310788011651	2.75973203843	0.10461188078	0.000310788011651	2.10050097151	0.0689374509156	0.000310788011651
0.000315195971483	2.71655777635	0.109853469141	0.000315195971483	2.38092229851	0.0723951031062	0.000315195971483
0.000365063377092	2.52935679402	0.109652158746	0.000365063377092	2.11522212125	0.0703297717031	0.000365063377092
