r_HIS3_C11	K_HIS3_C11	r_RAD52_C11	K_RAD52_C11	x0_C11
1.97715752977	0.0458873113876	4.71101666805	0.120499931593	0.000862675510693
1.58592975729	0.0818107818663	4.12629793761	0.0806077150007	0.000934017425635
1.76714581482	0.0936645859642	4.52293753478	0.0983980088741	0.000862332004804
2.33020933885	0.158945968038	5.12374092718	0.0842336288397	0.000620185199639
3.2179438196	0.0874494603813	5.83593727316	0.091562108633	0.000814382429424
1.8670937025	0.0941693871133	4.90385837245	0.055521839721	0.000908514982388
1.57187997533	0.0873964824628	5.2661974271	0.161693392067	0.000843680475914
2.00732703949	0.091248618959	5.60022948028	0.0618832614033	0.000796073770032
1.70407804681	0.0846989544047	4.54630207504	0.103821570053	0.000881594591503
1.01040534805	0.0664042656339	3.81869381485	0.0845635049605	0.000907446317249
1.83274597683	0.0924516277498	5.24896816135	0.058905767339	0.000639411915161
1.54277547403	0.0647621279499	3.76094854153	0.0805289294894	0.000859162601013
1.10497340174	0.0824505772085	5.63134760528	0.050750580292	0.000749717930807
2.67103908651	0.0851977681217	4.30365748502	0.0717661214929	0.000934578487407
0.980101251904	0.0765288621348	4.62737424549	0.0851119597413	0.000918325880881
2.16494395821	0.085617412355	3.07598792256	0.0962577817572	0.000886871382572
-1.13627430761	0.0869710019096	4.73166237381	0.0844847084825	0.000623022962136
2.01470881171	0.0855867292438	5.7910323053	0.0434193083267	0.00091971824282
1.67962290697	0.0853713847002	4.47554209055	0.0779439721488	0.000740304867989
1.49674062251	0.0456642491287	5.4368692531	0.0833261331746	0.000718329847973
2.26119022425	0.0828079083289	5.69375796157	0.0475580189647	0.00063016929931
1.6885120265	0.076892051815	4.30867282625	0.0686259623277	0.000841226735876
1.76033561527	0.093363464342	4.81957431979	0.0690834533839	0.000764870478772
2.09958465481	0.0489567421241	4.17533957374	0.0147548109024	0.000608266306342
3.48639479865	0.074538691049	4.19824744543	0.0963003290145	0.000519458005418
1.69296685592	0.0950705653317	5.2634341067	0.0807151682269	0.000749778187628
0.401551001045	0.104637982501	6.00632393164	0.0588716142444	0.000726124083473
1.46785876712	0.0842040748881	3.90371643481	0.0657812921403	0.000833397221916
1.5039519115	0.0737044194094	4.68569836126	0.0611418377752	0.000740631115734
1.47429605141	0.092943655626	5.30794115514	0.0241725278754	0.000949179295781
1.61390639243	0.104508520944	4.3383004243	0.066229797907	0.00104931164978
2.2968196068	0.0757589786434	4.43567798666	0.0814888407081	0.000800493402891
1.77637772678	0.100423387266	5.02300407001	0.0678455799024	0.000823101544757
1.63695155688	0.0806659966773	4.47905048981	0.0618091984347	0.000899251081421
1.39280495873	0.0786786310573	4.16734549574	0.0812319930582	0.000662919467057
0.915970871904	0.0972419840739	3.55943420106	0.0598551215529	0.000888965306613
1.50329513517	0.0953568500211	3.86307619153	0.0732657138758	0.00110831527609
1.84926979039	0.0843787891357	4.23080629264	0.104735216767	0.000739596573797
2.03843880601	0.0915992999955	4.56284240777	0.0831002907926	0.000793860843576
1.72710574545	0.0880807047305	5.03870866262	0.0836685452281	0.00104007527259
