Barcode	Row	Column	Col	ScreenID	Treatment	Medium	ORF	Screen.Name	Library.Name	MasterPlate.Number	Timeseries.order	Inoc.Time	TileX	TileY	XOffset	YOffset	Threshold	EdgeLength	EdgePixels	RepQuad	K	r	g	v	objval	tshift	t0	d0	nAUC	nSTP	nr	nr_t	maxslp	maxslp_t	Client	ExptDate	User	PI	Condition	Inoc	Gene	TrtMed	MDP	MDR	MDRMDP	glog_maxslp	DT	AUC	fit
K000343_027_001	9	2	2	MQFQFA0173	27	SDM_rhlk_CTGN	YJL095W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	605	1752	NA	0.163036734694	0.163036734694	1	0.206031916819854	37.3392821630264	0.0011	0.0380735363746169	0.000972847674231989	0	0.234039351851852	0.00322930362868	0.293615905352168	0.210857186270165	6.58160841253697	0.237793105605606	0.114795876652307	0.860916228728729	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	BCK1	27_SDM_rhlk_CTGN	7.54922051154485	9.13048270019441	68.928027280613	0.105746161448838	2.62855763359466	0.689808205316673	68.928027280613
K000343_027_001	9	4	4	MQFQFA0173	27	SDM_rhlk_CTGN	YBR036C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	958	1756	NA	0.00943673469388	0.00943673469388	1	0.0375	0.572092010436701	9e-04	1.5	0.000255859358631251	0	0.234039351851852	0.000531005589736	0.00616403634125509	0.0138063364227603	5.94237186912316	0.237793105605606	0.0231096988441946	3.9802855980981	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	CSG2	27_SDM_rhlk_CTGN	5.38082178394093	0.819954585739186	4.41202949678768	0.0069880348414916	25	0.0197156826251322	4.41202949678768
K000343_027_001	9	6	6	MQFQFA0173	27	SDM_rhlk_CTGN	YDR206W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	1292	1750	NA	0.124440816327	0.124440816327	1	0.221340364522352	6.12773879938766	9e-04	0.499909131377118	0.00084459478491427	0	0.234039351851852	0.00200261112648	0.392611833257475	0.227089802493994	5.29119055689975	0.237793105605606	0.268518496820414	1.05235767017017	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	EBS1	27_SDM_rhlk_CTGN	7.94212585404255	8.16584406779294	64.8541612908983	0.200906080617299	2.93907155227943	0.835691426334578	64.8541612908983
K000343_027_001	9	8	8	MQFQFA0173	27	SDM_rhlk_CTGN	YBR034C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	1650	1748	NA	0.157093877551	0.157093877551	1	0.123285253160181	5.56034093868418	0.00109997781479575	0.471322821775503	0.000128180783234961	0	0.234039351851852	0.00259234176581	0.219461068727895	0.12377793999953	5.67504372053662	0.237793105605606	0.100470060438729	1.14620151401401	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HMT1	27_SDM_rhlk_CTGN	6.80838200434654	6.994513318966	47.6213186100103	0.0967829936554937	3.43126089057872	0.460862646366105	47.6213186100103
K000343_027_001	9	10	10	MQFQFA0173	27	SDM_rhlk_CTGN	YIL149C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	2003	1756	NA	0.111869387755	0.111869387755	1	0.164619336526156	5.57968864601667	9e-04	0.54219173243415	0.000304072759487893	0	0.234039351851852	0.00192156113324	0.292834497538629	0.167264506322034	6.30903466107391	0.237793105605606	0.163833829926602	1.14620151401401	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	MLP2	27_SDM_rhlk_CTGN	7.51499309086222	7.4693260912269	56.131933968967	0.145247717946063	3.21314128033441	0.619407448428118	56.131933968967
K000343_027_001	9	12	12	MQFQFA0173	27	SDM_rhlk_CTGN	YDR244W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	2351	1756	NA	0.113404081633	0.113404081633	1	0.1766287629938	5.21472342702811	9e-04	0.593871675095847	0.000455536350664273	0	0.234039351851852	0.00166913589068	0.306054185758546	0.180711098273159	6.01613070813301	0.237793105605606	0.188203620196253	1.14995526776777	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	PEX5	27_SDM_rhlk_CTGN	7.61657958005451	7.11815577727029	54.215999940804	0.156540875611243	3.37165984434295	0.658101626340802	54.215999940804
K000343_027_001	9	14	14	MQFQFA0173	27	SDM_rhlk_CTGN	YML032C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	2699	1756	NA	0.1376	0.1376	1	0.207514864058178	5.54149818634646	9e-04	0.741243612626774	0.000791405046518352	0	0.234039351851852	0.00170537245465	0.392280168433364	0.213323908984626	6.1853631704345	0.237793105605606	0.295187622896403	1.05235767017017	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	RAD52	27_SDM_rhlk_CTGN	7.84907396201663	7.80936150467481	61.2962560463181	0.231653066457791	3.07323460255146	0.806723305894649	61.2962560463181
K000343_027_001	9	16	16	MQFQFA0173	27	SDM_rhlk_CTGN	YIL153W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	3045	1750	NA	0.097893877551	0.097893877551	1	0.274898587961018	8.37274990919082	9e-04	0.496745916138882	0.001273621604426	0	0.234039351851852	0.00170436421541	0.570017865309075	0.283484349103175	9.450774973363	0.237793105605606	0.437548341273158	0.744549862362362	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	RRD1	27_SDM_rhlk_CTGN	8.25475877956912	11.2381326425686	92.7680740972055	0.339184476365041	2.13558611233072	1.11933947512575	92.7680740972055
K000343_027_001	9	18	18	MQFQFA0173	27	SDM_rhlk_CTGN	YMR039C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	3394	1750	NA	0.119967346939	0.119967346939	1	0.1887167683812	5.73170118722153	9e-04	0.637294714762776	0.000523444319119	0	0.234039351851852	0.00248686235334	0.354216379867902	0.192692968684999	5.46978253948893	0.237793105605606	0.232503372751824	1.05235767017017	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	SUB1	27_SDM_rhlk_CTGN	7.71208190216023	7.92420010385444	61.1120802100321	0.194228977216053	3.02869686346336	0.729713934231214	61.1120802100321
K000343_027_001	9	20	20	MQFQFA0173	27	SDM_rhlk_CTGN	YPR173C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	3744	1756	NA	0.115591836735	0.115591836735	1	0.185219131930806	4.45187572931725	9e-04	1.13274617526055	0.000434413188264856	0	0.234039351851852	0.00241006060627	0.339822104348285	0.18548822006626	4.7433674184294	0.857162474974975	0.262495459700668	1.14620151401401	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	VPS4	27_SDM_rhlk_CTGN	7.68509241052266	6.39931883829437	49.1793566366908	0.224404425975825	3.75039916067017	0.707615753332391	49.1793566366908
K000343_027_001	9	22	22	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	4090	1754	NA	0.116636734694	0.116636734694	1	0.174479810838796	7.2436719207423	9e-04	0.362815432471789	0.000427927901488312	0	0.234039351851852	0.00481458848969	0.312374684354499	0.17858219079056	3.64348606735287	0.72202733983984	0.168802592755979	1.05235767017017	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	7.59891939422305	8.6908344524999	66.0409504730834	0.143355474266406	2.76152999245043	0.65865009176142	66.0409504730834
K000343_027_001	9	24	24	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	4440	1756	NA	0.142269387755	0.142269387755	1	0.222612251603665	10.7748967258063	0.00109937092090973	0.188834739228827	0.000856738565464659	0	0.234039351851852	0.00543022072892	0.370213404658203	0.232413081884625	3.79831518571017	0.725781093593593	0.19882687802758	1.14244776026026	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	7.66171095950612	9.44684392473504	72.3789876308863	0.15244267088033	2.54053101662449	0.812865562077018	72.3789876308863
K000343_027_001	10	2	2	MQFQFA0173	27	SDM_rhlk_CTGN	YER177W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	596	1920	NA	0.109453061224	0.109453061224	1	0.293884449816972	11.3993273854256	9e-04	0.179222358633547	0.00145772577992733	0	0.234039351851852	0.00134362721944	0.472829887906322	0.305450514574937	6.76742781109851	0.237793105605606	0.314812234370465	1.05235767017017	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	BMH1	27_SDM_rhlk_CTGN	8.35110830751881	10.2357173321421	85.4795840458658	0.20294228968243	2.34473063501231	1.06151348946626	85.4795840458658
K000343_027_001	10	4	4	MQFQFA0173	27	SDM_rhlk_CTGN	YMR048W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	949	1924	NA	0.232359183673	0.232359183673	1	0.155021752187743	10.398405714678	9e-04	0.194472777575434	0.000232192184564539	0	0.234039351851852	0.00351368906742	0.261779332015875	0.156973040217324	5.39282906923511	0.237793105605606	0.115417426732184	1.14995526776777	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	CSM3	27_SDM_rhlk_CTGN	7.42832994756822	9.09567326061836	67.5656620751469	0.105243025463664	2.63861720977963	0.56677040386555	67.5656620751469
K000343_027_001	10	6	6	MQFQFA0173	27	SDM_rhlk_CTGN	YBL047C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	1299	1926	NA	0.131232653061	0.131232653061	1	0.243937209286961	6.34742112656142	9e-04	0.470040700349924	0.000738499156080214	0	0.234039351851852	0.00217076583856	0.43038584130285	0.248263696568012	6.00358774969223	0.237793105605606	0.276442981540226	1.05235767017017	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	EDE1	27_SDM_rhlk_CTGN	8.08236912154806	8.37905254116713	67.722595526558	0.218118440692487	2.86428565545873	0.917605350530609	67.722595526558
K000343_027_001	10	8	8	MQFQFA0173	27	SDM_rhlk_CTGN	YJL092W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	1646	1924	NA	0.136751020408	0.136751020408	1	0.257429206578177	7.50344007374059	9e-04	0.450951685946396	0.00114710140060152	0	0.234039351851852	0.00182428382877	0.493553055742622	0.264820030278228	7.18562543164047	0.237793105605606	0.381336129324922	0.860916228728729	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	SRS2	27_SDM_rhlk_CTGN	8.16003502673616	9.832726957836	80.2353963842747	0.262981158022181	2.44082848053394	1.00856557420026	80.2353963842747
K000343_027_001	10	10	10	MQFQFA0173	27	SDM_rhlk_CTGN	YJR074W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	2003	1934	NA	0.117779591837	0.117779591837	1	0.172108840393519	5.15460294465845	9e-04	0.63070529338485	0.000401565737000936	0	0.234039351851852	0.00198771517689	0.303469425128071	0.175090616665485	5.63597695721896	0.237793105605606	0.187730175080641	1.14995526776777	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	MOG1	27_SDM_rhlk_CTGN	7.57918048672414	7.09682378237133	53.7881083290686	0.1580237717079	3.38179455147478	0.64584891720739	53.7881083290686
K000343_027_001	10	12	12	MQFQFA0173	27	SDM_rhlk_CTGN	YDL236W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	2351	1934	NA	0.106416326531	0.106416326531	1	0.150533136678453	6.08628666797975	9e-04	0.456283033382345	0.000263695727376522	0	0.234039351851852	0.00228320621706	0.268420689207012	0.15274936803514	5.91474186667718	0.237793105605606	0.139944083092092	1.14620151401401	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	PHO13	27_SDM_rhlk_CTGN	7.38594038388939	7.78069635341382	57.46775941146	0.125950517960412	3.08455681983655	0.566368070816895	57.46775941146
K000343_027_001	10	14	14	MQFQFA0173	27	SDM_rhlk_CTGN	YGL163C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	2699	1934	NA	0.124767346939	0.124767346939	1	0.181412983698377	6.34398622419274	9e-04	0.508788448300552	0.000433062737002222	0	0.234039351851852	0.00229643488059	0.339226959994657	0.184519803691852	6.32591859212717	0.237793105605606	0.201714293707744	0.969775087587587	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	RAD54	27_SDM_rhlk_CTGN	7.65513699623582	8.41403324719201	64.4105771981377	0.172923407961186	2.85237760476041	0.699655101661706	64.4105771981377
K000343_027_001	10	16	16	MQFQFA0173	27	SDM_rhlk_CTGN	YHR154W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	3043	1932	NA	0.119151020408	0.119151020408	1	0.14680829886233	6.0250391618864	9e-04	0.407956675077762	0.000217503833196973	0	0.234039351851852	0.00233796961363	0.248174216260217	0.148307469848237	5.19510074844298	0.237793105605606	0.123524295921329	1.14995526776777	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	RTT107	27_SDM_rhlk_CTGN	7.34979280718511	7.43375810826049	54.6365818744469	0.11079167211257	3.22851505933868	0.538204229428956	54.6365818744469
K000343_027_001	10	18	18	MQFQFA0173	27	SDM_rhlk_CTGN	YDR310C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	3393	1928	NA	0.108930612245	0.108930612245	1	0.165450193693187	5.96415519856493	9e-04	0.509802831538238	0.000290286430072839	0	0.234039351851852	0.0031882178682	0.301344983937812	0.16735440832774	5.07319382776927	0.237793105605606	0.168347939337871	1.14244776026026	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	SUM1	27_SDM_rhlk_CTGN	7.52225626383993	7.88049190515666	59.2790795957045	0.148504136155277	3.04549516563749	0.628856863867781	59.2790795957045
K000343_027_001	10	20	20	MQFQFA0173	27	SDM_rhlk_CTGN	YDR080W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	3744	1934	NA	0.114775510204	0.114775510204	1	0.188114023895265	4.65739223549095	9e-04	0.91539155184689	0.00041099633102471	0	0.234039351851852	0.00153354755086	0.340173858248076	0.188485688217067	4.98066896391869	0.237793105605606	0.23686126412098	1.14620151401401	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	VPS41	27_SDM_rhlk_CTGN	7.7074666889654	6.64862344579659	51.2440437359516	0.205857670508818	3.60976978101735	0.714136932189807	51.2440437359516
K000343_027_001	10	22	22	MQFQFA0173	27	SDM_rhlk_CTGN	YBR274W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	4091	1926	NA	0.137404081633	0.137404081633	1	0.228296049284173	6.96667809265761	9e-04	0.486060990160249	0.00108452009985052	0	0.234039351851852	0.00284514423641	0.432608541139359	0.236649076769583	5.6523948030085	0.725781093593593	0.31595565329931	0.860916228728729	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	CHK1	27_SDM_rhlk_CTGN	7.98676517682773	9.23953810476339	73.7940211850971	0.230270257765532	2.59753244457393	0.890297782716863	73.7940211850971
K000343_027_001	10	24	24	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	4440	1934	NA	0.00329795918367	0.00329795918367	1	0.0250000000000001	0.185304771766332	0.0011	0.750000000000001	3.88815561504365e-05	0	0.234039351851852	0.000493026639367	0.00458014942786206	0.00190696932088148	3.50527707710491	0.237793105605606	0.00294206023415417	0.237793105605606	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	4.50635266602479	0.23354550800016	1.05243842261464	0.000941453977782113	25	0.00299545095901871	1.05243842261464
K000343_027_001	11	2	2	MQFQFA0173	27	SDM_rhlk_CTGN	YDR099W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	601	2100	NA	0.133910204082	0.133910204082	1	0.272344722544036	21.3705036157934	9e-04	0.0858234090252843	0.00124369772373541	0	0.234039351851852	0.00229697938844	0.43833237214355	0.284200394267579	6.35289355705559	0.237793105605606	0.259009994806603	1.05235767017017	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	BMH2	27_SDM_rhlk_CTGN	8.24129319433676	11.3652843364428	93.6646404536278	0.176246322654433	2.11169375877769	0.981342471342507	93.6646404536278
K000343_027_001	11	4	4	MQFQFA0173	27	SDM_rhlk_CTGN	YMR078C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	947	2098	NA	0.337371428571	0.337371428571	1	0.0960924895152254	24.0915983741432	0.0011	0.059517435916143	0.000219426579357574	0	0.234039351851852	0.00320335130439	0.146035516096681	0.0978795043399897	4.58389865864106	0.237793105605606	0.0527400392125871	1.14995526776777	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	CTF18	27_SDM_rhlk_CTGN	6.44884824706291	7.54798337814736	48.6757993770256	0.0492299934054945	3.17965724056626	0.328928235741857	48.6757993770256
K000343_027_001	11	6	6	MQFQFA0173	27	SDM_rhlk_CTGN	YOR144C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	1306	2110	NA	0.18507755102	0.18507755102	1	0.02525	0	0.0011	0.0344271504851221	0.000108779175820072	0	0.234039351851852	0.00086043123304	0.0268702636219568	0.0192876138670668	4.48039084452567	0.237793105605606	0.00770024174545809	1.05235767017017	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	ELG1	27_SDM_rhlk_CTGN	4.52070795900186	0	0	0	25	1.47451495458029e-17	0
K000343_027_001	11	8	8	MQFQFA0173	27	SDM_rhlk_CTGN	YOR033C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	1647	2100	NA	0.136751020408	0.136751020408	1	0.232796772676627	6.49253843221341	9e-04	0.515550760412903	0.00105349746016927	0	0.234039351851852	0.0015812237776	0.431182555577321	0.239274040718507	5.99853065014866	0.72202733983984	0.320089184863703	0.969775087587587	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	EXO1	27_SDM_rhlk_CTGN	8.0149303411408	8.72414207955237	69.9233910538275	0.229532767482422	2.75098683413824	0.897434106214542	69.9233910538275
K000343_027_001	11	10	10	MQFQFA0173	27	SDM_rhlk_CTGN	YHR162W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	2003	2110	NA	0.106089795918	0.106089795918	1	0.160381538646626	5.0089242791508	9e-04	0.450519669830131	0.000230848431178108	0	0.234039351851852	0.00230364079616	0.242527489559088	0.162007566034569	4.67083856143802	0.237793105605606	0.125104489594741	1.39770301551552	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	MPC2	27_SDM_rhlk_CTGN	7.47736736743272	6.40436468530342	47.8877875070263	0.10928526980025	3.74744431013971	0.558014059960449	47.8877875070263
K000343_027_001	11	12	12	MQFQFA0173	27	SDM_rhlk_CTGN	YNL097C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	2347	2102	NA	0.113469387755	0.113469387755	1	0.160328275753834	5.7529427323447	9e-04	0.464214639949579	0.000277370188336084	0	0.234039351851852	0.00235287897092	0.274883184266097	0.162192062732081	5.11538111455323	0.237793105605606	0.145981523174132	1.14995526776777	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	PHO23	27_SDM_rhlk_CTGN	7.47688816718034	7.41581940566499	55.4472523641629	0.128609339204817	3.23632476563092	0.592485550208117	55.4472523641629
K000343_027_001	11	14	14	MQFQFA0173	27	SDM_rhlk_CTGN	YDR076W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	2699	2110	NA	0.105567346939	0.105567346939	1	0.179276674697368	6.17297458820437	9e-04	0.528576013354423	0.000419015216408428	0	0.234039351851852	0.00252001088228	0.334463956863987	0.182249592308553	5.78667691711665	0.237793105605606	0.198959119634412	1.05235767017017	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	RAD55	27_SDM_rhlk_CTGN	7.63804707768658	8.25003640340258	63.014166441817	0.171470950357449	2.90907807268603	0.69044951729521	63.014166441817
K000343_027_001	11	16	16	MQFQFA0173	27	SDM_rhlk_CTGN	YDR143C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	3042	2100	NA	0.126073469388	0.126073469388	1	0.261163251853502	7.70435881127012	9e-04	0.456215594503922	0.00124479553981876	0	0.234039351851852	0.00173070105288	0.508994034618313	0.269322743265167	7.34892703115442	0.237793105605606	0.410813940586174	0.860916228728729	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	SAN1	27_SDM_rhlk_CTGN	8.18081119350958	10.1305098494441	82.8757883722916	0.27657385767461	2.36908115748162	1.0317985646223	82.8757883722916
K000343_027_001	11	18	18	MQFQFA0173	27	SDM_rhlk_CTGN	YLR372W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	3391	2100	NA	0.107395918367	0.107395918367	1	0.183778640046441	6.68588421457377	9e-04	0.409546318051859	0.000478576851741525	0	0.234039351851852	0.00204228642824	0.326335910181649	0.188011165998304	6.52474444102324	0.237793105605606	0.183182450278208	1.13869400650651	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	SUR4	27_SDM_rhlk_CTGN	7.6738283801524	8.38154040219831	64.3185026077833	0.154406860098702	2.86343546034871	0.692114480594345	64.3185026077833
K000343_027_001	11	20	20	MQFQFA0173	27	SDM_rhlk_CTGN	YDR372C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	3744	2110	NA	0.136163265306	0.136163265306	1	0.196508531785769	5.98816850421402	9e-04	0.580306538195277	0.000487473632140947	0	0.234039351851852	0.00280129999558	0.367567485565175	0.199460048720135	5.23595621876538	0.237793105605606	0.230995889727303	1.05235767017017	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	VPS74	27_SDM_rhlk_CTGN	7.77045123436936	8.17173883992402	63.4980981556317	0.196388058416239	2.93695142125016	0.758210169003733	63.4980981556317
K000343_027_001	11	22	22	MQFQFA0173	27	SDM_rhlk_CTGN	YOR033C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	4091	2102	NA	0.136881632653	0.136881632653	1	0.252519395791539	8.40694325920948	9e-04	0.34853625425249	0.00127525564304845	0	0.234039351851852	0.00311354112348	0.47010870211833	0.262244946829284	5.68647946667777	0.725781093593593	0.346734524534487	0.860916228728729	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	EXO1	27_SDM_rhlk_CTGN	8.13225348747072	10.2033868321302	82.9765281496039	0.232661153316778	2.35216015964665	0.9769834522351	82.9765281496039
K000343_027_001	11	24	24	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	4437	2100	NA	0.132669387755	0.132669387755	1	0.219646504442599	10.8880673034986	9e-04	0.200480891529461	0.000707110728718367	0	0.234039351851852	0.00599650352817	0.376775548398678	0.228063750226784	3.70371379579293	0.72202733983984	0.198195298393572	1.13869400650651	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	7.9310428231082	10.1055193672759	80.1473068516148	0.160534474695652	2.37493978564997	0.813994793766742	80.1473068516148
K000343_027_001	12	2	2	MQFQFA0173	27	SDM_rhlk_CTGN	YJR025C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	610	2286	NA	0.0835591836735	0.0835591836735	1	0.0483792365319158	1.62802522932701	9e-04	0.807923135373148	0.000126796747628056	0	0.234039351851852	0.000723087944162	0.0319993458131793	0.0426643271592189	3.17173442128116	0.237793105605606	0.0171285603208643	2.52382914164164	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	BNA1	27_SDM_rhlk_CTGN	5.74831919079804	2.22264912355404	12.7764966113361	0.0169117250472937	10.7979256580201	0.10910147304555	12.7764966113361
K000343_027_001	12	4	4	MQFQFA0173	27	SDM_rhlk_CTGN	YPR135W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	945	2272	NA	0.272097959184	0.272097959184	1	0.140912619404813	19.3537463587259	0.0011	0.0724664649134635	0.000272404895237407	0	0.234039351851852	0.00315473922675	0.19895151228205	0.141938330959257	4.56579479389596	0.237793105605606	0.0783139609148581	1.16121652902903	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	CTF4	27_SDM_rhlk_CTGN	7.00115348375824	7.76565388780735	54.3685347702831	0.0701759888751894	3.0905317629056	0.468224578103452	54.3685347702831
K000343_027_001	12	6	6	MQFQFA0173	27	SDM_rhlk_CTGN	YGR200C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	1295	2274	NA	0.138971428571	0.138971428571	1	0.127584737572135	6.33903258873181	0.00109999399426473	0.270392514624988	0.000105677031982863	0	0.234039351851852	0.00295767920743	0.185302717367322	0.126263363910212	3.47913593013338	0.237793105605606	0.0720361388271973	1.40521052302302	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	ELP2	27_SDM_rhlk_CTGN	6.85781629867258	6.3598964585995	43.6150015916537	0.0710365702700498	3.77364634097911	0.430958772593929	43.6150015916537
K000343_027_001	12	8	8	MQFQFA0173	27	SDM_rhlk_CTGN	YLL026W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	1655	2286	NA	0.124016326531	0.124016326531	1	0.180758060857225	5.47943516925222	9e-04	0.49718583948982	0.000339065622612659	0	0.234039351851852	0.00235344604346	0.303363507148258	0.183418197452482	5.23987876369425	0.237793105605606	0.166985873810976	1.15746277527527	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HSP104	27_SDM_rhlk_CTGN	7.64991926842901	7.22853258766893	55.2976907248756	0.146063230320174	3.32017594289349	0.662295891788287	55.2976907248756
K000343_027_001	12	10	10	MQFQFA0173	27	SDM_rhlk_CTGN	YIR002C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	1992	2276	NA	0.132734693878	0.132734693878	1	0.209455538071237	6.06655360625997	9e-04	0.495267143770814	0.00062032211934422	0	0.234039351851852	0.00174367808158	0.370543522297738	0.21406205629501	6.16920103602148	0.237793105605606	0.22666503444832	1.14244776026026	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	MPH1	27_SDM_rhlk_CTGN	7.86250331324557	8.04920975908648	63.286938399826	0.186800377349288	2.98165915888913	0.788746678524887	63.286938399826
