Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	343.5	285.0	136	0.053230084044955758	0.30252011295220843	0.038132297954023148	0.089212143885813652	0.0087178263892121657	0.018000392583730321	0.34924354074482816	0.024082263306516062	120.03205353997886	127.60866502289538	119.03927439239169	88.52020472080055	101.77503628447025	101.17714460316247	110.0	118.0	114.0	88.0	101.0	100.0	DLR00012733	DLR00012733-2009-11-13_22-11-15
2	1	487.5	282.0	136	0.047476516172004213	0.31466780329266342	0.034485026468729182	0.094239585770770767	0.0028881948575179323	0.015419981757290369	2.5381137734142225	0.0091107677553412536	113.34676600067728	123.91347781916694	118.78885878767355	86.041903133017186	101.66881753867682	102.20772759076421	110.0	120.0	115.0	85.0	101.0	102.0	DLR00012733	DLR00012733-2009-11-13_22-11-15
3	1	620.5	296.0	136	0.058930453951839108	0.34215994458948268	0.043099432375577174	0.089123912181999318	0.0044129477625811557	0.022984690990593065	0.14777170642662452	0.039373434919281795	115.65260043600125	128.6647461849891	124.89551541575833	86.021462703490727	103.41054507167733	104.72025593261522	106.0	119.0	117.0	86.0	103.0	105.0	DLR00012733	DLR00012733-2009-11-13_22-11-15
4	1	761.5	282.0	136	0.088806122414896729	0.51228088869945121	0.071133767320191027	0.10572586363152443	0.0058248409306615751	0.037733716821628606	0.15151521095024689	0.047578453833448775	118.75319812792512	132.08330733229329	128.00280811232449	88.581166703080626	106.71935765785449	108.19051780642341	111.0	123.0	121.0	89.0	107.0	108.0	DLR00012733	DLR00012733-2009-11-13_22-11-15
5	1	900.5	293.0	136	0.064203360784261587	0.35350844477596038	0.041040038234753995	0.082153308388724186	0.003778044944063062	0.034663139835951519	0.30953949913414752	0.027651979327614682	110.9112283345893	126.77859834212509	124.96714393368501	87.500741717488054	106.86846876545245	109.34959617603428	102.0	118.0	118.0	87.0	107.0	109.0	DLR00012733	DLR00012733-2009-11-13_22-11-15
6	1	1025.5	298.0	136	0.077958290313362044	0.36714795673717299	0.053831150387844647	0.116553320835109	0.0070135888599446652	0.037733716821628606	0.090534561899152585	0.052107198039320159	119.34407197794225	134.67377739079959	130.47859526919169	87.92498737161138	107.58107425492507	109.7015490823371	111.0	127.0	124.0	88.0	107.0	110.0	DLR00012733	DLR00012733-2009-11-13_22-11-15
7	1	1167.5	286.0	136	0.072216365185040585	0.39538600884437103	0.049298863164951752	0.081106256267094293	0.0056899798904163157	0.035557245036625544	0.15769561457241757	0.040971815227236398	112.7516507209271	129.25481741005257	126.60840857027355	87.379890729643989	107.68822700035248	110.08715192104336	101.0	118.0	119.0	87.0	107.0	110.0	DLR00012733	DLR00012733-2009-11-13_22-11-15
8	1	1308.5	282.0	136	0.079863373349503178	0.45452608023869145	0.058464968298649549	0.084667059250396984	0.0066085806425732396	0.038584708463402499	0.13323702284102976	0.04779157120784272	114.04114406282967	130.29199390458328	126.70566170437229	87.786091033404958	108.12121508107052	109.75532330533308	102.0	119.0	118.0	88.0	108.0	110.0	DLR00012733	DLR00012733-2009-11-13_22-11-15
9	1	1445.5	282.0	136	0.083985738517487626	0.46337045127604026	0.063691469545557072	0.092423909549110228	0.0062744203188858103	0.037455288800029338	0.09181842374454581	0.058127763865949172	116.39588363803611	132.64642980338047	128.14464757962517	87.575258141382051	107.80540111199365	108.77829626687847	104.0	121.0	119.0	87.0	108.0	109.0	DLR00012733	DLR00012733-2009-11-13_22-11-15
10	1	1571.5	288.0	136	0.12208177531172242	0.55948638712771059	0.10641250533598223	0.21129451382109246	0.0092157572936846944	0.033600380137345516	0.11612510324351319	0.056795780275987001	132.61356061327493	145.87439291496048	135.47681173221599	87.320149975810352	107.2144412191582	107.46286889211417	138.0	151.0	140.0	86.0	107.0	107.0	DLR00012733	DLR00012733-2009-11-13_22-11-15
