103.0	102.0	89.0	116.0	119.0	110.0	1	0.027948863930438383	0.00036368301133118074	DLR00012733-2009-11-13_10-01-59	283303.32272585988	1	107	272.0	217.0	190170.03399043565	1454580.4999741213	137.0	137
105.0	102.0	86.0	117.0	120.0	111.0	2	0.0067284302054759068	0.00038263729020303892	DLR00012733-2009-11-13_10-01-59	237672.41833171403	1	107	409.0	212.0	159138.92337642019	1537069.4826872319	137.0	137
108.0	104.0	86.0	119.0	120.0	107.0	3	0.027948863930438383	0.00035653965704361706	DLR00012733-2009-11-13_10-01-59	287088.69265795092	1	107	552.0	228.0	194890.20098480195	1633430.486517261	137.0	137
111.0	108.0	90.0	123.0	124.0	111.0	4	0.039697738212307848	0.00042992674730787841	DLR00012733-2009-11-13_10-01-59	419298.22489498323	1	107	683.0	212.0	326426.77814235655	2505633.814243569	137.0	137
112.0	108.0	88.0	121.0	119.0	104.0	5	0.020961647947828788	0.00034766609335266886	DLR00012733-2009-11-13_10-01-59	318609.01457261626	1	107	831.0	224.0	194024.76894566862	1722855.479788831	137.0	137
113.0	108.0	88.0	122.0	121.0	104.0	6	0.039024895191760257	0.00035970757172787312	DLR00012733-2009-11-13_10-01-59	361155.13112487813	1	107	956.0	229.0	232134.19814038556	1781068.4255473318	137.0	137
113.0	109.0	88.0	121.0	120.0	102.0	7	0.031054293256042649	0.00034432887122806536	DLR00012733-2009-11-13_10-01-59	349614.14973065263	1	107	1098.0	217.0	224830.54811005088	1917063.7754257026	137.0	137
113.0	109.0	89.0	122.0	121.0	103.0	8	0.037989752083225505	0.00035970757172787312	DLR00012733-2009-11-13_10-01-59	388451.55089910037	1	107	1231.0	212.0	271425.14775461954	2225963.9599399618	137.0	137
112.0	109.0	88.0	122.0	122.0	105.0	9	0.047461311526318516	0.00037859268446245836	DLR00012733-2009-11-13_10-01-59	409841.40725211182	1	107	1368.0	212.0	297566.29416647652	2276745.4658143991	137.0	137
111.0	108.0	88.0	127.0	130.0	115.0	10	0.065006987215982609	0.00050665105969674331	DLR00012733-2009-11-13_10-01-59	562536.1929636437	1	107	1505.0	212.0	483284.15060662263	2919069.5864603282	137.0	137
111.0	108.0	87.0	121.0	122.0	105.0	11	0.037730966306091816	0.00037810060171483727	DLR00012733-2009-11-13_10-01-59	382493.02713921823	1	107	1641.0	212.0	278989.9667447661	2194751.9124268931	137.0	137
111.0	108.0	87.0	123.0	125.0	110.0	12	0.044769939444128153	0.00042975755719770444	DLR00012733-2009-11-13_10-01-59	445386.69674143189	1	107	1775.0	224.0	349014.23071970971	2401345.9412038713	137.0	137
111.0	108.0	88.0	125.0	129.0	113.0	13	0.034263236892500389	0.0004900114118224281	DLR00012733-2009-11-13_10-01-59	465874.18375204632	1	107	1926.0	213.0	382541.87039265176	2784065.0952331661	137.0	137
110.0	108.0	87.0	125.0	129.0	115.0	14	0.041612752963097147	0.0005031447647921392	DLR00012733-2009-11-13_10-01-59	492679.12334782415	1	107	2056.0	217.0	407569.99397059676	2654510.3265876509	137.0	137
111.0	108.0	87.0	124.0	127.0	112.0	15	0.039853009678588062	0.00047129548919801678	DLR00012733-2009-11-13_10-01-59	443321.09704857582	1	107	2189.0	212.0	351971.83013417257	2576232.4931421774	137.0	137
112.0	108.0	87.0	121.0	122.0	106.0	16	0.046012111174369853	0.00037834664308864787	DLR00012733-2009-11-13_10-01-59	416792.26844222186	1	107	2321.0	222.0	306355.68232116714	2188311.331194038	137.0	137
112.0	108.0	88.0	122.0	122.0	106.0	17	0.035091351379328194	0.0003825295811037742	DLR00012733-2009-11-13_10-01-59	410254.28783580911	1	107	2463.0	212.0	310820.59203033417	2465999.4681952279	137.0	137
112.0	108.0	88.0	123.0	125.0	109.0	18	0.040422338388282179	0.00042557461918257806	DLR00012733-2009-11-13_10-01-59	445863.68111010751	1	107	2600.0	212.0	352819.33186950721	2593077.0902127218	137.0	137
111.0	108.0	88.0	123.0	126.0	110.0	19	0.03234822214171109	0.00043736237105760809	DLR00012733-2009-11-13_10-01-59	412199.60803953744	1	107	2737.0	212.0	311971.15633269009	2363693.3124579471	137.0	137
111.0	108.0	88.0	122.0	124.0	110.0	20	0.033072822317685421	0.00042515938769859348	DLR00012733-2009-11-13_10-01-59	409421.87680608401	1	107	2874.0	212.0	312570.91233662306	2330747.2623052634	137.0	137
109.0	106.0	87.0	120.0	121.0	107.0	21	0.015785932405155013	0.00037810060171483727	DLR00012733-2009-11-13_10-01-59	318370.02926183032	1	107	3013.0	217.0	217937.52130476778	1842501.6619222609	137.0	137
106.0	103.0	86.0	123.0	125.0	111.0	22	0.0092645308213860564	0.00042992674730787841	DLR00012733-2009-11-13_10-01-59	236605.89064398254	1	107	3144.0	225.0	147700.54952526619	1177635.5069613373	137.0	137
103.0	101.0	85.0	119.0	121.0	111.0	23	0.006676673050049169	0.00039232582927905537	DLR00012733-2009-11-13_10-01-59	185227.12989438686	1	107	3285.0	217.0	109274.2261359422	973766.33947518247	137.0	137
101.0	100.0	87.0	119.0	122.0	111.0	24	0.0091092593551058438	0.00041087256179329272	DLR00012733-2009-11-13_10-01-59	203014.65269666843	1	107	3422.0	212.0	131422.3185693828	1077311.0685264736	137.0	137
101.0	98.0	83.0	123.0	125.0	111.0	1	0.011438331349309041	0.00042992674730787841	DLR00012733-2009-11-13_10-01-59	146152.19366760494	2	107	272.0	349.0	111389.69751695887	894993.07670410431	137.0	137
101.0	98.0	80.0	155.0	183.0	179.0	2	0.025568034780808446	0.0013302266291517007	DLR00012733-2009-11-13_10-01-59	1270457.6833925168	2	107	411.0	352.0	1264073.1353930095	4093484.8028052379	137.0	137
106.0	102.0	83.0	133.0	137.0	124.0	3	0.070855545779203971	0.0006265126316807759	DLR00012733-2009-11-13_10-01-59	283163.582736963	2	107	546.0	349.0	213097.24525094964	1290097.9638735056	137.0	137
109.0	104.0	85.0	137.0	140.0	126.0	4	0.067284302054759076	0.00067231058762019823	DLR00012733-2009-11-13_10-01-59	326941.94307002315	2	107	694.0	349.0	223124.61595316729	1240307.3166502768	137.0	137
109.0	105.0	85.0	145.0	152.0	139.0	5	0.091661922260752551	0.00085221810516152843	DLR00012733-2009-11-13_10-01-59	472038.19560636987	2	107	820.0	362.0	384970.37596102996	1934156.0871590497	137.0	137
110.0	106.0	85.0	138.0	142.0	127.0	6	0.082293877128513021	0.00069119558302460995	DLR00012733-2009-11-13_10-01-59	392059.64119861874	2	107	958.0	358.0	287631.93954329862	1633925.9158428654	137.0	137
111.0	106.0	85.0	129.0	132.0	114.0	7	0.058071528388799754	0.00052053802437078693	DLR00012733-2009-11-13_10-01-59	313029.88065767055	2	107	1096.0	350.0	196394.45698938941	1304217.6996532271	137.0	137
110.0	106.0	84.0	122.0	120.0	99.0	8	0.00015527146628021324	0.00033245658296303507	DLR00012733-2009-11-13_10-01-59	148314.88946599606	2	107	1231.0	349.0	3977.2679364699193	44340.924641581689	137.0	137
109.0	106.0	85.0	132.0	136.0	120.0	9	0.066611459034211479	0.00059541708512115936	DLR00012733-2009-11-13_10-01-59	329765.96568907762	2	107	1368.0	350.0	217148.90038209531	1298024.8330831737	137.0	137
108.0	105.0	85.0	148.0	159.0	146.0	10	0.046736711350344184	0.00094714314338300578	DLR00012733-2009-11-13_10-01-59	521029.89095856046	2	107	1505.0	349.0	436123.72410357289	2005497.9100460638	137.0	137
107.0	105.0	84.0	136.0	142.0	127.0	11	0.064489415661715233	0.0006852746331495619	DLR00012733-2009-11-13_10-01-59	349122.59820984938	2	107	1644.0	353.0	253759.09867584641	1442690.1961596191	137.0	137
107.0	105.0	84.0	132.0	138.0	121.0	12	0.060193571761296	0.00061430208052557108	DLR00012733-2009-11-13_10-01-59	287120.06524904334	2	107	1778.0	349.0	178952.80131676924	1124624.5691216812	137.0	137
106.0	106.0	85.0	155.0	178.0	170.0	13	0.037627451995238342	0.0012419528038050789	DLR00012733-2009-11-13_10-01-59	974596.20923350879	2	107	1918.0	353.0	927059.20833988162	3191803.430205476	137.0	137
107.0	105.0	84.0	128.0	131.0	114.0	14	0.046322654106930282	0.00051726240058726615	DLR00012733-2009-11-13_10-01-59	238773.04685914551	2	107	2052.0	349.0	132447.64257341318	942554.29196211381	137.0	137
107.0	105.0	84.0	154.0	175.0	167.0	15	0.042389110294498211	0.0011973084381314198	DLR00012733-2009-11-13_10-01-59	762854.74372061074	2	107	2188.0	353.0	699408.98119890969	2605958.2526784334	137.0	137
109.0	106.0	84.0	128.0	130.0	111.0	16	0.025930334868795611	0.0004866741896978246	DLR00012733-2009-11-13_10-01-59	216385.77334579622	2	107	2326.0	349.0	93023.428086144238	694344.19983437716	137.0	137
109.0	105.0	84.0	122.0	122.0	103.0	17	0.014284974897779619	0.00036764308068176109	DLR00012733-2009-11-13_10-01-59	176288.78784197359	2	107	2463.0	349.0	46374.713728403854	437959.52383417002	137.0	137
107.0	105.0	85.0	157.0	186.0	181.0	18	0.043061953315045802	0.00136449032505592	DLR00012733-2009-11-13_10-01-59	1145077.0285552531	2	107	2594.0	349.0	1105501.1765606517	3513337.0625226432	137.0	137
108.0	105.0	84.0	134.0	138.0	122.0	19	0.05144661249417732	0.00062266795655582395	DLR00012733-2009-11-13_10-01-59	304065.35260217317	2	107	2737.0	349.0	199168.29332737028	1178378.6509497438	137.0	137
107.0	104.0	84.0	155.0	180.0	175.0	20	0.038352052171212674	0.0012766473361063575	DLR00012733-2009-11-13_10-01-59	928832.78380633157	2	107	2874.0	349.0	876020.54917485861	2996851.9905801974	137.0	137
107.0	102.0	82.0	130.0	133.0	116.0	21	0.018166761554784951	0.00054108406304131029	DLR00012733-2009-11-13_10-01-59	212290.10103181365	2	107	3011.0	349.0	128663.82225049549	732492.25790590548	137.0	137
104.0	100.0	81.0	131.0	135.0	121.0	22	0.050877283784483203	0.00058354467952595555	DLR00012733-2009-11-13_10-01-59	208350.30405669479	2	107	3148.0	349.0	166476.06515412303	1065668.4793747736	137.0	137
101.0	96.0	78.0	136.0	143.0	132.0	23	0.06837120231872057	0.00071904624630616035	DLR00012733-2009-11-13_10-01-59	260341.3008430833	2	107	3279.0	350.0	256593.81581330043	1441947.0521712126	137.0	137
98.0	96.0	80.0	125.0	129.0	116.0	24	0.016717561202836292	0.00050331395490231317	DLR00012733-2009-11-13_10-01-59	102169.21546717094	2	107	3418.0	347.0	109689.90889627232	844954.71481807344	137.0	137
102.0	98.0	82.0	125.0	127.0	113.0	1	0.021945033900936804	0.00047037280471368386	DLR00012733-2009-11-13_10-01-59	106700.29084961033	3	107	272.0	486.0	74475.007001347418	584111.17488742829	137.0	137
103.0	99.0	81.0	127.0	130.0	116.0	2	0.038973138036333524	0.00050728165071417053	DLR00012733-2009-11-13_10-01-59	128890.88413715083	3	107	409.0	486.0	86676.440135710422	631672.39014543744	137.0	137
107.0	102.0	82.0	133.0	138.0	124.0	3	0.057657471145385851	0.00062688949619802879	DLR00012733-2009-11-13_10-01-59	241306.41624644151	3	107	561.0	486.0	168175.15606986027	1005226.1016510533	137.0	137
109.0	104.0	84.0	131.0	132.0	117.0	4	0.050722012318202989	0.00054726630721272274	DLR00012733-2009-11-13_10-01-59	254113.90664653003	3	107	691.0	490.0	150305.07071953971	992592.65384814446	137.0	137
110.0	105.0	84.0	127.0	127.0	110.0	5	0.032399979297137831	0.00044579764788548078	DLR00012733-2009-11-13_10-01-59	207756.20638107933	3	107	820.0	486.0	83680.406908360499	628699.81419181207	137.0	137
110.0	106.0	85.0	130.0	133.0	117.0	6	0.06464468712799544	0.00055207215111891265	DLR00012733-2009-11-13_10-01-59	351463.47363956732	3	107	953.0	491.0	249906.10120626254	1605686.4442834223	137.0	137
110.0	106.0	85.0	132.0	137.0	120.0	7	0.06837120231872057	0.00059909257013593734	DLR00012733-2009-11-13_10-01-59	338752.20921429462	3	107	1094.0	486.0	228597.95174853312	1391413.2609595775	137.0	137
110.0	106.0	84.0	119.0	118.0	98.0	8	0.0011386574193882305	0.00030169918196341954	DLR00012733-2009-11-13_10-01-59	147997.8916489332	3	107	1231.0	486.0	7171.7043590891981	81002.694736297286	137.0	137
108.0	106.0	85.0	128.0	131.0	114.0	9	0.041923295895657575	0.00051743159069744013	DLR00012733-2009-11-13_10-01-59	250622.14723001354	3	107	1368.0	486.0	124214.89087627776	859817.59458620159	137.0	137
105.0	105.0	85.0	155.0	182.0	177.0	10	0.046736711350344184	0.0013148479286518926	DLR00012733-2009-11-13_10-01-59	1034141.5071326846	3	107	1504.0	488.0	991684.68161750922	3264383.8264065008	137.0	137
105.0	104.0	84.0	142.0	153.0	139.0	11	0.058485585632213656	0.00085596281497866608	DLR00012733-2009-11-13_10-01-59	418183.29709390097	3	107	1642.0	486.0	337305.17921620171	1680248.5577868642	137.0	137
104.0	104.0	84.0	155.0	185.0	181.0	12	0.034056208270793434	0.001358569609841219	DLR00012733-2009-11-13_10-01-59	1173447.8620233871	3	107	1778.0	487.0	1145072.840960975	3608954.9223642666	137.0	137
106.0	105.0	84.0	134.0	141.0	126.0	13	0.071321360178044621	0.00066940384990213299	DLR00012733-2009-11-13_10-01-59	324584.21407155873	3	107	1920.0	491.0	226245.48143336279	1293318.2544899331	137.0	137
107.0	105.0	83.0	117.0	117.0	97.0	14	0.0030019150147507891	0.00028623588640852479	DLR00012733-2009-11-13_10-01-59	131976.65949187332	3	107	2052.0	486.0	16347.602149225604	183804.27979918223	137.0	137
108.0	105.0	83.0	120.0	120.0	100.0	15	0.0022255576833497231	0.00033228739285286109	DLR00012733-2009-11-13_10-01-59	129567.73323486124	3	107	2199.0	492.0	8763.4831762720332	91902.139899591115	137.0	137
108.0	105.0	84.0	132.0	137.0	121.0	16	0.061694529268671396	0.00060589748553806634	DLR00012733-2009-11-13_10-01-59	299877.24261783017	3	107	2326.0	486.0	190132.01975621699	1150386.8940531029	137.0	137
108.0	105.0	84.0	139.0	146.0	131.0	17	0.077066404430412502	0.00074569756055428607	DLR00012733-2009-11-13_10-01-59	365235.61539476173	3	107	2463.0	486.0	266628.26563396672	1442442.4814968167	137.0	137
107.0	105.0	84.0	134.0	140.0	124.0	18	0.05538015630660939	0.00064598216600951963	DLR00012733-2009-11-13_10-01-59	303950.40687709401	3	107	2602.0	489.0	202006.40200900647	1191755.242741059	137.0	137
107.0	104.0	84.0	154.0	175.0	167.0	19	0.034677294135914291	0.0012002459163549396	DLR00012733-2009-11-13_10-01-59	774441.99554834422	3	107	2737.0	486.0	713569.99989123316	2583663.9330262411	137.0	137
108.0	104.0	83.0	134.0	140.0	124.0	20	0.056260027948863929	0.0006450594815251866	DLR00012733-2009-11-13_10-01-59	304184.72537038598	3	107	2874.0	486.0	211176.19028051529	1273253.3668029602	137.0	137
106.0	102.0	81.0	121.0	122.0	104.0	21	0.008436416334558253	0.00036764308068176109	DLR00012733-2009-11-13_10-01-59	111982.78497801279	3	107	3011.0	486.0	36140.425830711385	322276.77630557423	137.0	137
102.0	99.0	80.0	157.0	183.0	179.0	22	0.021582733812949641	0.0013348247986508116	DLR00012733-2009-11-13_10-01-59	1194614.7556137198	3	107	3142.0	486.0	1184133.5544621504	3806631.2232803688	137.0	137
99.0	96.0	77.0	145.0	161.0	153.0	23	0.039956523989441543	0.00099387903672931493	DLR00012733-2009-11-13_10-01-59	491618.31886478013	3	107	3285.0	486.0	495054.01254738489	2258166.8661042387	137.0	137
97.0	94.0	78.0	132.0	139.0	127.0	24	0.043372496247606231	0.00065744696658201571	DLR00012733-2009-11-13_10-01-59	118247.14965059247	3	107	3422.0	486.0	152279.76127306884	876909.90631954873	137.0	137
103.0	99.0	81.0	121.0	121.0	106.0	1	0.0081776305574245648	0.00036890414538644196	DLR00012733-2009-11-13_10-01-59	86367.432146629682	4	107	272.0	623.0	45752.38560042507	411454.05491434195	137.0	137
105.0	100.0	81.0	130.0	134.0	120.0	2	0.051705398271311008	0.00056908866351048086	DLR00012733-2009-11-13_10-01-59	182240.52274569598	4	107	411.0	617.0	134648.20088902267	888304.78080844681	137.0	137
107.0	102.0	82.0	130.0	133.0	118.0	3	0.042182081672791263	0.00055278727852634002	DLR00012733-2009-11-13_10-01-59	190714.82253069541	4	107	546.0	623.0	113952.85615756072	764447.44940738054	137.0	137
109.0	104.0	84.0	140.0	146.0	132.0	4	0.065265772993116297	0.00074811198086438319	DLR00012733-2009-11-13_10-01-59	349382.20716914773	4	107	692.0	620.0	254784.12638024773	1374073.2345634284	137.0	137
110.0	105.0	84.0	131.0	133.0	116.0	5	0.060193571761296	0.00054818899169705565	DLR00012733-2009-11-13_10-01-59	280761.03322392836	4	107	821.0	623.0	169191.57217705081	1120908.8491796493	137.0	137
110.0	106.0	85.0	129.0	130.0	113.0	6	0.044562910822421198	0.0005031447647921392	DLR00012733-2009-11-13_10-01-59	253501.45787224825	4	107	957.0	623.0	130590.6563071814	927443.69753118372	137.0	137
110.0	106.0	85.0	133.0	138.0	122.0	7	0.062056829356658558	0.00061648582971458496	DLR00012733-2009-11-13_10-01-59	320468.5150547268	4	107	1094.0	623.0	206543.31427356487	1239316.4579990685	137.0	137
108.0	105.0	84.0	162.0	186.0	179.0	8	0.017286889912530409	0.0013686581274786661	DLR00012733-2009-11-13_10-01-59	418564.85180070583	4	107	1231.0	623.0	315867.68207309698	1111495.6919931681	137.0	137
108.0	106.0	85.0	134.0	140.0	125.0	9	0.064955230060555869	0.00065693188712039041	DLR00012733-2009-11-13_10-01-59	329542.4803321322	4	107	1371.0	620.0	218345.43392872059	1254674.7670928007	137.0	137
