Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	340.5	285.5	137	0.041239982671972208	0.30391801666580404	0.028966506148025147	0.00023079567814652822	0.01271865841869773	4.5028633075972419e-05	0.058302995158532003	0.058226799855079968	111.37602179836512	119.76260217983651	113.42149182561307	86.912558554539373	100.62495352814335	102.37303888764964	100.0	111.0	109.0	86.0	99.0	101.0	DLR00012733	DLR00012733-2009-11-09_20-00-38
2	1	477.5	280.5	137	0.025860059753350581	0.32115314942290774	0.017812146520512977	0.00024161463477904334	0.0021240433333444791	2.8558057981657731e-05	3.708648259790662	0.0075047875368769732	97.275584206285259	110.21756647864625	110.42095084609186	82.964699603537667	99.789417505336999	104.10765477279658	100.0	112.0	111.0	82.0	99.0	104.0	DLR00012733	DLR00012733-2009-11-09_20-00-38
3	1	620.5	296.5	137	0.025109637900485426	0.34128668288390868	0.014447039075598082	0.00013603977137013814	0.00078527578371368682	4.7104790495895042e-05	0.0	0.0	91.089475280558077	107.60282074613285	110.73536548377312	82.397344228804897	101.40779445273827	106.95191325528404	89.0	106.0	110.0	81.0	101.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38
4	1	751.5	280.5	137	0.041524584885763133	0.52352362714145229	0.029733168435346766	0.00018217587286956143	0.0012529303702725077	7.7862191495510578e-05	9.7806124010651772	0.0059003157186481034	94.362530894710829	111.45575877409787	114.66347009391993	84.047469041929176	103.76699978275037	109.6237236584836	91.0	109.0	114.0	83.0	103.0	109.0	DLR00012733	DLR00012733-2009-11-09_20-00-38
5	1	899.5	292.5	137	0.033568763315381597	0.35997101599296105	0.017210399131773184	0.0001775777033704505	0.00048969396125923142	8.596677322939899e-05	0.0	0.0	90.670596693026596	109.54680086268871	114.08080517613227	83.379346595503804	104.33834708070516	110.24971696587417	90.0	109.0	114.0	82.0	103.0	110.0	DLR00012733	DLR00012733-2009-11-09_20-00-38
6	1	1024.5	297.5	137	0.032014793731224622	0.37213394751824441	0.014722355513855163	0.0001319336846186483	0.00034844555654638603	9.0226679838335447e-05	0.0	0.0	87.429763560500689	107.83045897079276	112.96787204450627	83.548512076498227	104.99249855741489	110.87297007666309	85.0	107.0	113.0	82.0	104.0	111.0	DLR00012733	DLR00012733-2009-11-09_20-00-38
7	1	1166.5	285.5	137	0.036977102083146876	0.40054862584752343	0.019646059908614722	0.00018534390488399098	0.00047246403296112631	0.00010117628361903278	0.0	0.0	90.098333117973894	110.25946504716372	114.67993280785632	83.549041616301153	105.51847694698671	111.22750820238301	90.0	110.0	114.0	83.0	105.0	111.0	DLR00012733	DLR00012733-2009-11-09_20-00-38
8	1	1299.5	280.5	137	0.039401181068721085	0.46508979866466538	0.023174971009577546	0.00016662809958975318	0.00070816464815928314	0.00010385223288584122	0.0	0.0	90.36378811484532	110.50089027375918	114.48787002003115	83.866279632317372	105.96081277213352	111.30072568940493	88.0	109.0	114.0	83.0	105.0	111.0	DLR00012733	DLR00012733-2009-11-09_20-00-38
9	1	1436.5	280.5	137	0.037764858119634842	0.47570001552714664	0.023155501414651974	0.00018183760997938695	0.00060140139415602119	9.3240891995318342e-05	0.0	0.0	89.714285714285708	110.41975845936241	114.03155260581003	82.959624876604153	105.48232971372163	110.61757156959526	89.0	110.0	114.0	82.0	105.0	110.0	DLR00012733	DLR00012733-2009-11-09_20-00-38
10	1	1573.5	280.5	137	0.035428960587999034	0.60990631954867758	0.024699647491773703	0.00011956919627582343	0.00050645117624631278	9.0057489728161475e-05	0.0	0.0	87.339188730482007	108.4116598778004	112.30524439918534	83.140904869311399	105.30847817433992	110.23192251558976	84.0	106.0	111.0	82.0	104.0	110.0	DLR00012733	DLR00012733-2009-11-09_20-00-38
11	1	1709.5	280.5	137	0.037560111709473841	0.45856839708089642	0.023597843826577796	0.00019646269877486225	0.00075088824379508461	8.8473532386033457e-05	66.233220489721745	0.0021220433724962475	90.922460496613994	111.05124153498872	113.83656884875846	82.450721728324254	104.99187458177994	109.83223401204474	91.0	111.0	114.0	81.0	104.0	109.0	DLR00012733	DLR00012733-2009-11-09_20-00-38
12	1	1843.5	292.5	137	0.038007415656748103	0.50173386470679571	0.024790428232517474	0.00016312168735497568	0.00067409691496044791	9.3071701885144369e-05	30454.599183899456	0.00010351431085347549	89.954404786465858	110.70063957086857	113.5946977511863	82.468266334268208	105.28503168172847	109.92811883245039	87.0	109.0	113.0	82.0	105.0	109.0	DLR00012733	DLR00012733-2009-11-09_20-00-38
13	1	1994.5	281.5	137	0.049350868722503972	0.58169866984110552	0.03780765188723581	0.00022814290158898424	0.0011898840290836981	9.3240891995318342e-05	0.0	0.0	94.888513212919293	114.44247708870896	116.24913248509654	82.592922543924772	105.64625092798812	110.13350655778272	93.0	113.0	115.0	82.0	105.0	110.0	DLR00012733	DLR00012733-2009-11-09_20-00-38
14	1	2124.5	285.5	137	0.042708526017599814	0.5546296775529217	0.031382020798099895	0.00019738550058936871	0.0010641283796302449	8.8473532386033457e-05	0.0	0.0	92.652482269503551	112.27808883911908	114.4392497200448	82.228355607205117	104.99465427077281	109.6047646717025	91.0	111.0	114.0	81.0	104.0	109.0	DLR00012733	DLR00012733-2009-11-09_20-00-38
