Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	343.5	285.0	136	0.039127951987367356	0.30252011295220843	0.028850774064259829	0.060747441354410472	0.011466610876138308	0.0085807830651181884	0.088284786022699027	0.047898129895039693	111.24163437830222	119.64688270517787	114.46319126452977	86.353907264532879	99.67955083645252	102.18898479871667	101.0	111.0	110.0	85.0	98.0	101.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
2	1	487.5	282.0	136	0.025764974981634919	0.31466780329266342	0.017895205008807865	0.058878808158944779	0.0012114211621541734	0.0074238975814325259	72.477524266020779	0.0017049389951515797	98.029292245174403	110.24619031493397	111.40805960040636	83.093835030708235	99.493819482235864	104.42260747881521	99.0	111.0	112.0	82.0	99.0	104.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
3	1	620.5	296.0	136	0.027364229410196738	0.34215994458948268	0.017629637148231483	0.057384703436977866	0.00062117257887294027	0.011345466208883506	10.421130176319036	0.0046885822366668443	94.197757707879163	109.60012457178449	112.82684521955777	82.467239005426421	100.80262411921925	106.74123268810237	96.0	111.0	113.0	81.0	100.0	106.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
4	1	761.5	282.0	136	0.04412505756444151	0.51228088869945121	0.032460163281204421	0.066078802414459487	0.00088237450203281246	0.02176901429022542	8.5322825688202411	0.0063402418882199368	96.713572542901716	112.82111284451378	116.12605304212168	84.165829145728637	103.35230500327725	109.55625955866287	97.0	114.0	116.0	83.0	103.0	109.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
5	1	900.5	293.0	136	0.036913232187668184	0.35350844477596038	0.020502512764406369	0.061878805765409245	0.00040063577707054825	0.022663119490899438	22.407382162395354	0.0032500399595076987	94.029088168801806	111.83632253202713	116.23315749811606	83.964809625844737	103.94890390637877	110.29306082083401	95.0	113.0	116.0	83.0	103.0	110.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
6	1	1025.5	298.0	136	0.036222927260641705	0.36714795673717299	0.01924986870686593	0.05034941434575544	0.00050705886256364031	0.023110172091236447	10.932314089578218	0.0047418615802653314	91.683500217675231	110.73240458569148	115.61819764910753	83.858730425997649	104.51052365718134	110.89080653308638	91.0	110.0	115.0	83.0	104.0	111.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
7	1	1167.5	286.0	136	0.039209158667881057	0.39538600884437103	0.022638073968332152	0.058235665159557526	0.00044506003027778424	0.0237925391542726	37.302014531663772	0.0026639671799243434	92.902439024390247	112.02021290931141	116.58240129362619	83.747091998590065	104.7949418399718	111.03383856186112	94.0	112.0	116.0	83.0	104.0	111.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
8	1	1308.5	282.0	136	0.042131006380951033	0.45452608023869145	0.026259651849039192	0.059043513323237061	0.00053009033715757724	0.025859207496414145	15.943442550728451	0.004368906175075923	93.000234439104446	112.2524909154847	116.28871175712109	84.105684704043753	105.32545419027154	111.13908966595038	94.0	113.0	116.0	83.0	105.0	111.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
9	1	1445.5	282.0	136	0.041286078114398807	0.46337045127604026	0.026860434878683014	0.058470979622256669	0.00052101260044044514	0.0237925391542726	9.5457878620911636	0.0057008897650380952	93.074853397723359	112.31953547200185	116.18132689433138	83.349483717235898	104.86973788721207	110.51548848292296	94.0	112.0	116.0	83.0	104.0	110.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
10	1	1571.5	288.0	136	0.036607825490303392	0.55948638712771059	0.025602161091829705	0.041141542964781175	0.00052896756130031437	0.019870970526821619	19.155096214455753	0.0044221855186744102	89.458146843157792	109.3598704885249	113.60089515284258	82.780599903241409	104.48790517658442	109.72762457668118	88.0	108.0	113.0	82.0	104.0	109.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
11	1	1718.5	282.0	136	0.041521133582945582	0.44973093931482766	0.027752215275589721	0.0630082254287824	0.00061877619778947623	0.021937638868963164	18.857374996587694	0.0039959507698865146	94.381945267148438	113.29321170477432	116.10745172372941	82.889620449264143	104.44006584043377	109.77401239349342	95.0	114.0	116.0	82.0	104.0	109.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
12	1	1843.5	293.0	136	0.043279809896263649	0.49949384623581439	0.030393561567649607	0.058192551600657401	0.00064414915275304426	0.023110172091236447	11.780972450961723	0.0053279343598486868	94.07050666666666	113.12650666666667	115.85952	82.854481583989781	104.74909516712795	109.89503938684267	93.0	112.0	115.0	82.0	104.0	109.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
13	1	1994.5	282.0	136	0.055749767771739352	0.57989237572593111	0.044170778834705049	0.072133699348819164	0.00093600140001917295	0.025859207496414145	13.954941104651081	0.0052746550162501996	98.675027563395815	116.94671076809996	118.38478500551268	83.256816740646798	105.26290424857324	110.25516804058338	97.0	116.0	118.0	83.0	105.0	110.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
14	1	2125.5	286.0	136	0.048269709471510852	0.55271991049070279	0.037027098653093019	0.062392548249707649	0.00092260488378839798	0.022788630510737061	25.147285639151633	0.0038361127390910544	96.267592057065741	114.524002313476	116.63977250819356	82.845384157236452	104.55437760571769	109.55497319833233	95.0	114.0	116.0	82.0	104.0	109.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
15	1	2265.5	281.0	136	0.048556206582950998	0.53433853694922484	0.036468675427697231	0.065184697213785461	0.00093854020283168523	0.023023915054241964	78.767581807130085	0.0021311737439394748	96.613221657194131	114.85422275401336	116.8500348987935	83.082265446224255	104.69622425629291	110.04256292906179	96.0	114.0	116.0	82.0	104.0	110.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
16	1	2389.5	291.0	136	0.0389145959735651	0.45378016942831262	0.024532028252133735	0.052906248847134116	0.00053416980884006407	0.022876862214551399	39.581279039385009	0.0027705258671213173	92.016555125044036	111.36832217917107	115.11776447105788	83.266094420600865	104.69957081545064	110.37826765509169	91.0	111.0	115.0	82.0	104.0	110.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
17	1	2539.5	282.0	136	0.045917397739158212	0.50487505993926152	0.03228006164981468	0.062200377265102871	0.00069525555065187185	0.0237925391542726	39.364934856749592	0.0029303638979167775	95.160932883073031	113.72097931616716	116.84592655128746	83.667061228881948	104.93274507693963	110.83729689013236	95.0	113.0	116.0	83.0	104.0	110.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
18	1	2676.5	282.0	136	0.046427952256715026	0.53481805104161118	0.033454341573465197	0.061263128586334488	0.00086014677707028041	0.0237925391542726	15.232608166518219	0.0048484202674623049	95.055788005578805	113.19625423391113	116.72783422992627	83.973771618371316	104.87836444851678	111.0870461573703	94.0	113.0	116.0	83.0	104.0	111.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
19	1	2812.5	282.0	136	0.045495434030668157	0.48196494219191222	0.031836452711224594	0.065506268713479102	0.0007885225318263224	0.022663119490899438	26.905417414791259	0.0034631573339016465	96.476011496794158	113.94826442626575	116.96584125580367	83.869381878021187	104.36614213720046	110.59292399465185	96.0	114.0	116.0	83.0	104.0	110.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
20	1	2939.5	284.0	136	0.04121008272818092	0.46214502637327509	0.028336539045840672	0.06098470056473522	0.00074293042195863333	0.019827827048727258	25.798981942947091	0.0034631573339016465	95.592575513027441	112.54553839059257	115.90246714318654	83.706389301634474	103.54769687964338	109.79484893511639	95.0	112.0	116.0	83.0	103.0	109.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
21	1	3081.5	285.0	136	0.032680402952277858	0.38675475518141617	0.021556260422501687	0.057384703436977866	0.00063083009404675983	0.015949401899370639	405.41904128725878	0.00079919015397730299	94.907838545254165	110.92189006750242	113.57941865270699	82.912337098175499	101.84587315377932	107.67749782797567	96.0	111.0	114.0	82.0	101.0	108.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
22	1	3212.5	293.0	136	0.015702684874514344	0.25137194309766103	0.0091386205879360766	0.03545333567502934	0.00054937965361103358	0.0062945078372536045	122.49614991435243	0.0011721455591667111	89.960788469690542	105.87770241627808	109.17486222975838	81.408227172443247	99.130809195075088	104.63974094370508	89.0	106.0	109.0	80.0	99.0	104.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
23	1	3360.5	282.0	136	0.012852968055477875	0.2215355106825084	0.0087196712437306589	0.034749396872946009	0.00079156479398835664	-3.0978289814410183e-05	0.0	0.0	92.692400192400186	106.12457912457913	107.46127946127946	82.218328656491678	97.78837861884881	101.6910546848265	90.0	105.0	108.0	81.0	97.0	101.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
24	1	3496.5	282.0	136	0.020708595956271041	0.2239863604880388	0.014917602709578686	0.046051372497180075	0.0058279405100173827	0.0027611706742634084	0.36778511749964116	0.020192871223826521	102.19552806850618	112.49595623215984	110.6617507136061	84.772124957088906	97.771163748712667	99.89735667696533	96.0	107.0	107.0	84.0	97.0	99.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
1	2	350.5	418.0	136	0.0	0.2251585060472055	0.0016630925024126966	-0.00054472077411281709	0.00047150545235100284	-0.0084976614718762968	1083.7853513526911	0.00037295540518940808	82.17936583057265	98.440842404164698	103.07903454803596	78.004538265832366	94.566870659423785	99.699030461390365	81.0	97.0	101.0	78.0	94.0	100.0	DLR00012733	DLR00012733-2009-11-11_10-20-57
