Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	343.5	285.0	136	0.032950399868002828	0.30252011295220843	0.025991534940792402	0.051102330868809977	0.012297329888458807	0.0035297947742940457	0.06546425877146124	0.055623634716820289	108.79077139837972	117.24198661500529	112.13314547375836	85.091207699946523	98.47643419142922	101.05385379268199	99.0	109.0	108.0	84.0	97.0	100.0	DLR00012733	DLR00012733-2009-11-10_16-36-58
2	1	487.5	282.0	136	0.01750742579407278	0.31466780329266342	0.013975686035060228	0.050823902847210715	0.0016705708605931156	0.0021611711529705164	329.85326599291233	0.00079919015397730299	94.359634270233656	107.22570267524551	108.72350152387402	81.321697893181991	97.906942392909897	103.0827956153308	96.0	109.0	109.0	80.0	97.0	103.0	DLR00012733	DLR00012733-2009-11-10_16-36-58
3	1	620.5	296.0	136	0.017801665828473746	0.34215994458948268	0.012064373147040987	0.02961215154512738	0.00066414327082894029	0.004270982973206423	80701.232085414609	5.3279343598486864e-05	89.436312675179067	105.59467455621302	109.55730302086577	80.760346642909212	99.249777273831697	105.6219324532275	87.0	104.0	109.0	79.0	98.0	105.0	DLR00012733	DLR00012733-2009-11-10_16-36-58
4	1	761.5	282.0	136	0.033086832753484119	0.51228088869945121	0.024525815351735567	0.041141542964781175	0.0010438502493402126	0.014094501614061202	0.0	0.0	92.277587103484137	108.93354134165367	113.13354134165367	82.526764256062918	101.66419051780642	108.31210399825213	90.0	107.0	113.0	81.0	101.0	108.0	DLR00012733	DLR00012733-2009-11-10_16-36-58
5	1	900.5	293.0	136	0.026403803279009267	0.35350844477596038	0.014435413810568587	0.038349394000703356	0.00039654680125919398	0.0149454932558351	0.0	0.0	89.263300678221555	107.47927656367747	112.77799547852298	82.021921872424599	102.1942475688149	109.05348607219383	88.0	107.0	112.0	81.0	101.0	109.0	DLR00012733	DLR00012733-2009-11-10_16-36-58
6	1	1025.5	298.0	136	0.025128600633649356	0.36714795673717299	0.012175757043702067	0.029780776123865125	0.00029477118793583566	0.015949401899370639	0.0	0.0	86.154839645914961	105.94964446379335	111.64693077927731	82.093618454285235	102.90654992422967	109.56979289442667	85.0	105.0	111.0	81.0	102.0	109.0	DLR00012733	DLR00012733-2009-11-10_16-36-58
7	1	1167.5	286.0	136	0.029330628505707446	0.39538600884437103	0.016491569179671078	0.039478813664076524	0.0003763446599073476	0.018016070241512184	0.0	0.0	88.499393612720652	108.13434847055653	113.3665274221803	81.961138526612615	103.24594642227706	109.88694043003173	88.0	108.0	113.0	81.0	102.0	110.0	DLR00012733	DLR00012733-2009-11-10_16-36-58
8	1	1308.5	282.0	136	0.030898238431178025	0.45452608023869145	0.018526254266027171	0.035557245036625544	0.00046762146048959458	0.018910175442186202	11911.5230790109	0.00015983803079546059	88.081233149689368	108.00070331731332	113.02520220372759	82.337077554209813	103.67884352412581	109.90642703653057	86.0	107.0	112.0	81.0	103.0	110.0	DLR00012733	DLR00012733-2009-11-10_16-36-58
9	1	1445.5	282.0	136	0.030088487027992588	0.46337045127604026	0.018977986198444208	0.039435670185982159	0.00040904941442169133	0.017972926763417819	903.22086969489033	0.00058607277958335553	88.046567781993787	108.13027480740485	112.88938714499253	81.637212073073869	103.31532962668784	109.19171961874504	88.0	108.0	113.0	81.0	103.0	109.0	DLR00012733	DLR00012733-2009-11-10_16-36-58
10	1	1571.5	288.0	136	0.024943297026295105	0.55948638712771059	0.01653464394917744	0.022788630510737061	0.00029508806650455728	0.014819982235997477	0.0	0.0	84.611465574707168	105.39967622131226	110.45214741453195	81.31640058055153	102.90602322206095	108.52612481857764	83.0	104.0	110.0	80.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-10_16-36-58
11	1	1718.5	282.0	136	0.029651535142211215	0.44973093931482766	0.019454324549089227	0.041655285449079586	0.00056887058791741925	0.015180777799340002	0.0	0.0	89.066816727875846	108.6866485013624	112.49626821466651	80.97831138652208	102.85331138652208	108.43841982958946	89.0	108.0	112.0	80.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-10_16-36-58
12	1	1843.5	293.0	136	0.030827785902080001	0.49949384623581439	0.021082411039454147	0.035557245036625544	0.00055681612639769354	0.015906258421276277	0.0	0.0	88.64906666666667	108.50218666666666	112.19274666666666	81.149776453055139	103.16180540770705	108.50223546944858	86.0	107.0	112.0	80.0	103.0	108.0	DLR00012733	DLR00012733-2009-11-10_16-36-58
13	1	1994.5	282.0	136	0.042563121922794801	0.57989237572593111	0.033942798944592047	0.050627842367354708	0.001046629202397937	0.018016070241512184	136772.37776668524	5.3279343598486864e-05	93.647004777655269	112.51056596839398	114.96177875780963	81.382117945466078	103.41724793912492	108.92238427393785	92.0	111.0	114.0	81.0	103.0	109.0	DLR00012733	DLR00012733-2009-11-10_16-36-58
14	1	2125.5	286.0	136	0.035335440736008313	0.55271991049070279	0.027276018800269735	0.043400382291527505	0.00096481520390415848	0.0149454932558351	0.0	0.0	91.114517061885479	110.1443030653557	113.24455369192211	80.922096486003568	102.66611078022632	108.40321620011912	89.0	109.0	113.0	80.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-10_16-36-58
15	1	2265.5	281.0	136	0.036401538477143704	0.53433853694922484	0.027577749067238918	0.045298426054931298	0.0010478713649506278	0.015180777799340002	388.97571262780292	0.00095902818477276361	91.818127430451696	110.67414497955927	113.73127929005884	81.185011441647603	102.87608695652175	108.71315789473684	90.0	109.0	113.0	80.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-10_16-36-58
16	1	2389.5	291.0	136	0.027436059114911832	0.45378016942831262	0.016798759546899748	0.031592532931080199	0.00040875656668864808	0.015180777799340002	0.0	0.0	86.946929670071626	107.17529646589175	111.88481859809792	81.435427233710499	102.9296722590714	108.95581349980492	85.0	106.0	111.0	80.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-10_16-36-58
17	1	2539.5	282.0	136	0.03324715253288258	0.50487505993926152	0.023194975127066735	0.042270962628154343	0.00068957705110783479	0.016074883000014022	0.0	0.0	89.849092444069228	109.26561840439004	113.467707893626	81.651780910362632	103.09060583234692	109.41160012912945	88.0	108.0	113.0	81.0	102.0	109.0	DLR00012733	DLR00012733-2009-11-10_16-36-58
18	1	2676.5	282.0	136	0.033869314209920461	0.53481805104161118	0.023830676093164773	0.039435670185982159	0.00084291214282624651	0.017972926763417819	643.57769503539475	0.00074591081037881615	89.797967722653908	108.75263996812114	113.14843594341502	82.199175352193336	103.27156110411178	109.90218760737602	88.0	107.0	113.0	81.0	102.0	110.0	DLR00012733	DLR00012733-2009-11-10_16-36-58
19	1	2812.5	282.0	136	0.033515241544838106	0.48196494219191222	0.023241575288906951	0.04250627709085348	0.00085020604803721206	0.014988606814735222	0.0	0.0	91.355184611983191	109.47081583020119	113.56212690692018	81.937776406458909	102.74071788542631	109.41108711303096	89.0	108.0	113.0	81.0	102.0	109.0	DLR00012733	DLR00012733-2009-11-10_16-36-58
20	1	2939.5	284.0	136	0.030058483460955125	0.46214502637327509	0.020691236820623442	0.038627822022302624	0.00071075910559789679	0.012027833271919659	0.0	0.0	90.875144108830995	108.41849204519254	112.52178925524557	81.835264982664683	101.8991579990094	108.60891530460624	89.0	107.0	112.0	80.0	101.0	108.0	DLR00012733	DLR00012733-2009-11-10_16-36-58
